genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	60.0990056222635	7314	1	10	0	production_opt	2	0	0.00112886412150989	1.76353965092978e-06	0	0.000970277224520906	1.47497701886436e-07	up_subset	2
YDR158W	P13663	HOM2	39.54334	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	20.4435281448424	7228	1	6	0	essential_tightly_const	2	1.04951961808358e-06	1.04952714310183e-06	1.04952006639007e-06	7.89871350153607e-08	7.90017172240698e-08	7.89880042813577e-08	up_distinct	1
YER052C	P10869	HOM3	58.10913	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	20.4435281448424	7209	1	4	0	essential_tightly_const	2	8.77526747113538e-07	8.77532998805816e-07	8.77527081809645e-07	6.60429012366994e-08	6.60550937459593e-08	6.60436280493427e-08	up_distinct	1
YJR139C	P31116	HOM6	38.50163	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	20.4435281448424	7379	1	7	0	essential_tightly_const	2	8.82187955812468e-06	8.82194281068612e-06	8.82188332642587e-06	6.63937086003136e-07	6.64059653796028e-07	6.63944387794465e-07	up_distinct	1
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	18.0897220389882	7688	1	2	0	essential	2	1.07200108290381e-06	0.00320459442740214	1.07210853873369e-06	8.94621179197535e-08	0.00275745878340946	8.96682677662913e-08	up_overlaped	2
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	9.80254449859484	7577	1	5	0	production_opt_tight	2	0	1.88279983675596e-05	1.88276787496629e-05	0	2.70289908546271e-06	2.70224560423896e-06	up_subset	2
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	9.80254449859484	7563	1	6	0	production_opt_tight	2	0	5.17252449159283e-06	5.17243668451614e-06	0	7.42554330263525e-07	7.42374802533124e-07	up_subset	2
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	9.80254449859484	7214	1	5	0	essential_tightly_const	2	2.97500450644325e-07	2.97534402703348e-07	2.97529351857401e-07	4.26474847679264e-08	4.27132746276995e-08	4.27029478184147e-08	up_distinct	1
YLR027C	P23542	AAT2	46.05711	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00270  Cysteine and methionine metabolism sce00330  Arginine and proline metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	7.23408064290021	7317	1	14	0	production_opt	2	0	0.00180650768422655	3.68223786150109e-07	0	0.00155466850000728	6.94384909806136e-08	up_subset	2
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	5.2316944420562	7980	1	2	0	essential	2	6.93363382786835e-06	0.00295074255361047	6.93426904919325e-06	1.74851450582025e-06	0.00253557512575318	1.74973355592621e-06	up_overlaped	2
