genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YAL054C	Q01574	ACS1	79.13997	sce00010  Glycolysis / Gluconeogenesis sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	1000	7834	1	13	0	production_opt	2	0	1.17130939654952e-06	1.5089497512768e-12	0	4.76225768718288e-07	0	up_subset	2
YAR035W	P80235	YAT1	77.76483	sce04146  Peroxisome	OE	1000	7823	1	5	0	production_opt_tight	2	0	1.81741988841957e-07	1.81520256423035e-07	0	1.7863641830579e-11	0	up_subset	2
YBL015W	P32316	ACH1	58.71137	sce00620  Pyruvate metabolism	OE	1000	7393	1	7	0	production_opt	2	0	0.00132251820731891	1.2969475940736e-11	0	0.00121979541670577	0	up_subset	2
YCL064C	P25379	CHA1	39.30093	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce00290  Valine, leucine and isoleucine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1000	7334	1	5	0	production_opt	2	0	7.21252516829479e-06	6.87134125282138e-06	0	6.97956849655364e-07	0	up_subset	2
YDL171C	Q12680	GLT1	238.09944	sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	8012	1	6	0	production_opt_tight	2	0	1.93479340066262e-06	1.93470160827819e-06	0	1.48838328958034e-10	0	up_subset	2
YEL046C	P37303	GLY1	42.81463	sce00260  Glycine, serine and threonine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7505	1	4	0	essential_tightly_const	2	1.69953406920687e-06	1.69958456283062e-06	1.69953406920679e-06	0	6.05738148219469e-11	0	up_distinct	1
YER065C	P28240	ICL1	62.40816	sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01200  Carbon metabolism	OE	1000	7356	1	3	0	essential_tightly_const	2	3.12607716801712e-05	3.12608441958627e-05	3.12607716801712e-05	3.12607716801743e-07	3.13133914162766e-07	3.12607716801743e-07	up_distinct	1
YER170W	P26364	ADK2	25.19373	sce00230  Purine metabolism sce00730  Thiamine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	1000	7344	1	5	0	production_opt	2	0	0.00308199648070777	8.047729747008e-13	0	0.00284261119135588	0	up_subset	2
YGL256W	P10127	ADH4	41.14161	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00350  Tyrosine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	1000	7204	1	21	0	production_opt	2	0	0.000119448428652523	1.67709809188743e-07	0	0.000109527491930774	0	up_subset	2
YML042W	P32796	CAT2	77.24096	sce04146  Peroxisome	OE	1000	7440	1	8	0	essential_tightly_const	2	1.8306076337855e-07	1.83309066395418e-07	1.83085422079709e-07	0	1.80176717692339e-11	0	up_distinct	1
