genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate	FCC
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	OE	20.4781637712066	tightly_const	2	1.10874469350096e-06	1.10901198922229e-06	1.10877523771367e-06	1	7	0	1	1.0013768145041	1.01103374256336	0.021571177536633
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	4.35637202010419	opt_isoenz_tight	2	0	1.00075881063659e-05	1.00072684884774e-05	1	5	0	2	0.986644382573665	1.0240234819952	0.0185798954914095
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	4.35637202010419	opt_isoenz_tight	2	0	2.74933604578199e-06	2.74924823871501e-06	1	6	0	2	1.00091958986178	1.01249918087841	0
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	3.1971891032383	opt_isoenz_tight	2	0	2.95162686077212e-06	2.95109811607797e-06	1	8	0	2	1.0055153611181	1.04551941165191	0.0847200964905098
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	KD	0.291099582514149	subOpt_isoenz	0	0	4.1528900465302e-08	0	0	12	3	2	1	1	0
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.286059913771319	subOpt_isoenz	0	0	4.87266676414996e-07	0	0	24	4	2	1	0.999999999999998	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.286059913771319	subOpt_isoenz	0	0	4.87266676415622e-07	0	0	24	4	2	1	1	0
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.286059913771319	subOpt_isoenz	0	0	4.87266676416471e-07	0	0	24	4	2	1	1	0
YDR231C	Q04935	COX20	23.75778	sce00NNN  None	KD	0.284834162957927	subOpt_isoenz	0	0	9.73232305815261e-05	0	0	7	8	2	1	1	0
YDL052C	P33333	SLC1	33.88654	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	KD	0.267614451114499	subOpt_isoenz	0	0	2.9721116284235e-06	0	1	28	0	2	1.00000000000001	1	0
YCL040W	P17709	GLK1	55.37689	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.249729580130409	subOpt_isoenz	0	0	8.9285447313596e-07	0	1	6	0	2	1	1	0
YGL253W	P04807	HXK2	53.9419	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.249729580130409	subOpt_isoenz	0	0	1.93087633488113e-06	0	0	12	9	2	1	1	0
YLR446W	Q06204	YLR446W	48.96875	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.249729580130409	subOpt_isoenz	0	0	0.000146491935489313	0	1	20	0	2	1	1	0
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	KD	0.207585615360339	subOpt_isoenz	0	0	0.00115257435982514	0	1	84	0	2	1	1	0
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	KD	0.164378423040509	subOpt_isoenz	0	0	1.01733999419704e-07	0	1	122	0	2	1	1	0
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	KD	0.109951533061848	subOpt_isoenz	0	0	2.06405001961769e-07	0	0	6	12	2	1.00000000000001	1.00000000000005	0
YEL039C	P00045	CYC7	12.53211	sce00NNN  None	KD	0.284834162957927	subOpt_isoenz	0	0	2.66652610006081e-12	0	0	16	7	3	1.00000000000001	1.00000000000005	0
