gene_IDs	gene_names	K_score
YBR166C	TYR1	1000
YDR127W	ARO1	1000
YGL148W	ARO2	1000
YGR155W	CYS4	1000
YGR248W	SOL4	1000
YGR256W	GND2	1000
YHR163W	SOL3	1000
YHR183W	GND1	1000
YNL241C	ZWF1	1000
YPR060C	ARO7	1000
YGL196W	DSD1	1000
YDR452W	PPN1	1000
TAL	TAL	1000
aroL	aroL	1000
YBR296C	PHO89	4.3144861720448
YCR037C	PHO87	4.3144861720448
YJL198W	PHO90	4.3144861720448
YML123C	PHO84	4.3144861720448
YNR013C	PHO91	4.3144861720448
YOR095C	RKI1	3.43535975862636
YHR174W	ENO2	3.3789372372123
YKL152C	GPM1	3.3789372372123
YMR323W	ERR3	3.3789372372123
YOR393W	ERR1	3.3789372372123
YPL281C	ERR2	3.3789372372123
YGR254W	ENO1	3.3789372372123
YOR283W	YOR283W	3.3789372372123
YAL038W	CDC19	2.89861163622533
YOR347C	PYK2	2.89861163622533
YDR050C	TPI1	1.26086406646861
YMR205C	PFK2	1.24934426957241
YGR240C	PFK1	1.24934426047733
YKL060C	FBA1	1.24934426047733
YCR012W	PGK1	1.21057132873881
YGR192C	TDH3	1.21057132873881
YJL052W	TDH1	1.21057132873881
YJR009C	TDH2	1.21057132873881
YLR354C	TAL1	1.16809078455562
YGR043C	NQM1	1.16809078455562
YBR196C	PGI1	1.15128776476397
YDR516C	EMI2	1.00082588995452
YER141W	COX15	0.149704166666667
YDL085W	NDE2	0.146601458841962
YMR145C	NDE1	0.146601458841962
YJL130C	URA2	0.138237966246616
YDL166C	FAP7	0.130105375369158
YIL125W	KGD1	0.125812500113795
YDR148C	KGD2	0.1258125
YDR226W	ADK1	0.122640153750347
YMR267W	PPA2	0.119017529431872
YJR109C	CPA2	0.115959540593259
YOR303W	CPA1	0.115959540593259
Q0105	COB	0.110485692017685
Q0045	COX1	0.110485690413946
Q0250	COX2	0.110485690413946
Q0275	COX3	0.110485690413946
YDL067C	COX9	0.110485690413946
YGL187C	COX4	0.110485690413946
YGL191W	COX13	0.110485690413946
YHR051W	COX6	0.110485690413946
YIL111W	COX5B	0.110485690413946
YLR038C	COX12	0.110485690413946
YMR256C	COX7	0.110485690413946
YEL039C	CYC7	0.110485690413946
YJR048W	CYC1	0.110485690413946
YLR395C	COX8	0.110485690413946
YDR231C	COX20	0.110485690413946
YGR062C	COX18	0.110485690413946
YHR116W	COX23	0.110485690413946
YJL003W	COX16	0.110485690413946
YLL018C-A	COX19	0.110485690413946
YPL132W	COX11	0.110485690413946
YBL045C	COR1	0.110485690413946
YDR529C	QCR7	0.110485690413946
YEL024W	RIP1	0.110485690413946
YFR033C	QCR6	0.110485690413946
YGR183C	QCR9	0.110485690413946
YHR001W-A	QCR10	0.110485690413946
YJL166W	QCR8	0.110485690413946
YOR065W	CYT1	0.110485690413946
YPR191W	QCR2	0.110485690413946
YDR503C	LPP1	0.107871328124705
YLR295C	ATP14	0.103525418900238
YOL077W-A	ATP19	0.103525418900238
Q0080	ATP8	0.103525418900238
Q0085	ATP6	0.103525418900238
Q0130	OLI1	0.103525418900238
YBL099W	ATP1	0.103525418900238
YBR039W	ATP3	0.103525418900238
YDL004W	ATP16	0.103525418900238
YDR298C	ATP5	0.103525418900238
YDR322C-A	TIM11	0.103525418900238
YDR377W	ATP17	0.103525418900238
YJR121W	ATP2	0.103525418900238
