genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YHR208W	P38891	BAT1	43.59553	sce00270  Cysteine and methionine metabolism sce00280  Valine, leucine and isoleucine degradation sce00290  Valine, leucine and isoleucine biosynthesis sce00770  Pantothenate and CoA biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	25.633054413916	essential	2	1.40599308612381e-07	0.00195554775494575	1.40599308612381e-07	1	16	0	1	1.00068164424397	1.00102875648713
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	2	20.8772966812687	tightly_const	2	1.13448236371938e-06	1.13474965944093e-06	1.13451290793197e-06	1	7	0	1	1.00956280495872	1.01449797464035
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	6.98452913713322	essential	2	1.88983873957889e-08	0.00209297015945776	1.88988649827491e-08	1	5	0	1	1.00008098641724	1.00012218960871
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.22880477635697	essential	2	2.78790250232161e-08	0.00318146600223788	2.7879089193116e-08	1	2	0	1	1.00007232147318	1.00010911574875
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.00050808195105	essential	2	2.22092650119259e-08	1.86179440385228e-07	1.86122391311887e-07	1	4	0	1	1.00092734671122	1.00139975251296
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	3.25460011487641	opt_isoenz_tight	2	0	3.00910762034517e-06	3.00857887565131e-06	1	8	0	2	1.04019145549274	1.06190266670295
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.246853607334925	subOpt_isoenz	0	0	2.75693785330449e-06	0	0	8	6	2	0.999999999999999	0.999999999999995
YCL040W	P17709	GLK1	55.37689	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.239948186747132	subOpt_isoenz	0	0	8.92854493246794e-07	0	1	6	0	2	0.999999999999997	0.999999999999993
YGL253W	P04807	HXK2	53.9419	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.239948186747132	subOpt_isoenz	0	0	1.93087633488117e-06	0	0	12	7	2	0.999999999999996	0.999999999999998
YLR446W	Q06204	YLR446W	48.96875	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.239948186747132	subOpt_isoenz	0	0	0.000146491935489317	0	1	20	0	2	0.99999999999996	0.999999999999951
YDL052C	P33333	SLC1	33.88654	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.236319962901463	subOpt_isoenz	0	0	2.97211162850017e-06	0	1	28	0	2	0.999999999999993	0.999999999999996
YDR231C	Q04935	COX20	23.75778	sce00NNN  None	0	0.231702637361605	subOpt_isoenz	0	0	9.04255543316122e-05	0	0	7	10	2	0.999999999999995	0.999999999999996
YGR062C	P53239	COX18	35.64994	sce00NNN  None	0	0.231702637361605	subOpt_isoenz	0	0	9.04255543316122e-05	0	0	7	10	2	0.999999999999995	0.999999999999996
