genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	2.07964361465455e-09	1.49455597801021e-09
YER073W	P40047	ALD5	56.69214	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	1000	opt_isoenz_tight	2	0	1.25933558173465e-06	1.25917754870555e-06
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	2.69583559093232e-10	1.93738829675969e-10
YBR296C		PHO89	NaN		1	66.0603601029763		2	NaN	NaN	NaN
YCR037C		PHO87	NaN		1	66.0603601029763		2	NaN	NaN	NaN
YJL198W		PHO90	NaN		1	66.0603601029763		2	NaN	NaN	NaN
YML123C		PHO84	NaN		1	66.0603601029763		2	NaN	NaN	NaN
YNR013C		PHO91	NaN		1	66.0603601029763		2	NaN	NaN	NaN
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	9.95149902105654	essential	2	3.22794666150853e-08	0.00208077939111538	3.22802527631782e-08
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	4.56752214549414	opt_isoenz_tight	2	0	4.92044072220319e-06	4.91988781254995e-06
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	1	3.15779344036402	opt_isoenz	2	0	0.0034092365374576	3.3146131669599e-10
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.94048752323652	opt_isoenz_tight	2	0	1.53846246174908e-06	1.53844162480288e-06
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	1	1.8210768368776	opt_isoenz	2	0	0.00181187682305931	1.5855910983524e-06
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	1	1.8210768368776	opt_isoenz	2	0	0.00323810675722433	4.37798437394351e-07
