genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YER073W	P40047	ALD5	56.69214	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	1000	7622	1	17	0	production_opt_tight	2	0	1.25933558159606e-06	1.25917754870555e-06	0	3.31535929399058e-10	0	up_subset	2
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	9.95149897807018	7300	1	5	0	essential	2	3.22794666176147e-08	0.00208077939108294	3.22802527656876e-08	3.80984102667942e-09	0.00175836812490422	3.81081781672771e-09	up_overlaped	2
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	4.56752212647274	7211	1	8	0	production_opt_tight	2	0	4.92044072195804e-06	4.91988781290838e-06	0	1.17770389462576e-06	1.17668625989921e-06	up_subset	2
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	OE	3.15779342761738	7784	1	4	0	production_opt	2	0	0.00340923653740428	3.31461316718868e-10	0	0.00288102295007715	1.1074877060188e-10	up_subset	2
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.94048751716414	7081	1	6	0	production_opt_tight	2	0	1.53846246172943e-06	1.53844162480199e-06	0	8.86894816707217e-07	8.86858905006745e-07	up_subset	2
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.82107683124562	7095	1	5	0	production_opt	2	0	0.00181187682303152	1.5855910983515e-06	0	0.0015307754538453	9.6364549714719e-07	up_subset	2
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	OE	1.82107683124562	7966	1	4	0	production_opt	2	0	0.00323810675717349	4.37798437394103e-07	0	0.00273630344007019	2.66072692569682e-07	up_subset	2
YLR354C	P15019	TAL1	37.0359	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.2690942624243	7237	1	6	0	production_opt	2	0	0.00229160951468548	3.29276802428627e-06	0	0.00193644691097966	2.67298635739398e-06	up_subset	2
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	1.2253016101708	7873	1	4	0	essential	2	1.86175859957006e-07	2.40853112990568e-07	2.14185293089941e-07	4.88771536903861e-08	1.86180790167418e-07	1.86054448565468e-07	up_overlaped	2
YBR196C	P12709	PGI1	61.29832	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	1.19695967569249	7220	1	2	0	essential	2	3.76572276124029e-07	0.00138295756035641	3.76578261063313e-07	3.15078765847708e-07	0.00116868448142237	3.15086269303916e-07	up_overlaped	2
