genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YNR016C	Q00955	ACC1	250.35091	sce00061  Fatty acid biosynthesis sce00620  Pyruvate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01212  Fatty acid metabolism	OE	11.4375024679338	7831	1	7	0	essential_tightly_const	2	6.89318788823222e-06	6.89320944452308e-06	6.89318788418873e-06	8.63336883580874e-07	8.63378661211266e-07	8.63336883580874e-07	up_distinct	1
YDL141W	P48445	BPL1	76.36203	sce00780  Biotin metabolism	OE	11.4375024676062	7720	1	10	0	essential_tightly_const	2	5.00465125779154e-10	5.00465592860882e-10	5.00465125485587e-10	6.26807232062685e-11	6.26816380364224e-11	6.26807232062685e-11	up_distinct	1
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	11.3084953718009	7128	1	17	0	production_opt_tight	2	0	1.74849230189067e-06	1.74847377555109e-06	0	2.21248360466115e-07	2.21212460933275e-07	up_subset	2
YPL061W	P54115	ALD6	54.41344	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	11.3084953718009	7812	1	8	0	essential_tightly_const	2	1.15237795699576e-05	1.15241807744213e-05	1.15240586687133e-05	1.45745380609059e-06	1.45823124259572e-06	1.45799463148483e-06	up_distinct	1
YLR153C	P52910	ACS2	75.49079	sce00010  Glycolysis / Gluconeogenesis sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	11.3084953692931	7751	1	13	0	production_opt_tight	2	0	4.06302903837524e-06	4.06296015839033e-06	0	5.14168871890851e-07	5.1403539926019e-07	up_subset	2
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	4.83612227163074	7577	1	5	0	production_opt_tight	2	0	9.61664942654701e-06	9.61632980864896e-06	0	2.61078559605794e-06	2.61013211483618e-06	up_subset	2
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	4.83612227163074	7563	1	6	0	production_opt_tight	2	0	2.64193536214865e-06	2.64184755508177e-06	0	7.17248438960287e-07	7.17068911240802e-07	up_subset	2
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	4.83612227163074	7214	1	5	0	essential_tightly_const	2	1.51935683124433e-07	1.51969622374407e-07	1.51964584336535e-07	4.11918187694509e-08	4.1257600765704e-08	4.12473001433223e-08	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.90388094349288	7081	1	6	0	production_opt_tight	2	0	1.45842060754409e-06	1.4584020811854e-06	0	8.85798588917821e-07	8.85762689347672e-07	up_subset	2
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	OE	1.57833949224382	7355	1	4	0	essential_tightly_const	2	1.24280301491557e-06	1.24285276796527e-06	1.24283402150701e-06	8.78495912146369e-07	8.78592317948891e-07	8.7855577576807e-07	up_distinct	1
