genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YBL015W	P32316	ACH1	58.71137	sce00620  Pyruvate metabolism	1	1000	subOpt_isoenz	2	0	1.57446601733965e-09	0
YBL098W	P38169	BNA4	52.42905	sce00380  Tryptophan metabolism	2	1000	tightly_const	2	8.72050788355749e-08	8.72050818458249e-08	8.72050788355782e-08
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.10047357929943e-07	2.10436514492746e-07	2.10188074822914e-07
YDR428C	Q04066	BNA7	29.99102	sce00380  Tryptophan metabolism sce00630  Glyoxylate and dicarboxylate metabolism	2	1000	tightly_const	2	1.09954645464197e-09	1.09975602716381e-09	1.09954645464197e-09
YEL041W	P32622	YEF1	55.87302	sce00NNN  None	2	1000	essential	2	1.06950233275073e-08	1.25977760185818e-08	1.09954645464197e-08
YER170W	P26364	ADK2	25.19373	sce00230  Purine metabolism sce00730  Thiamine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	1000	subOpt_isoenz	2	0	3.73225249650816e-09	0
YFR047C	P43619	BNA6	32.36461	sce00760  Nicotinate and nicotinamide metabolism	2	1000	tightly_const	2	2.95044614815953e-08	2.95044638437657e-08	2.95044614815953e-08
YGR010W	P53204	NMA2	44.90875	sce00760  Nicotinate and nicotinamide metabolism	2	1000	opt_isoenz_tight	2	0	7.34547831238551e-08	7.34547734995816e-08
YHR074W	P38795	QNS1	80.68505	sce00760  Nicotinate and nicotinamide metabolism	2	1000	essential	2	2.76604445883016e-08	2.8802707747785e-08	2.76604445883016e-08
YJR025C	P47096	BNA1	20.23471	sce00380  Tryptophan metabolism	2	1000	tightly_const	2	7.08106310802708e-09	7.08106118487483e-09	7.08106310802708e-09
YJR078W	P47125	BNA2	50.77489	sce00380  Tryptophan metabolism	2	1000	tightly_const	2	1.47521988759818e-08	1.47706429264705e-08	1.47521988759818e-08
YLR231C	Q05979	BNA5	51.03155	sce00380  Tryptophan metabolism	2	1000	essential	2	5.05790859298229e-08	5.15769634830309e-08	5.05790859298251e-08
YOL086C	P00330	ADH1	36.84874	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00350  Tyrosine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	1000	subOpt_isoenz	2	0	3.43983150259772e-10	0
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.72283814836428e-08	2.72800453438481e-08	2.72466152002226e-08
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	essential	2	2.17597511734348e-11	4.41340328442366e-09	1.5728024228112e-10
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	1	1000	opt_isoenz	2	0	1.19964311469506e-09	1.59461388661699e-12
D12D	Q9Y8H5	D12D	46.001		2	1000	tightly_const	2	0.000318648158509368	0.000318648542991149	0.000318648158509368
FAD3	D5KSD6	FAD3	47.718		2	1000	tightly_const	2	0.000318648158509368	0.000318648490266699	0.000318648158509368
D6D	A0A1Y5I9G7	D6D	51.674		2	1000	tightly_const	2	0.000318648158509368	0.000318648542991149	0.000318648158509368
D6E	D5KSD4	D6E	36.746		2	1000	tightly_const	2	0.000318648158509368	0.000318648542991149	0.000318648158509368
D5D	HQ678517	D5D	59.89		2	1000	tightly_const	2	0.000318648158509368	0.000318648542991149	0.000318648158509368
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	2	12.10272352441	tightly_const	2	9.35433302931212e-07	9.42142590582232e-07	9.37147754908745e-07
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	2.44996472612009	essential	2	1.90168837071446e-06	2.04649403203142e-06	2.04599036974975e-06
