genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate	FCC
ClLIS1	Q8L5K3	ClLIS1	70.348		OE	1000	tightly_const	2	0.000284680470736102	0.000284680470736672	0.000284680470736102	1	3	0	1	1.23292480453463	1.30001294418963	0.459182330154603
YMR208W	P07277	ERG12	48.45901	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce04146  Peroxisome	OE	29.1532409511604	tightly_const	2	4.94452227092118e-06	4.94452815751858e-06	4.94452227092118e-06	1	11	0	1	1.00228273060414	1.00278989288024	0
YMR220W	P24521	ERG8	50.45437	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	29.1532409511604	tightly_const	2	3.18485645872855e-05	3.1848602503927e-05	3.18485645872855e-05	1	4	0	1	1.01550360614557	1.01900379001572	0.0363676851577227
YNR043W	P32377	MVD1	44.11544	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	29.1532409511604	tightly_const	2	2.2099000021518e-05	2.20990263310195e-05	2.2099000021518e-05	1	6	0	1	1.00935107174569	1.01144656692744	0.0221004975325033
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	7.00881148923307	tightly_const	2	4.98406102153137e-06	4.98416186794141e-06	4.98410037851529e-06	0	6	1	1	1.00194444554398	1.00237627165106	0
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	7.00881148923307	tightly_const	2	4.98406102153137e-06	4.98416186794141e-06	4.98410037851529e-06	0	6	1	1	1.00225036465159	1.00275031633824	0
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	OE	7.00881148923307	tightly_const	2	4.98406102153137e-06	4.98416186794141e-06	4.98410037851529e-06	0	6	1	1	1.00220262323036	1.00269193996854	0
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	7.00881148923307	tightly_const	2	4.98406102153137e-06	4.98416186794141e-06	4.98410037851529e-06	0	6	1	1	1.0025168017246	1.00307612801153	0
YML075C	P12683	HMG1	115.62448	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	29.1532409511604	opt_isoenz_tight	2	0	2.34131335392909e-06	2.34131056653086e-06	1	7	0	2	1.00257980553694	1.00315317763689	0
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	KD	0.286884220871371	subOpt_isoenz	0	0	4.15289004639501e-08	0	0	12	3	2	1.00000000000001	1	0
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.274520080250103	subOpt_isoenz	0	0	4.87266676411214e-07	0	0	24	4	2	0.999999999999992	0.99999999999999	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.274520080250103	subOpt_isoenz	0	0	4.87266676408592e-07	0	0	24	4	2	0.999999999999984	0.99999999999999	0
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.274520080250103	subOpt_isoenz	0	0	4.87266676406955e-07	0	0	24	4	2	1.00000000000001	1	0
YGR087C	P26263	PDC6	61.57964	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	KD	0.272851308105598	subOpt_isoenz	0	0	2.34225485458499e-07	0	0	17	5	2	0.999999999999982	0.99999999999998	0
YLR134W	P16467	PDC5	61.91138	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	KD	0.272851308105598	subOpt_isoenz	0	0	2.34225485456569e-07	0	0	17	5	2	0.999999999999999	1	0
