genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority
ClLIS1	Q8L5K3	ClLIS1	70.348		2	1000	tightly_const	2	0.000284680470736102	0.000284680470736672	0.000284680470736102	1	3	0	1
YPL117C	P15496	IDI1	33.35113	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	43.5819502516073	essential	2	1.79750062712462e-09	0.00142800736285794	1.79750062712462e-09	1	2	0	1
YMR208W	P07277	ERG12	48.45901	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce04146  Peroxisome	2	29.1532409511604	tightly_const	2	4.94452227092118e-06	4.94452815751858e-06	4.94452227092118e-06	1	11	0	1
YMR220W	P24521	ERG8	50.45437	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	29.1532409511604	tightly_const	2	3.18485645872855e-05	3.1848602503927e-05	3.18485645872855e-05	1	4	0	1
YNR043W	P32377	MVD1	44.11544	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	29.1532409511604	tightly_const	2	2.2099000021518e-05	2.20990263310195e-05	2.2099000021518e-05	1	6	0	1
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	7.00881148923307	tightly_const	2	4.98406102153137e-06	4.98416186794141e-06	4.98410037851529e-06	0	6	1	1
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	7.00881148923307	tightly_const	2	4.98406102153137e-06	4.98416186794141e-06	4.98410037851529e-06	0	6	1	1
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	2	7.00881148923307	tightly_const	2	4.98406102153137e-06	4.98416186794141e-06	4.98410037851529e-06	0	6	1	1
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	7.00881148923307	tightly_const	2	4.98406102153137e-06	4.98416186794141e-06	4.98410037851529e-06	0	6	1	1
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.18391881856093	essential	2	8.18499894809838e-07	0.00106536454888314	8.18499894809858e-07	1	4	0	1
