genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YBL015W	P32316	ACH1	58.71137	sce00620  Pyruvate metabolism	1	1000	subOpt_isoenz	2	0	0.00106701312143597	0
YER170W	P26364	ADK2	25.19373	sce00230  Purine metabolism sce00730  Thiamine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	1000	subOpt_isoenz	2	0	0.00248656745162389	0
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	subOpt_isoenz	2	0	0.00283558970520729	0
ADS	Q9AR04	ADS	63.933		2	1000	tightly_const	2	6.81474485931971e-05	6.81474485933334e-05	6.81474485931971e-05
YJL167W	P08524	ERG20	40.48289	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	29.1532409511392	tightly_const	2	6.56273168591338e-05	6.56273949903615e-05	6.56273168591338e-05
YML075C	P12683	HMG1	115.62448	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	29.1532409511392	opt_isoenz_tight	2	0	2.34131335392911e-06	2.34131056653082e-06
YMR208W	P07277	ERG12	48.45901	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce04146  Peroxisome	2	29.1532409511392	tightly_const	2	4.9445222709211e-06	4.94452815391151e-06	4.9445222709211e-06
YMR220W	P24521	ERG8	50.45437	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	29.1532409511392	tightly_const	2	3.1848564587285e-05	3.18486025039268e-05	3.1848564587285e-05
YNR043W	P32377	MVD1	44.11544	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	29.1532409511392	tightly_const	2	2.20990000215176e-05	2.20990263310197e-05	2.20990000215176e-05
YPL117C	P15496	IDI1	33.35113	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	29.1532409511392	essential	2	1.20719308564346e-09	0.0018783750592659	1.20719308564346e-09
