genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YAL054C	Q01574	ACS1	79.13997	sce00010  Glycolysis / Gluconeogenesis sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	1000	7834	1	13	0	production_opt	2	0	1.26923033365751e-06	1.5089497512768e-12	0	4.76011665160352e-07	0	up_subset	2
YAR035W	P80235	YAT1	77.76483	sce04146  Peroxisome	OE	1000	7823	1	5	0	production_opt_tight	2	0	1.98322518248279e-07	1.97992790231661e-07	0	1.78556104664619e-11	0	up_subset	2
YBL015W	P32316	ACH1	58.71137	sce00620  Pyruvate metabolism	OE	1000	7393	1	7	0	production_opt	2	0	0.00147768835152814	1.2969475940736e-11	0	0.00122017831898576	0	up_subset	2
YER170W	P26364	ADK2	25.19373	sce00230  Purine metabolism sce00730  Thiamine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	1000	7344	1	5	0	production_opt	2	0	0.00344360501887604	8.04772974936083e-13	0	0.00284350377269887	0	up_subset	2
YML042W	P32796	CAT2	77.24096	sce04146  Peroxisome	OE	1000	7440	1	8	0	production_opt_tight	2	0	2.00032562078453e-07	1.99699990968627e-07	0	1.80095711975866e-11	0	up_subset	2
YOR108W	Q12166	LEU9	67.19951	sce00290  Valine, leucine and isoleucine biosynthesis sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	1000	7977	1	7	0	production_opt_tight	2	0	3.15867645402213e-07	3.15857912994073e-07	0	3.77592396561434e-10	0	up_subset	2
YDR038C	Q12691	ENA5	120.29497	sce00NNN  None	OE	1000	8013	1	8	0	production_opt	2	0	5.9317052816605e-07	2.50258050679574e-10	0	3.2043023604333e-11	0	up_subset	2
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	7.60688992539946	7300	1	5	0	essential	2	2.15005915031731e-08	0.00213005063786548	2.15013761993845e-08	3.70192876423065e-09	0.00175884243550787	3.70290551992337e-09	up_overlaped	2
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	7.36385571994249	7263	1	5	0	essential	2	9.46268260991445e-07	0.0024345542483362	9.46299704202913e-07	1.69440867925479e-07	0.00200968369402638	1.69495905753426e-07	up_overlaped	2
YNR001C	P00890	CIT1	53.35945	sce00020  Citrate cycle (TCA cycle) sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	7.36385571994249	7092	1	7	0	production_opt_tight	2	0	1.2751570411758e-06	1.27512283024524e-06	0	2.28451824436078e-07	2.2839286338078e-07	up_subset	2
YLR153C	P52910	ACS2	75.49079	sce00010  Glycolysis / Gluconeogenesis sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	5.6964588105937	7751	1	13	0	production_opt	2	0	1.26920032504562e-06	1.2395822566589e-06	0	4.76010122116598e-07	4.75876609084529e-07	up_subset	2
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	5.59657831238443	7128	1	17	0	production_opt_tight	2	0	5.33859802600708e-07	5.33447777953402e-07	0	2.04826934417581e-07	2.0479102401834e-07	up_subset	2
