genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10053521874956e-07	2.1043660642547e-07	2.10188074822914e-07	0	3.63479133269339e-09	2.90437843731811e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72353751604549e-08	2.72656237202402e-08	2.72466152002226e-08	0	4.71176872453398e-10	3.7649367950157e-10	up_distinct	1
PTS	Q49SP3	PTS	64.199		OE	1000	0	1	4	0	essential_tightly_const	2	0.00140313340146368	0.00140313340146396	0.00140313340146368	1.40313340146382e-05	1.41912190779949e-05	1.40313340146382e-05	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	12.3326974467024	7128	1	17	0	essential	2	7.93748556056834e-07	8.48727000988766e-07	7.94423800756496e-07	0	2.05803580314454e-07	2.05767520982999e-07	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.45797726555602	7081	1	6	0	essential	2	1.90077057868469e-06	2.04057730607463e-06	2.03623863470958e-06	0	8.80171372897832e-07	8.80135291230876e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.22963992043815	7260	1	9	0	essential_tightly_const	2	6.870418228871e-07	6.90236451256372e-07	6.87416927266315e-07	3.24889471417971e-07	5.8429363518551e-07	5.84256755643005e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450454309	7124	1	7	0	biomass_opt	0.5	6.44187153572935e-07	6.44439010439277e-07	6.44226117841574e-07	1.32429221222848e-06	1.3246008491822e-06	1.32436724825133e-06	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547136	7609	1	4	0	biomass_opt	0.5	1.91095247164534e-06	1.91161930378831e-06	1.91105956507182e-06	3.92908849382589e-06	3.93206995746804e-06	3.92942093140323e-06	down_distinct	1
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	KD	0.293827460547136	7704	1	5	0	biomass_opt	0.5	5.90913902482931e-08	5.97476266180522e-08	5.92051978551671e-08	1.2158542380324e-07	1.21953484648799e-07	1.21734637659617e-07	down_distinct	1
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	KD	0.286620240588634	7784	1	4	0	biomass_opt	0.5	0	3.64806729354545e-09	5.02516968738897e-11	0	0.00283929482517532	1.08519770328527e-10	down_subset	2
