genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate	FCC
YCL050C	P16550	APA1	36.49211	sce00230  Purine metabolism sce00920  Sulfur metabolism	OE	74.883277676906	tightly_const	2	9.8659993048275e-07	9.86652665112121e-07	9.86644673805978e-07	1	9	0	1	1.00106571762027	1.00171705690792	0
YFR030W	P39692	MET10	114.82714	sce00920  Sulfur metabolism	OE	74.883277676906	tightly_const	2	6.07166739998044e-07	6.07168796735158e-07	6.07166739998044e-07	0	6	2	1	1.00206567722687	1.00333019927358	0
YKL001C	Q02196	MET14	23.06018	sce00230  Purine metabolism sce00920  Sulfur metabolism	OE	74.883277676906	tightly_const	2	2.15267773837566e-05	2.15269518512404e-05	2.15267773837566e-05	1	5	0	1	1.01489380168094	1.02420082382358	0.0465910363393335
YOL064C	P32179	MET22	39.14886	sce00920  Sulfur metabolism sce01130  Biosynthesis of antibiotics	OE	74.883277676906	tightly_const	2	8.61069746424284e-06	8.61078228123206e-06	8.61070413381814e-06	1	4	0	1	1.01006648213075	1.01630847594835	0.0316660794255278
YPR167C	P18408	MET16	30.3799	sce00920  Sulfur metabolism	OE	74.883277676906	tightly_const	2	2.70622470904224e-05	2.70624664210773e-05	2.70622470904223e-05	1	7	0	1	1.02490709450868	1.0407224164656	0.0771210971552546
YJR137C	P47169	MET5	161.21721	sce00920  Sulfur metabolism	OE	74.8832773939571	tightly_const	2	6.07166739998044e-07	6.07168796735158e-07	6.07166739998044e-07	0	6	2	1	1.00290259962425	1.00468184460207	0
YDR353W	P29509	TRR1	34.23767	sce00450  Selenocompound metabolism	OE	64.1702831009636	tightly_const	2	2.84862265926462e-06	2.84864747453433e-06	2.84862265926462e-06	1	6	0	1	1.00289162900459	1.0046641179017	0
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	OE	28.1399071868988	tightly_const	2	2.74661048263972e-05	2.74662632676394e-05	2.74661433236633e-05	1	7	0	1	1.07465566474559	1.12594165097335	0.218468632926451
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	18.4910336168888	tightly_const	2	5.5014367699349e-07	5.50177638044503e-07	5.50172587198534e-07	1	5	0	1	1.00107338459623	1.00172941783821	0
YER052C	P10869	HOM3	58.10913	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	10.1246290748631	tightly_const	2	4.41696824884804e-07	4.41703116725514e-07	4.41697199724188e-07	1	4	0	1	1.00075567797111	1.00121729855545	0
YJR139C	P31116	HOM6	38.50163	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	10.1246290748631	tightly_const	2	4.44043031327415e-06	4.44049356589187e-06	4.44043408157866e-06	1	7	0	1	1.00505311116879	1.00816131105028	0.0153263491014936
YHR025W	P17423	THR1	38.71215	sce00260  Glycine, serine and threonine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	OE	10.1246290748631	tightly_const	2	2.45737833945911e-06	2.4575166059543e-06	2.45748368536002e-06	1	5	0	1	1.00280615037104	1.00452600676017	0
YGL125W	P53128	MET13	68.55958	sce00670  One carbon pool by folate sce01200  Carbon metabolism	OE	28.1399071891238	opt_isoenz_tight	2	0	6.00823967038134e-07	6.00821344465578e-07	1	6	0	2	1.00121779591061	1.00196226374157	0
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	18.4910336168888	opt_isoenz_tight	2	0	3.48152804410106e-05	3.4814960823124e-05	1	5	0	2	1.03367646013935	1.05536086361879	0.0940598360182628
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	18.4910336168888	opt_isoenz_tight	2	0	9.56463280095066e-06	9.56454499388263e-06	1	6	0	2	1.01760262163284	1.0286501495361	0.0498226528405047
YER086W	P00927	ILV1	63.83052	sce00260  Glycine, serine and threonine metabolism sce00290  Valine, leucine and isoleucine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	17.8548242629373	opt_isoenz_tight	2	0	3.39556871853775e-07	3.39556304751243e-07	1	3	0	2	1.00063964188608	1.00103030659534	0
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.18124594553784	opt_isoenz_tight	2	0	2.11944019698275e-06	2.11891145229235e-06	1	8	0	2	1.00850960957017	1.01377305882096	0.0203227354921134
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	OE	1.02712861416735	opt_isoenz_tight	2	0	6.21535934462758e-06	6.21518354973806e-06	1	8	0	2	1.00568107617415	1.0091790689364	0.0131928477992775
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	KD	0.207585615493879	subOpt_isoenz	0	0	0.00102425598468942	0	1	84	0	2	1.00000000000001	1.00000000000001	0
