genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
SAS	E5LLI1	SAS	63.937		OE	1000	0	1	3	0	essential_tightly_const	2	0.000470671711616592	0.000470671711616686	0.000470671711616592	4.70671711616639e-06	4.7076291642583e-06	4.70671711616639e-06	none	3
YMR220W	P24521	ERG8	50.45437	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	29.0776033219967	7322	1	4	0	essential_tightly_const	2	3.1848564587257e-05	3.18486025038643e-05	3.1848564587257e-05	1.74510513685949e-06	1.74517861000636e-06	1.74510513685949e-06	up_distinct	1
YNR043W	P32377	MVD1	44.11544	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	29.0776033219967	7405	1	6	0	essential_tightly_const	2	2.20990000214982e-05	2.20990263309763e-05	2.20990000214982e-05	1.21088906067701e-06	1.21094004203485e-06	1.21088906067701e-06	up_distinct	1
YJL167W	P08524	ERG20	40.48289	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	29.0776033219967	7178	1	5	0	essential_tightly_const	2	6.56273168590762e-05	6.56273949902332e-05	6.56273168590762e-05	3.5959726679457e-06	3.59612406709192e-06	3.5959726679457e-06	up_distinct	1
YML075C	P12683	HMG1	115.62448	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	29.0776033219967	7217	1	7	0	production_opt_tight	2	0	2.34131335221648e-06	2.34131056652876e-06	0	1.28294796736953e-07	1.28289395443195e-07	up_subset	2
YMR208W	P07277	ERG12	48.45901	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce04146  Peroxisome	OE	29.0776033219967	7158	1	11	0	essential_tightly_const	2	4.94452227091676e-06	4.9445281539018e-06	4.94452227091676e-06	2.70929359803721e-07	2.70940766584912e-07	2.70929359803721e-07	up_distinct	1
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.52873633388165	7416	0	6	1	essential_tightly_const	2	4.98406104619629e-06	4.98416186788413e-06	4.98410037851113e-06	9.42917510874132e-07	9.43112975025708e-07	9.42993823605271e-07	up_distinct	1
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.52873633388165	7251	0	6	1	essential_tightly_const	2	4.98406104619629e-06	4.98416186788413e-06	4.98410037851113e-06	9.42917510874132e-07	9.43112975025708e-07	9.42993823605271e-07	up_distinct	1
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	OE	6.52873633388165	7252	0	6	1	essential_tightly_const	2	4.98406104619629e-06	4.98416186788413e-06	4.98410037851113e-06	9.42917510874132e-07	9.43112975025708e-07	9.42993823605271e-07	up_distinct	1
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.52873633388165	7219	0	6	1	essential_tightly_const	2	4.98406104619629e-06	4.98416186788413e-06	4.98410037851113e-06	9.42917510874132e-07	9.43112975025708e-07	9.42993823605271e-07	up_distinct	1
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	2.63428363687573	7116	1	12	0	production_opt	2	0	8.92854473106032e-07	1.50441071337062e-09	0	7.66525510554147e-07	6.85436267186061e-10	up_subset	2
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.36641222798808	7081	1	6	0	production_opt_tight	2	0	1.79762008697303e-06	1.79760156061373e-06	0	8.89190583711881e-07	8.89154684141961e-07	up_subset	2
YBR029C	P38221	CDS1	51.82218	sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites sce04070  Phosphatidylinositol signaling system	KD	0.279038972434177	7532	1	34	0	biomass_coupled	0.5	7.35531973819687e-08	0.000712304369969561	7.3554180645688e-08	1.50384808300101e-07	0.001372874167221	1.50386688917354e-07	down_overlaped	2
YOR175C	Q08548	ALE1	72.22714	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	KD	0.26630344312003	7948	1	19	0	biomass_coupled	0.5	1.55725788748305e-08	2.21992189968461e-08	2.2172052349836e-08	3.18446725122058e-08	4.53855172298476e-08	4.53323184368794e-08	down_distinct	1
YDL052C	P33333	SLC1	33.88654	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	KD	0.24184251964494	7456	1	28	0	unnecessary_prod	0.5	0	2.97211160749493e-06	0	0	6.07424243007874e-06	0	down_subset	2
YCR048W	P25628	ARE1	71.61215	sce00100  Steroid biosynthesis	KD	0.220003558277476	7341	1	96	0	biomass_coupled	0.5	0	0.000515406162505947	1.9670167838932e-11	0	0.000993372251482712	4.02170398171517e-11	down_subset	2
YDR503C	Q04396	LPP1	31.58604	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	KD	0.207961799889331	7872	1	35	0	biomass_coupled	0.5	0	9.7978968404411e-10	9.53795898879539e-10	0	2.0000827551908e-09	1.95010271171927e-09	down_subset	2
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	KD	0.207585615405127	7785	1	84	0	unnecessary_prod	0.5	0	0.000498626998635128	0	0	0.000961032740802908	0	down_subset	2
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	KD	0.164378423107691	7951	1	122	0	unnecessary_prod	0.5	0	1.01733997727568e-07	0	0	2.07802696907436e-07	0	down_subset	2
