genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority
YER023W	P32263	PRO3	30.13145	2	38.6170194021392	tightly_const	2	2.03340021141195e-07	2.03342314934714e-07	2.03340021141195e-07	1	6	0	1
YLR438W	P07991	CAR2	46.08557	2	38.6128860255581	tightly_const	2	1.44937246223621e-06	1.44960955942192e-06	1.44941450555444e-06	1	4	0	1
YLR174W	P41939	IDP2	46.56172	1	24.1411045107438	essential	2	2.44556513000032e-06	0.00164561620803815	2.44593375044649e-06	1	5	0	1
YKL029C	P36013	MAE1	74.37529	2	19.7244922584364	tightly_const	2	1.07061570481482e-06	1.07088300053503e-06	1.07064624902544e-06	1	7	0	1
YER069W	Q01217	ARG5,6	94.86823	2	19.6894702199788	tightly_const	2	3.72618021316201e-05	3.72677975681367e-05	3.72628652270148e-05	1	9	0	1
YMR062C	Q04728	ARG7	47.84821	1	19.6894702199788	essential	2	8.17688686028744e-06	0.00160716731373917	8.17712015041999e-06	1	9	0	1
YOL140W	P18544	ARG8	46.68082	2	19.6894702199788	tightly_const	2	9.25533585836208e-05	9.2568250450217e-05	9.2555999171151e-05	1	4	0	1
YOL126C	P22133	MDH2	40.7305	1	12.9091086844564	essential	2	3.40838658048006e-08	0.00187844954206257	3.40843433917668e-08	1	5	0	1
YJL121C	P46969	RPE1	25.96689	1	8.06941757154074	essential	2	4.9989720256987e-07	0.00294689724810571	5.00004658513486e-07	1	2	0	1
YKL085W	P17505	MDH1	35.64959	1	6.48957189904602	essential	2	8.07060466538202e-07	0.0021469405882814	8.07088869694666e-07	1	5	0	1
YNL241C	P11412	ZWF1	57.5209	2	4.44850533973229	tightly_const	2	1.43580247038211e-07	1.43614199127536e-07	1.43609148281693e-07	1	5	0	1
YBR221C	P32473	PDB1	40.0532	2	3.31689815851261	tightly_const	2	2.42317911324291e-06	2.42327995965512e-06	2.42321847022767e-06	0	6	5	1
YER178W	P16387	PDA1	46.34261	2	3.31689815851261	tightly_const	2	2.42317911324291e-06	2.42327995965512e-06	2.42321847022767e-06	0	6	5	1
