genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	production_opt	2	0	1.84644540452926e-05	2.10188074822914e-07	0	3.56612426505027e-09	2.84951004870004e-09	up_subset	2
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	production_opt	2	0	2.39354147316946e-06	2.72466152002226e-08	0	4.62275587533805e-10	3.69381107236982e-10	up_subset	2
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	OE	1000	7702	1	16	0	production_opt	2	0	0.00406054785661084	1.5728024228112e-10	0	0.00323436082074298	0	up_subset	2
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	OE	1000	7865	1	11	0	production_opt	2	0	0.00114506871978238	1.59461388661699e-12	0	0.000912085098853938	0	up_subset	2
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.47565916806653	7081	1	6	0	production_opt	2	0	3.97284764783903e-06	1.99998911699414e-06	0	8.75287075098055e-07	8.75251675071421e-07	up_subset	2
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	2.31743553266508	7095	1	5	0	production_opt	2	0	0.00191825989381167	2.05115147715184e-06	0	0.00152727465113031	9.50953148100526e-07	up_subset	2
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	OE	2.31743553266508	7966	1	4	0	production_opt	2	0	0.00342766662823516	5.66344571743183e-07	0	0.00273006151932594	2.62568201036356e-07	up_subset	2
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.20559563332126	7082	1	4	0	essential	2	3.80371895296755e-07	0.00200607958496974	8.79009601006493e-07	7.84796467037883e-07	0.00159799342081621	7.84796467037901e-07	overlaped	3
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.20559563332126	7071	1	8	0	production_opt	2	0	0.00252584067327612	1.62677390393201e-05	0	0.00201330901993587	1.45241463917282e-05	up_subset	2
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.18760703300878	7100	1	2	0	production_opt	2	0	0.00334796900506572	2.62027760263421e-08	2.42353136980736e-08	0.00266677151812687	2.42354437000259e-08	overlaped	3
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.18119781685761	7233	1	7	0	unnecessary_prod	2	0	0.00226691445943044	0	0	0.00180606912740252	0	up_subset	2
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.18119781685761	7260	1	9	0	essential	2	1.63880481674658e-07	2.12407346819116e-06	6.37898715561543e-07	3.29357619663684e-07	5.92328047916626e-07	5.92291865087927e-07	overlaped	3
YLR354C	P15019	TAL1	37.0359	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.16802428745225	7237	1	6	0	production_opt	2	0	0.00242509576560921	2.76279695581068e-06	0	0.00193209335947959	2.72861566944894e-06	up_subset	2
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450454309	7124	1	7	0	biomass_opt	0.5	6.41017814932784e-07	1.28129487541864e-05	6.44226117841575e-07	1.29927420672307e-06	1.29957701302821e-06	1.29934782519502e-06	overlaped	3
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547136	7609	1	4	0	biomass_opt	0.5	1.89684558633456e-06	0.000245278608834871	1.91105956507181e-06	3.8548617056145e-06	3.85778684461476e-06	3.85518786291041e-06	overlaped	3
