genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	1.86737665092388e-09	1.28228897581369e-09
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	2.4206745504362e-10	1.66222723762606e-10
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	opt_isoenz	2	0	0.00321752001831124	1.47571969546958e-07
YOR074C	P06785	CDC21	35.04694	sce00240  Pyrimidine metabolism sce00670  One carbon pool by folate	2	963.741002551242	tightly_const	2	1.43254942090425e-06	1.43255078708225e-06	1.43254942090425e-06
YOR236W	P07807	DFR1	24.26075	sce00670  One carbon pool by folate sce00790  Folate biosynthesis	2	963.741002551242	tightly_const	2	1.12910205288415e-06	1.12910312898375e-06	1.12910205288415e-06
YKL024C	P15700	URA6	22.93296	sce00240  Pyrimidine metabolism	2	79.5422370788507	tightly_const	2	3.19354066860565e-07	3.19650657959187e-07	3.19354066860564e-07
YDR353W	P29509	TRR1	34.23767	sce00450  Selenocompound metabolism	2	47.0394846887508	tightly_const	2	2.09319177009035e-06	2.09321659957177e-06	2.09319177009035e-06
YEL021W	P03962	URA3	29.23918	sce00240  Pyrimidine metabolism	2	36.7007740524375	tightly_const	2	1.2277619250885e-07	1.22776346748856e-07	1.2277619250885e-07
YJR095W		SFC1	NaN		1	36.7007740524375		2	NaN	NaN	NaN
YKL216W	P28272	URA1	34.80045	sce00240  Pyrimidine metabolism	2	36.7007740524375	tightly_const	2	8.23322465589254e-06	8.23323500567536e-06	8.23322465589254e-06
YLR420W	P20051	URA4	40.31285	sce00240  Pyrimidine metabolism	1	36.7007740524375	essential	2	2.82187043954674e-05	0.00179144136387544	2.82187043954674e-05
YJR051W	P21375	OSM1	55.06455	sce00NNN  None	1	36.7007740524375	opt_isoenz	2	0	0.00129096185410305	1.06356452311628e-07
YML106W	P13298	URA5	24.66419	sce00240  Pyrimidine metabolism	1	36.7007740524375	opt_isoenz	2	0	0.00288840769210885	6.47986930095709e-06
YJL130C	P07259	URA2	245.03829	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	2	26.3389769084715	tightly_const	2	1.95020855973497e-07	1.95021215253665e-07	1.95020855973497e-07
YHR144C	P06773	DCD1	35.64574	sce00240  Pyrimidine metabolism	1	17.3372801358617	essential	2	1.78484609463207e-09	0.00199408366123711	1.78753820133432e-09
YJR109C	P03965	CPA2	123.91392	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	2	12.9775663668803	tightly_const	2	2.71970732298271e-08	2.71974322797551e-08	2.71970732298271e-08
YOR303W	P07258	CPA1	45.36103	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	2	12.9775663668803	tightly_const	2	2.71970732298271e-08	2.71974322797551e-08	2.71970732298271e-08
