genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YOR074C	P06785	CDC21	35.04694	sce00240  Pyrimidine metabolism sce00670  One carbon pool by folate	2	963.741002551242	tightly_const	2	1.43254942090425e-06	1.43255078708225e-06	1.43254942090425e-06	1	4	0	1	1.00160535995967	1.00170527165962
YOR236W	P07807	DFR1	24.26075	sce00670  One carbon pool by folate sce00790  Folate biosynthesis	2	963.741002551242	tightly_const	2	1.12910205288415e-06	1.12910312898375e-06	1.12910205288415e-06	1	10	0	1	1.00087526026923	1.00092969107323
YKL024C	P15700	URA6	22.93296	sce00240  Pyrimidine metabolism	2	79.5422370788507	tightly_const	2	3.19354066860565e-07	3.19650657959187e-07	3.19354066860564e-07	1	12	0	1	1.00025291892301	1.00026863709143
YDR353W	P29509	TRR1	34.23767	sce00450  Selenocompound metabolism	2	47.0394846887508	tightly_const	2	2.09319177009035e-06	2.09321659957177e-06	2.09319177009035e-06	1	6	0	1	1.00261816018071	1.00278127987302
YEL021W	P03962	URA3	29.23918	sce00240  Pyrimidine metabolism	2	36.7007740524375	tightly_const	2	1.2277619250885e-07	1.22776346748856e-07	1.2277619250885e-07	1	4	0	1	1.00013561177847	1.00014403860249
YKL216W	P28272	URA1	34.80045	sce00240  Pyrimidine metabolism	2	36.7007740524375	tightly_const	2	8.23322465589254e-06	8.23323500567536e-06	8.23322465589254e-06	1	4	0	1	1.01091858969524	1.01160483819211
YLR420W	P20051	URA4	40.31285	sce00240  Pyrimidine metabolism	1	36.7007740524375	essential	2	2.82187043954674e-05	0.00179144136387544	2.82187043954674e-05	1	4	0	1	1.04452514792758	1.04742270043896
YJL130C	P07259	URA2	245.03829	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	2	26.3389769084715	tightly_const	2	1.95020855973497e-07	1.95021215253665e-07	1.95020855973497e-07	1	11	0	1	1.00187945926234	1.00199646389781
YHR144C	P06773	DCD1	35.64574	sce00240  Pyrimidine metabolism	1	17.3372801358617	essential	2	1.78484609463207e-09	0.00199408366123711	1.78753820133432e-09	1	7	0	1	1.00000026418222	1.00000028059596
YJR109C	P03965	CPA2	123.91392	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	2	12.9775663668803	tightly_const	2	2.71970732298271e-08	2.71974322797551e-08	2.71970732298271e-08	0	9	1	1	1.00016356500454	1.00017372912481
