genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.10102947924726e-07	2.10420906966397e-07	2.10188074822914e-07	1	4	0	1	1.00386256758215	1.003870403402
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.72376480675401e-08	2.72768135823141e-08	2.72466152002226e-08	1	6	0	1	1.00052808019684	1.0005291479241
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	essential	2	9.88450280158456e-11	4.25617790568356e-09	1.5728024228112e-10	1	16	0	1	1.00000135395987	1.00000135669601
TAL	A5FKY3	TAL	56.649		2	1000	tightly_const	2	0.00153769730673003	0.00153769730673311	0.00153769730673003	1	3	0	1	1.93666989796018	1.94034268462119
YBR166C	P20049	TYR1	50.92272	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	12.4885356056139	tightly_const	2	1.40174839944613e-06	1.40179873813287e-06	1.40174839944613e-06	1	5	0	1	1.00151166194882	1.00151472139431
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	2	7.69402097198173	tightly_const	2	1.53365732065272e-06	1.53654385547515e-06	1.53482245494694e-06	1	17	0	1	1.0890590915014	1.16868648241653
YPR060C	P32178	ARO7	29.7468	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	5.56690783462713	tightly_const	2	1.07572153938664e-07	1.07574423035575e-07	1.07572520484917e-07	1	2	0	1	1.00012748975544	1.00012774742402
YGL148W	P28777	ARO2	40.83793	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	5.00032538677909	tightly_const	2	4.51161229294164e-05	4.51176446620206e-05	4.51161229294164e-05	1	3	0	1	1.08099230418009	1.0811692613426
aroL	P0A6E1	aroL	19.151		2	5.00032538677909	tightly_const	2	1.22850686204555e-06	1.22977442945428e-06	1.22973349498454e-06	1	5	0	1	1.00102598895183	1.00102806443703
YDR127W	P08566	ARO1	174.75305	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	5.00032538677909	tightly_const	2	1.83092230159636e-06	1.83155011938491e-06	1.83092230159636e-06	1	14	0	1	1.01395948174338	1.01398808614379
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	2.07723282534508	essential	2	1.752804017534e-06	1.9371662563904e-06	1.93523194995419e-06	1	5	0	1	1.02628205047192	1.08755104081089
