genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
hmaS	Q5J1Q8	hmaS	36.597		2	1000	tightly_const	2	2.30227930065436e-05	2.30228850852703e-05	2.30227930065436e-05	1	7	0	1	1.03608616727284	1.05947732861403
YBR166C	P20049	TYR1	50.92272	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	37.9910516903889	tightly_const	2	3.29594347712634e-06	3.29595572347206e-06	3.29594347712634e-06	1	5	0	1	1.00694353374922	1.01123943119623
YDR127W	P08566	ARO1	174.75305	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	16.5941985309034	tightly_const	2	5.61277354989252e-06	5.61279395473854e-06	5.61277354989252e-06	1	14	0	1	1.0415918588356	1.06878876925587
YGL148W	P28777	ARO2	40.83793	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	16.5941985309034	tightly_const	2	0.000101897709345749	0.000101898079787751	0.000101897709345749	1	3	0	1	1.20264093681356	1.37284416166441
YPR060C	P32178	ARO7	29.7468	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	16.5941985309034	tightly_const	2	2.45570655103919e-07	2.45571547858879e-07	2.45570655103919e-07	1	2	0	1	1.00029797177003	1.00048036262045
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	2.74968730024997	essential	2	3.81266024674847e-06	0.00284208309623787	3.81293435170295e-06	1	2	0	1	1.00511593634375	1.00827182827992
YBR196C	P12709	PGI1	61.29832	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	1.20261451466955	essential	2	3.59405839528856e-07	0.00130876879896959	3.59424831166759e-07	1	2	0	1	1.00204677259195	1.00330315292237
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.05276925941317	essential	2	2.47827006760447e-08	0.00299323145599306	2.47831690518884e-08	1	2	0	1	1.00006894025437	1.00011112354916
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	1.04715562734568	essential	2	3.35558856022176e-07	6.03461656182824e-07	6.03452371811179e-07	1	9	0	1	1.00100561133471	1.01057904197556
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.00022157340274	essential	2	7.87438138824348e-08	1.86179445899225e-07	1.86084097287598e-07	1	4	0	1	1.00092718362235	1.00149529570254
