genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10062558115413e-07	2.10433506424227e-07	2.10188074822914e-07	0	3.63501050935174e-09	2.9045536189708e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72342803143775e-08	2.72797567495944e-08	2.72466152002226e-08	0	4.71205295390937e-10	3.76516388245085e-10	up_distinct	1
C3H	O22203	C3H	57.927		OE	1000	0	1	2	0	essential_tightly_const	2	0.00156120309579206	0.00156120309579238	0.00156120309579206	1.56120309579222e-05	1.61808608384328e-05	1.56120309579222e-05	none	3
TAL	A0A1M4NET9	TAL	55.539		OE	1000	0	1	3	0	essential_tightly_const	2	1.56558673866031e-08	1.56558673866063e-08	1.56558673866031e-08	1.56558673866047e-10	1.62262944650235e-10	1.56558673866047e-10	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	12.2023732562579	7128	1	17	0	essential_tightly_const	2	8.2849813647412e-07	8.36432016377694e-07	8.30462951241449e-07	0	2.05816014907658e-07	2.05779931101875e-07	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.44557546835974	7081	1	6	0	essential	2	1.89665177657492e-06	2.03641579344678e-06	2.0359548554481e-06	0	8.79990385557705e-07	8.79954301714256e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.22717797590163	7260	1	9	0	essential_tightly_const	2	6.87980981153888e-07	6.91176320306892e-07	6.90876775668199e-07	3.24891271147345e-07	5.84296863150839e-07	5.84259992261385e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450454309	7124	1	7	0	biomass_opt	0.5	6.44186970468308e-07	6.4424958379032e-07	6.44226117841574e-07	1.32437208209094e-06	1.32468073765973e-06	1.32444712264018e-06	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547136	7609	1	4	0	biomass_opt	0.5	1.91088611453296e-06	1.91161753634287e-06	1.91105956507181e-06	3.92932546249735e-06	3.93230710595879e-06	3.92965792012057e-06	down_distinct	1
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	KD	0.293827460547136	7704	1	5	0	biomass_opt	0.5	5.90908069650707e-08	5.97182731765944e-08	5.92051978551671e-08	1.21592756784202e-07	1.21960839830455e-07	1.21741979641079e-07	down_distinct	1
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	KD	0.283292440269126	7784	1	4	0	biomass_opt	0.5	0	3.64539254954365e-09	4.97903488694584e-11	0	0.0028392038988745	1.08521701823155e-10	down_subset	2
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.275766200892496	7263	1	5	0	biomass_coupled	0.5	7.86195045954155e-08	8.11708202983306e-08	7.86329398289155e-08	1.61540465877043e-07	0.0019799730305389	1.61595806647555e-07	down_distinct	1
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	KD	0.270705610260257	7297	1	5	0	biomass_opt	0.5	4.09947648749799e-07	4.11948600143747e-07	4.10899859728887e-07	8.11755133313646e-07	8.14246631416159e-07	8.12751732556616e-07	down_distinct	1
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	KD	0.256085570761724	7355	1	4	0	biomass_opt	0.5	4.2571201010354e-07	4.26292500823666e-07	4.26215597923917e-07	8.74791970582644e-07	8.74888936570877e-07	8.74852186209447e-07	down_distinct	1
