gene_IDs	gene_names	K_score
YBR252W	DUT1	1000
YDR300C	PRO1	1000
YER065C	ICL1	1000
YIL099W	SGA1	1000
YIR031C	DAL7	1000
YLR138W	NHA1	1000
YNL037C	IDH1	1000
YNL117W	MLS1	1000
YOR136W	IDH2	1000
YOR323C	PRO2	1000
YJR069C	HAM1	1000
YBR241C	YBR241C	1000
YGL104C	VPS73	1000
YDR456W	NHX1	1000
YDR038C	ENA5	1000
YDR039C	ENA2	1000
YDR040C	ENA1	1000
YBR296C	PHO89	88.3020711643769
YCR037C	PHO87	88.3020711643769
YJL198W	PHO90	88.3020711643769
YML123C	PHO84	88.3020711643769
YNR013C	PHO91	88.3020711643769
YFR015C	GSY1	27.1535679197616
YKR058W	GLG1	27.1535679197616
YJL137C	GLG2	27.1535679197616
YLR258W	GSY2	27.1535679197616
YJR095W	SFC1	18.4852647763757
YJR051W	OSM1	18.4852647763757
YOL126C	MDH2	10.3447795384904
YBR166C	TYR1	8.61185809288616
YPL262W	FUM1	7.27065017858101
YKL035W	UGP1	6.66561691429565
YKL127W	PGM1	6.66561691429565
YMR105C	PGM2	6.66561691429565
YHL012W	YHL012W	6.66561691429565
YPR060C	ARO7	3.81021345070478
YBR249C	ARO4	3.41717846304928
YDR035W	ARO3	3.41717846304928
YGL148W	ARO2	3.41717846304928
YDR127W	ARO1	3.41717846237577
YBR218C	PYC2	3.24625515627959
YGL062W	PYC1	3.24625515626735
YNL036W	NCE103	2.45659204038404
YGR254W	ENO1	1.99274058813497
YHR174W	ENO2	1.99274058813497
YKL152C	GPM1	1.99274058813497
YMR323W	ERR3	1.99274058813497
YOR393W	ERR1	1.99274058813497
YPL281C	ERR2	1.99274058813497
YOR283W	YOR283W	1.99274058813497
YAL038W	CDC19	1.88135582011936
YOR347C	PYK2	1.88135582011936
YDR516C	EMI2	1.78145536016728
YBR196C	PGI1	1.34585242133601
YLR354C	TAL1	1.31188392839488
YGR043C	NQM1	1.31188392839488
YDR050C	TPI1	1.27853618511159
YGR240C	PFK1	1.27017061521177
YKL060C	FBA1	1.27017061521177
YMR205C	PFK2	1.27017061521177
YCR012W	PGK1	1.21173989084375
YGR192C	TDH3	1.21173989084375
YJL052W	TDH1	1.21173989084375
YJR009C	TDH2	1.21173989084375
YER141W	COX15	0.145891666666667
YBL039C	URA7	0.133931198022575
YJR103W	URA8	0.133931198022575
YDR503C	LPP1	0.10787137619239
YLR027C	AAT2	0.085546715678249
YDR454C	GUK1	0.0805958549222798
YER069W	ARG5,6	0.0753127384427565
YMR062C	ARG7	0.0753127384427565
YOL140W	ARG8	0.0753127384427565
YOR130C	ORT1	0.0753127384427565
YCR053W	THR4	0.0466024583760005
YDR158W	HOM2	0.0466024583760005
YER052C	HOM3	0.0466024583760005
YHR025W	THR1	0.0466024583760005
YJR139C	HOM6	0.0466024583760005
YAL054C	ACS1	0
YBR002C	RER2	0
YCL040W	GLK1	0
YEL046C	GLY1	0
YER070W	RNR1	0
YFR053C	HXK1	0
YGL253W	HXK2	0
YGR180C	RNR4	0
YGR248W	SOL4	0
YGR256W	GND2	0
YHR163W	SOL3	0
YHR183W	GND1	0
YIL066C	RNR3	0
YJL026W	RNR2	0
YKL029C	MAE1	0
YLR153C	ACS2	0
YLR438W	CAR2	0
YMR101C	SRT1	0
YMR246W	FAA4	0
YMR267W	PPA2	0
YNL241C	ZWF1	0
YOR317W	FAA1	0
YPL061W	ALD6	0
YLR446W	YLR446W	0
