genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10023258902146e-07	2.10399837132422e-07	2.10188074822914e-07	0	3.61928132054748e-09	2.89198516202891e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72252590990414e-08	2.72751480758664e-08	2.72466152002226e-08	0	4.69166321538811e-10	3.74887143054821e-10	up_distinct	1
TAL	A5FKY3	TAL	56.649		OE	1000	0	1	3	0	essential_tightly_const	2	0.00143616281752796	0.00143616281752825	2.19145299607054e-06	1.43616281752811e-05	1.43649119492484e-05	2.69685300876105e-07	none	3
hpaBC	Q57160	hpaBC	58.848		OE	1000	0	1	9	0	essential_tightly_const	2	1.50681955172516e-05	1.50681955172546e-05	1.50681955172516e-05	1.50681955172531e-07	1.50716408472461e-07	1.50681955172531e-07	none	3
HPPR	Q57501	HPPR	18.522		OE	1000	0	1	5	0	essential_tightly_const	2	1.50681955172516e-05	1.50681955172546e-05	1.50681955172516e-05	1.50681955172531e-07	1.50716408472461e-07	1.50681955172531e-07	none	3
4CL1	Q65CJ7	4CL1	34.128		OE	1000	0	1	8	0	essential_tightly_const	2	1.2847819837862e-05	1.28478198378646e-05	1.2847819837862e-05	1.28478198378633e-07	1.28507574808596e-07	1.28478198378633e-07	none	3
RAS	Q42524	RAS	61.053		OE	1000	0	1	7	0	essential_tightly_const	2	2.59695778127452e-06	2.59695778127504e-06	2.59695778127452e-06	2.59695778127478e-08	2.59755157344708e-08	2.59695778127478e-08	none	3
YBR166C	P20049	TYR1	50.92272	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	23.2057450833649	7280	1	5	0	essential_tightly_const	2	2.5689146653564e-06	2.56896199485667e-06	2.5689146653564e-06	1.41737072136327e-07	1.41761272539739e-07	1.41737072136327e-07	up_distinct	1
YPR060C	P32178	ARO7	29.7468	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	10.2010094888167	7386	1	2	0	essential_tightly_const	2	1.92603161639533e-07	1.92606265268814e-07	1.92604294341652e-07	0	2.14808148787143e-08	2.14790529948384e-08	up_distinct	1
YDR127W	P08566	ARO1	174.75305	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	9.13648450712522	7181	1	14	0	essential_tightly_const	2	3.2628046481363e-06	3.2634342797746e-06	3.2628046481363e-06	4.0152832609713e-07	5.4503357350604e-07	4.0152832609713e-07	up_distinct	1
YGL148W	P28777	ARO2	40.83793	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	9.13648450712522	7363	1	3	0	essential_tightly_const	2	8.03994224504459e-05	8.04008826035074e-05	8.03994224504459e-05	9.89413985729829e-06	9.89487143265569e-06	9.89413985729829e-06	up_distinct	1
aroL	P0A6E1	aroL	19.151		OE	9.13648450712522	0	1	5	0	essential_tightly_const	2	2.1902233966791e-06	2.19149279556987e-06	0	0	2.69705241479831e-07	0	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	4.40291318691795	7128	1	17	0	essential	2	4.05670291183786e-07	4.10397192773129e-07	4.10394948315292e-07	0	2.04925419631443e-07	2.04889491965447e-07	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.33448098090097	7081	1	6	0	essential	2	9.99547952446179e-07	1.13917185196445e-06	1.1388522663996e-06	0	8.76182541543139e-07	8.76146613839552e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.11465113843047	7260	1	9	0	essential_tightly_const	2	6.30715881904182e-07	6.33653604158158e-07	6.33436676200006e-07	3.24675349435273e-07	5.8390840903145e-07	5.83871686857457e-07	up_distinct	1
