genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	1.91941996123901e-09	1.56397771676622e-09
YER037W	P40025	PHM8	37.7185	sce00NNN  None	1	1000	subOpt_isoenz	2	0	3.53776091155965e-12	0
YER056C		FCY2	NaN		1	1000		2	NaN	NaN	NaN
YER060W		FCY21	NaN		1	1000		2	NaN	NaN	NaN
YER060W-A		FCY22	NaN		1	1000		2	NaN	NaN	NaN
YGL186C		TPN1	NaN		1	1000		2	NaN	NaN	NaN
YKL106W	Q01802	AAT1	51.79484	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00270  Cysteine and methionine metabolism sce00330  Arginine and proline metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	1000	opt_isoenz	2	0	5.22447273507248e-05	2.11363567777455e-07
YLR209C	Q05788	PNP1	33.7546	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00760  Nicotinate and nicotinamide metabolism sce01110  Biosynthesis of secondary metabolites	1	1000	essential	2	2.30558846326896e-06	0.000633614781613623	2.30558846326896e-06
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	2.48813818187798e-10	2.02737948222581e-10
YML056C	P50094	IMD4	56.39328	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	2	156.6350046145	opt_isoenz_tight	2	0	5.55260600741834e-05	5.55260047773631e-05
YMR217W	P38625	GUA1	58.48154	sce00230  Purine metabolism	2	156.6350046145	tightly_const	2	0.000317659907686575	0.0003176614892357	0.000317659907686575
YBR296C		PHO89	NaN		1	91.0129971291958		2	NaN	NaN	NaN
YCR037C		PHO87	NaN		1	91.0129971291958		2	NaN	NaN	NaN
YJL198W		PHO90	NaN		1	91.0129971291958		2	NaN	NaN	NaN
YML123C		PHO84	NaN		1	91.0129971291958		2	NaN	NaN	NaN
YNR013C		PHO91	NaN		1	91.0129971291958		2	NaN	NaN	NaN
YGL234W	P07244	ADE5,7	86.06721	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	78.3027158346925	tightly_const	2	3.91886070284678e-05	3.91886485806425e-05	3.91886070284678e-05
YAR015W	P27616	ADE1	34.60299	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	78.3027158346925	tightly_const	2	1.77163710471431e-06	1.77163898320348e-06	1.7716371047143e-06
YDR408C	P04161	ADE8	23.53994	sce00230  Purine metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	78.3027158346925	tightly_const	2	1.82880166132849e-05	1.82880360042998e-05	1.8288016613285e-05
YMR300C	P04046	ADE4	56.71874	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	78.3027158346925	tightly_const	2	2.46632200934746e-06	2.46632462441981e-06	2.46632200934746e-06
YOR128C	P21264	ADE2	62.33875	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	2	78.3027158346925	tightly_const	2	3.42900434943328e-06	3.42900798524986e-06	3.42900434943329e-06
YGR061C	P38972	ADE6	148.90358	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	78.3027158346924	tightly_const	2	2.70667781156817e-05	2.70668068149282e-05	2.70667781156818e-05
YMR120C	P38009	ADE17	65.26269	sce00230  Purine metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	42.1969452052712	opt_isoenz	2	0	0.000358644466493924	3.21242751578289e-05
YPR035W	P32288	GLN1	41.7656	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00910  Nitrogen metabolism sce01230  Biosynthesis of amino acids	2	24.6051349469421	tightly_const	2	7.9501653073072e-06	7.95027015627126e-06	7.95016530730721e-06
YER099C	P38620	PRS2	34.76468	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	23.5989603535913	opt_isoenz_tight	2	0	0.000211842518793559	0.000211839839748583
YKL181W	P32895	PRS1	47.04715	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	23.5989603535913	opt_isoenz_tight	2	0	0.000211842518793571	0.000211839839748583
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	8.49440634884574	essential	2	7.86037517354996e-08	0.000598467151485968	7.15833825699242e-07
YDR384C		ATO3	NaN		1	5.79780459356208		2	NaN	NaN	NaN
YGR121C		MEP1	NaN		1	5.79780459356208		2	NaN	NaN	NaN
YNL142W		MEP2	NaN		1	5.79780459356208		2	NaN	NaN	NaN
YPR138C		MEP3	NaN		1	5.79780459356208		2	NaN	NaN	NaN
YML120C	P32340	NDI1	57.24915	sce00NNN  None	1	2.43313309701276	opt_isoenz	2	0	2.46974617079517e-05	8.217731926586e-07
YLL052C		AQY2	NaN		1	2.42298857472626		2	NaN	NaN	NaN
YPR192W		AQY1	NaN		1	2.42298857472626		2	NaN	NaN	NaN
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	2	2.00964398185648	opt_isoenz_tight	2	0	1.09142985593052e-05	1.09141178496011e-05
YER053C		PIC2	NaN		1	1.89429048190078		2	NaN	NaN	NaN
YJR077C		MIR1	NaN		1	1.89429048190078		2	NaN	NaN	NaN
YLR058C	P37291	SHM2	52.21793	sce00260  Glycine, serine and threonine metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.63559089888421	essential	2	4.12200841971244e-05	0.000449310051947996	4.12202291893404e-05
Q0045	P00401	COX1	58.79755	sce00190  Oxidative phosphorylation	1	1.60068192184645	essential	2	5.09157771590184e-06	8.66595123406933e-05	5.09158223598331e-06
Q0250	P00410	COX2	28.5669	sce00190  Oxidative phosphorylation	1	1.60068192184645	essential	2	5.09157771590184e-06	8.66595123406933e-05	5.09158223598331e-06
