genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YLR209C	Q05788	PNP1	33.7546	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00760  Nicotinate and nicotinamide metabolism sce01110  Biosynthesis of secondary metabolites	1	1000	essential	2	2.30558846326896e-06	0.000633614781613623	2.30558846326896e-06	1	13	0	1	1.00034503293482	1.00062041929718
YMR217W	P38625	GUA1	58.48154	sce00230  Purine metabolism	2	156.6350046145	tightly_const	2	0.000317659907686575	0.0003176614892357	0.000317659907686575	1	9	0	1	1.08998806610149	1.17427646232142
YGL234W	P07244	ADE5,7	86.06721	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	78.3027158346925	tightly_const	2	3.91886070284678e-05	3.91886485806425e-05	3.91886070284678e-05	1	9	0	1	1.01528940574302	1.02782433881495
YAR015W	P27616	ADE1	34.60299	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	78.3027158346925	tightly_const	2	1.77163710471431e-06	1.77163898320348e-06	1.7716371047143e-06	1	7	0	1	1.0002739018973	1.00049248741699
YDR408C	P04161	ADE8	23.53994	sce00230  Purine metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	78.3027158346925	tightly_const	2	1.82880166132849e-05	1.82880360042998e-05	1.8288016613285e-05	1	5	0	1	1.00192652266404	1.00346854406689
YMR300C	P04046	ADE4	56.71874	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	78.3027158346925	tightly_const	2	2.46632200934746e-06	2.46632462441981e-06	2.46632200934746e-06	1	6	0	1	1.00062521688404	1.00112448208398
YOR128C	P21264	ADE2	62.33875	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	2	78.3027158346925	tightly_const	2	3.42900434943328e-06	3.42900798524986e-06	3.42900434943329e-06	1	8	0	1	1.00095569590963	1.001719317664
YGR061C	P38972	ADE6	148.90358	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	78.3027158346924	tightly_const	2	2.70667781156817e-05	2.70668068149282e-05	2.70667781156818e-05	1	9	0	1	1.01832293811394	1.03342677688581
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	8.49440634884574	essential	2	7.86037517354996e-08	0.000598467151485968	7.15833825699242e-07	1	5	0	1	1.00009927830335	1.00017848180256
YLR058C	P37291	SHM2	52.21793	sce00260  Glycine, serine and threonine metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.63559089888421	essential	2	4.12200841971244e-05	0.000449310051947996	4.12202291893404e-05	1	5	0	1	1.00438190879441	1.00790476851298
Q0045	P00401	COX1	58.79755	sce00190  Oxidative phosphorylation	1	1.60068192184645	essential	2	5.09157771590184e-06	8.66595123406933e-05	5.09158223598331e-06	0	7	6	1	1.00079208243899	1.00142478739702
Q0250	P00410	COX2	28.5669	sce00190  Oxidative phosphorylation	1	1.60068192184645	essential	2	5.09157771590184e-06	8.66595123406933e-05	5.09158223598331e-06	0	7	6	1	1.00038476002811	1.00069187630761
Q0275	P00420	COX3	30.35941	sce00190  Oxidative phosphorylation	1	1.60068192184645	essential	2	5.09157771590184e-06	8.66595123406933e-05	5.09158223598331e-06	0	7	6	1	1.00040890746464	1.00073531244715
YBL045C	P07256	COR1	50.22724	sce00190  Oxidative phosphorylation	2	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00213428551328	1.00384324171342
YDL067C	P07255	COX9	6.96313	sce00190  Oxidative phosphorylation	1	1.60068192184645	essential	2	5.09157771590184e-06	8.66595123406933e-05	5.09158223598331e-06	0	7	6	1	1.00009377149155	1.00016858095635
YDR529C	P00128	QCR7	14.56466	sce00190  Oxidative phosphorylation	2	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00061844350918	1.00111229383703
YEL024W	P08067	RIP1	23.36479	sce00190  Oxidative phosphorylation	2	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00099228924043	1.00178520200702
YFR033C	P00127	QCR6	17.25682	sce00190  Oxidative phosphorylation	2	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00073279506022	1.00131807967341
YGL187C	P04037	COX4	17.1424	sce00190  Oxidative phosphorylation	2	1.60068192184645	essential	2	3.65538113740655e-06	5.09158483874582e-06	5.09158223598331e-06	0	7	8	1	1.00023086944379	1.00041509895949
YGL191W	P32799	COX13	15.02097	sce00190  Oxidative phosphorylation	2	1.60068192184645	essential	2	3.65538113740655e-06	5.09158483874582e-06	5.09158223598331e-06	0	7	8	1	1.00020229620518	1.00036371651756
YGR183C	P22289	QCR9	7.47622	sce00190  Oxidative phosphorylation	2	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00031740807401	1.00057073320823
YHR001W-A	P37299	QCR10	8.59285	sce00190  Oxidative phosphorylation	2	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00036482365298	1.00065601623976
YHR051W	P00427	COX6	17.34139	sce00190  Oxidative phosphorylation	2	1.60068192184645	essential	2	3.65538113740655e-06	5.09158483874582e-06	5.09158223598331e-06	0	7	8	1	1.00023354982447	1.00041991913198
YIL111W	P00425	COX5B	17.1965	sce00190  Oxidative phosphorylation	2	1.60068192184645	essential	2	3.65538113740655e-06	5.09158483874582e-06	5.09158223598331e-06	0	7	8	1	1.00023159812951	1.00041640936492
YJL166W	P08525	QCR8	10.97437	sce00190  Oxidative phosphorylation	2	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00046595885813	1.00083794250662
YLR038C	Q01519	COX12	9.78778	sce00190  Oxidative phosphorylation	2	1.60068192184645	essential	2	3.65538113740655e-06	5.09158483874582e-06	5.09158223598331e-06	0	7	8	1	1.00013181305667	1.00023697869291
YLR395C	P04039	COX8	8.90656	sce00190  Oxidative phosphorylation	2	1.60068192184645	essential	2	7.31132079015241e-06	1.01831569658492e-05	1.01831517603306e-05	0	7	8	1	1.0002399032669	1.00043134471393
YMR256C	P10174	COX7	6.9323	sce00190  Oxidative phosphorylation	2	1.60068192184645	essential	2	3.65538113740655e-06	5.09158483874582e-06	5.09158223598331e-06	0	7	8	1	1.00009335628972	1.00016783445724
YOR065W	P07143	CYT1	34.05423	sce00190  Oxidative phosphorylation	2	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00144657622756	1.00260344215743
YPR191W	P07257	QCR2	40.47764	sce00190  Oxidative phosphorylation	2	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00171965825272	1.00309559029812
Q0105	P00163	COB	43.65549	sce00190  Oxidative phosphorylation	2	1.60068192139136	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00185478869778	1.00333920165928
YBL099W	P07251	ATP1	58.60746	sce00190  Oxidative phosphorylation	1	1.53905807542511	essential	2	6.11446175025536e-06	5.96164923791359e-05	6.11446525567119e-06	0	7	10	1	1	1
YJR121W	P00830	ATP2	54.7932	sce00190  Oxidative phosphorylation	1	1.53905807542511	essential	2	6.11446175025536e-06	5.96164923791359e-05	6.11446525567119e-06	0	7	10	1	1	1
Q0080	P00856	ATP8	5.82221	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1	1
Q0085	P00854	ATP6	29.09876	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1.47954621200938	1.00021230741926
Q0130	P61829	OLI1	7.75937	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	0.000198719513263002	0.000198721355104443	0.000198719627188733	0	7	10	1	1.48397716327526	1.00457152371728
YBR039W	P38077	ATP3	34.35021	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1.48002527285794	1.0006830417663
YDL004W	Q12165	ATP16	17.02022	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1	1
YDR298C	P09457	ATP5	22.81414	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1	1
YDR322C-A	P81449	TIM11	10.87534	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1.00000000000001	1
YDR377W	Q06405	ATP17	11.312	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1	1
YKL016C	P30902	ATP7	19.80938	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1	1
YML081C-A	P81450	ATP18	6.68769	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999989	1
YPL078C	P05626	ATP4	26.92481	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1.47838035101725	1.00001766108532
YPL271W	P21306	ATP15	6.7425	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999989	1
YPR020W	Q12233	ATP20	12.92094	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1	1
YOL077W-A	P81451	ATP19	7.53367	sce00190  Oxidative phosphorylation	2	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	1	4	0	1	1	1
YLR295C	Q12349	ATP14	14.12765	sce00190  Oxidative phosphorylation	2	1.539058075425	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999987	1
YBR263W	P37292	SHM1	53.68589	sce00260  Glycine, serine and threonine metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.39016143361456	essential	2	1.50909736360826e-05	0.000412021960185882	1.50910424616818e-05	1	5	0	1	1.00102727078896	1.00184818802063
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.18564778375931	essential	2	2.83973912608633e-08	0.000795307958796134	2.83974557421181e-08	1	2	0	1	1.00002711991463	1.00004875317649
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.00066848266752	tightly_const	2	1.86172074496921e-07	1.86179975167943e-07	1.86178000000186e-07	1	4	0	1	1.00034585892832	1.00062190496324
YML056C	P50094	IMD4	56.39328	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	2	156.6350046145	opt_isoenz_tight	2	0	5.55260600741834e-05	5.55260047773631e-05	1	7	0	2	1.01412631133261	1.02568356609275
