genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR256C	P15202	CTA1	58.55479	sce00380  Tryptophan metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce04011  MAPK signaling pathway - yeast sce04146  Peroxisome sce04213  Longevity regulating pathway - multiple species	OE	1000	7240	1	3	0	essential_tightly_const	2	6.65497927367244e-11	6.65497927367244e-11	6.65497927367244e-11	6.6549792736731e-13	6.65804356214031e-13	6.6549792736731e-13	up_distinct	1
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10037763968175e-07	2.10430589270706e-07	2.10188074822914e-07	0	3.62723275704275e-09	0	up_distinct	1
YER065C	P28240	ICL1	62.40816	sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01200  Carbon metabolism	OE	1000	7356	1	3	0	essential	2	4.75900456780675e-06	4.85663921297311e-06	4.85620818835496e-06	0	5.27369761317374e-10	0	up_distinct	1
YFL030W	P43567	AGX1	41.90679	sce00250  Alanine, aspartate and glutamate metabolism sce00260  Glycine, serine and threonine metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce04146  Peroxisome	OE	1000	7676	1	4	0	essential	2	2.4399603221459e-07	2.53811648051367e-07	2.53785390781668e-07	0	5.31394485120393e-11	0	up_distinct	1
YGL205W	P13711	POX1	84.04132	sce00071  Fatty acid degradation sce01040  Biosynthesis of unsaturated fatty acids sce01110  Biosynthesis of secondary metabolites sce01212  Fatty acid metabolism sce04146  Peroxisome	OE	1000	7229	1	38	0	essential_tightly_const	2	2.68672602795017e-05	2.68680613724378e-05	2.68678764046959e-05	2.6625936214778e-07	2.68948446667236e-07	2.68678764046986e-07	up_distinct	1
YIL160C	P27796	POT1	44.72993	sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce01040  Biosynthesis of unsaturated fatty acids sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01212  Fatty acid metabolism sce04146  Peroxisome	OE	1000	7352	1	37	0	essential_tightly_const	2	7.64425468971277e-06	7.64432498976444e-06	7.64425468971277e-06	7.64425468971354e-08	7.65350913037703e-08	7.64425468971354e-08	up_distinct	1
YKR009C	Q02207	FOX2	98.70186	sce00NNN  None	OE	1000	7841	1	58	0	essential_tightly_const	2	5.8316888729898e-07	5.83171477306128e-07	5.8316888729898e-07	5.83168887299038e-09	5.83874894898093e-09	5.83168887299038e-09	up_distinct	1
YML042W	P32796	CAT2	77.24096	sce04146  Peroxisome	OE	1000	7440	1	8	0	essential_tightly_const	2	6.4004584278202e-07	6.4047970228075e-07	6.40303681451106e-07	0	1.30016275121569e-10	0	up_distinct	1
YNL117W	P30952	MLS1	62.79047	sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01200  Carbon metabolism	OE	1000	7377	1	13	0	essential_tightly_const	2	1.60592773652186e-06	1.60885936775636e-06	1.60708192697969e-06	0	1.9776349088768e-10	0	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72263635457012e-08	2.72744335475268e-08	2.72466152002226e-08	0	4.70197061209839e-10	0	up_distinct	1
