genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.1004819705447e-07	2.1021682902234e-07	2.10188074822914e-07	0	3.63296471555764e-09	2.90291897968595e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72456901274658e-08	2.72787782190818e-08	2.72466152002226e-08	0	4.70940100801327e-10	3.76304490459623e-10	up_distinct	1
VS	S4SC87	VS	69.219		OE	1000	0	1	3	0	essential_tightly_const	2	0.00126817118184393	0.00126817118184418	0.00126817118184393	1.26817118184406e-05	1.2703185577803e-05	1.26817118184406e-05	none	3
HPO	A6YIH8	HPO	56.788		OE	1000	0	1	4	0	essential_tightly_const	2	2.55229420245319e-07	2.5522942024537e-07	2.55229420245319e-07	2.55229420245345e-09	2.55661596532038e-09	2.55229420245345e-09	none	3
ZSD1	F1SWA0	ZSD1	28.67		OE	1000	0	1	2	0	essential_tightly_const	2	9.22306314068312e-07	9.22306314068496e-07	9.22306314068312e-07	9.22306314068404e-09	9.23868042016897e-09	9.22306314068404e-09	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	12.2417288785165	7128	1	17	0	essential	2	9.81876243951973e-07	1.03673000916339e-06	9.82551488637727e-07	0	2.05700183781075e-07	2.05664120283079e-07	up_distinct	1
YMR220W	P24521	ERG8	50.45437	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	2.92180804448229	7322	1	4	0	essential_tightly_const	2	4.28190619570685e-06	4.28200361516025e-06	4.28190619570685e-06	1.47598643080668e-06	1.47606023953032e-06	1.47598643080668e-06	up_distinct	1
YJL167W	P08524	ERG20	40.48289	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	2.92180804448229	7178	1	5	0	essential_tightly_const	2	8.82331804614296e-06	8.82351082397792e-06	8.82331804614296e-06	3.04142527079553e-06	3.04157736143318e-06	3.04142527079553e-06	up_distinct	1
YML075C	P12683	HMG1	115.62448	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	2.92180804448229	7217	1	7	0	production_opt_tight	2	0	3.14791671649895e-07	3.14779405314381e-07	0	1.08510869498585e-07	1.08505443535231e-07	up_subset	2
YMR208W	P07277	ERG12	48.45901	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce04146  Peroxisome	OE	2.92180804448229	7158	1	11	0	essential_tightly_const	2	6.6477032233723e-07	6.64772009958963e-07	6.6477032233723e-07	2.29148405062331e-07	2.29159856515845e-07	2.29148405062331e-07	up_distinct	1
YNR043W	P32377	MVD1	44.11544	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	2.92180804448229	7405	1	6	0	essential_tightly_const	2	2.97111804997453e-06	2.97118296519397e-06	2.97111804997453e-06	1.0241536655997e-06	1.02420487980673e-06	1.0241536655997e-06	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.45471145067181	7081	1	6	0	essential	2	1.90109766258321e-06	2.04057653448701e-06	2.03624786646101e-06	0	8.81069420148605e-07	8.81033356612985e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.2179235794186	7260	1	9	0	essential_tightly_const	2	6.86996042458873e-07	6.90235949833891e-07	6.87422926601691e-07	3.24869151900866e-07	5.84257074595822e-07	5.84220213585564e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450454309	7124	1	7	0	biomass_opt	0.5	6.44221781255724e-07	6.44438653233651e-07	6.44226117841574e-07	1.32362673916935e-06	1.3239352210264e-06	1.32370173748574e-06	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547136	7609	1	4	0	biomass_opt	0.5	1.91089378837907e-06	1.91164145500431e-06	1.91105956507182e-06	3.92711407873342e-06	3.93009404414189e-06	3.92744634925028e-06	down_distinct	1
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	KD	0.293827460547136	7704	1	5	0	biomass_opt	0.5	5.91083758415389e-08	5.97467164948588e-08	5.92051978551671e-08	1.21524325638346e-07	1.21892201528488e-07	1.21673464512959e-07	down_distinct	1
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	KD	0.292834582383748	7784	1	4	0	biomass_opt	0.5	0	3.63017083909171e-09	5.02516968738897e-11	0	0.00284002645782696	1.08465237814239e-10	down_subset	2
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	KD	0.281908700015929	7478	1	7	0	biomass_opt	0.5	1.76544678988865e-08	1.79022899911134e-08	1.76556702474977e-08	7.30488167371462e-08	7.35691359177736e-08	7.31115517513992e-08	down_distinct	1
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	KD	0.281131024616662	7355	1	4	0	biomass_opt	0.5	4.72403434699373e-07	4.73121437474818e-07	4.7304091448699e-07	8.74767896246149e-07	8.74864787064758e-07	8.74828077983476e-07	down_distinct	1
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.25340173160406	7263	1	5	0	biomass_opt	0.5	7.85453255324655e-08	8.11138705465328e-08	7.8632445298453e-08	1.61449552572452e-07	0.00198054652439798	1.61504862197425e-07	down_distinct	1
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.248792990588315	7300	1	5	0	biomass_opt	0.5	1.43561064982887e-09	3.60765228901093e-09	1.4357708358877e-09	3.52412006378766e-09	0.00173334661230807	3.52510098366941e-09	down_overlaped	2
