genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	114.72819606184	7314	1	10	0	production_opt	2	0	0.00103057701782576	3.30820147140816e-06	0	0.000969296503100598	1.62944320093484e-07	up_subset	2
YFR030W	P39692	MET10	114.82714	sce00920  Sulfur metabolism	OE	74.8832776771033	7603	0	6	2	essential_tightly_const	2	6.0716673999749e-07	6.07168796732703e-07	6.0716673999749e-07	1.70536833528231e-08	1.7057668804597e-08	1.70536833528231e-08	up_distinct	1
YOL064C	P32179	MET22	39.14886	sce00920  Sulfur metabolism sce01130  Biosynthesis of antibiotics	OE	74.8832776771033	7387	1	4	0	essential_tightly_const	2	8.61069746851635e-06	8.61078228115491e-06	8.61070413381029e-06	2.41838642261142e-07	2.42002988031024e-07	2.41851557520184e-07	up_distinct	1
YCL050C	P16550	APA1	36.49211	sce00230  Purine metabolism sce00920  Sulfur metabolism	OE	74.8832776771033	7254	1	9	0	essential_tightly_const	2	9.86599930521716e-07	9.86652670230097e-07	9.86644673805079e-07	2.76255010178083e-08	2.77276946566839e-08	2.77121995333454e-08	up_distinct	1
YKL001C	Q02196	MET14	23.06018	sce00230  Purine metabolism sce00920  Sulfur metabolism	OE	74.8832776771033	7840	1	5	0	essential_tightly_const	2	2.1526777383737e-05	2.1526951851069e-05	2.1526777383737e-05	6.04629372667024e-07	6.04967447838695e-07	6.04629372667024e-07	up_distinct	1
YPR167C	P18408	MET16	30.3799	sce00920  Sulfur metabolism	OE	74.8832776771033	7268	1	7	0	essential_tightly_const	2	2.70622470903977e-05	2.7062466420858e-05	2.70622470903977e-05	7.60105852796562e-07	7.60530861781952e-07	7.60105852796562e-07	up_distinct	1
YJR137C	P47169	MET5	161.21721	sce00920  Sulfur metabolism	OE	74.8832772526805	7708	0	6	2	essential_tightly_const	2	6.0716673999749e-07	6.07168796732703e-07	6.0716673999749e-07	1.70536833528231e-08	1.7057668804597e-08	1.70536833528231e-08	up_distinct	1
YDR353W	P29509	TRR1	34.23767	sce00450  Selenocompound metabolism	OE	64.1702831011081	7369	1	6	0	essential_tightly_const	2	2.84862265926203e-06	2.84864747450967e-06	2.84862265926203e-06	8.85628153711142e-08	8.86108995748623e-08	8.85628153711142e-08	up_distinct	1
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	34.3503047204384	7688	1	2	0	essential	2	2.01104723722111e-06	0.00292178487778037	2.01115469305048e-06	9.88525794627433e-08	0.00275463677878969	9.90587293108358e-08	up_overlaped	2
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	OE	28.1399071891511	7124	1	7	0	essential_tightly_const	2	2.74661048264067e-05	2.74662632675075e-05	2.74661433236386e-05	1.58582547649015e-06	1.58613249410025e-06	1.5859000721066e-06	up_distinct	1
YGL125W	P53128	MET13	68.55958	sce00670  One carbon pool by folate sce01200  Carbon metabolism	OE	28.139907088885	7761	1	6	0	production_opt_tight	2	0	6.00823966592821e-07	6.00821344464848e-07	0	3.46966170814236e-08	3.46915328549323e-08	up_subset	2
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	18.4910336169361	7577	1	5	0	production_opt_tight	2	0	3.48152804398643e-05	3.48149608219489e-05	0	2.86277190622426e-06	2.86211842498511e-06	up_subset	2
