genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YER073W	P40047	ALD5	56.69214	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	1000	7622	1	17	0	unnecessary_prod	2	0	6.15657834571295e-10	0	0	3.31444276900596e-10	0	up_subset	2
CAD	B3IUN8	CAD	52.754		OE	1000	0	1	4	0	essential_tightly_const	2	0.000714213346489804	0.000714213346489947	0.000714213346489804	7.14213346489876e-06	7.14353417401036e-06	7.14213346489876e-06	none	3
YNR001C	P00890	CIT1	53.35945	sce00020  Citrate cycle (TCA cycle) sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	7.64965436664056	7092	1	7	0	production_opt_tight	2	0	1.33324036055449e-06	1.33320909612446e-06	0	2.28980342060692e-07	2.2892143510039e-07	up_subset	2
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	3.98433176949102	7211	1	8	0	production_opt_tight	2	0	3.44503378574981e-06	3.44448805319292e-06	0	1.16336226210873e-06	1.16234490870334e-06	up_subset	2
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.47282821218745	7081	1	6	0	production_opt_tight	2	0	1.92313200023911e-06	1.92311295788783e-06	0	8.90499407468087e-07	8.90463505695223e-07	up_subset	2
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	2.27915336445317	7416	0	6	2	essential_tightly_const	2	2.91979142934956e-06	2.91989511922354e-06	2.91983187997364e-06	9.22329833107829e-07	9.22525359620861e-07	9.224062008921e-07	up_distinct	1
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	2.27915336445317	7251	0	6	2	essential_tightly_const	2	2.91979142934956e-06	2.91989511922354e-06	2.91983187997364e-06	9.22329833107829e-07	9.22525359620861e-07	9.224062008921e-07	up_distinct	1
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	OE	2.27915336445317	7252	0	6	2	essential_tightly_const	2	2.91979142934956e-06	2.91989511922354e-06	2.91983187997364e-06	9.22329833107829e-07	9.22525359620861e-07	9.224062008921e-07	up_distinct	1
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	2.27915336445317	7219	0	6	2	essential_tightly_const	2	2.91979142934956e-06	2.91989511922354e-06	2.91983187997364e-06	9.22329833107829e-07	9.22525359620861e-07	9.224062008921e-07	up_distinct	1
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.293881279403598	7832	1	9	0	biomass_opt	0.5	1.23629896111976e-06	1.24256165810131e-06	1.23736205659761e-06	2.52877620655105e-06	2.54039460395589e-06	2.53094991312248e-06	down_distinct	1
