genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10047812131925e-07	2.10436741789932e-07	2.10188074822914e-07	0	3.6349161885492e-09	2.90447821695571e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72291636432055e-08	2.72510691624451e-08	2.72466152002226e-08	0	4.71193060416335e-10	3.76506613905165e-10	up_distinct	1
YPL069C	Q12051	BTS1	38.65108	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	1000	7968	1	4	0	essential_tightly_const	2	8.34244946106875e-08	8.34244946107042e-08	8.34244946106875e-08	8.34244946106959e-10	8.49870617216223e-10	8.34244946106959e-10	up_distinct	1
crtYB	Q7Z859	crtYB	74.736		OE	1000	0	1	5	0	essential_tightly_const	2	1.95974066904749e-06	1.95974066904788e-06	1.95974066904749e-06	1.95974066904769e-08	1.99644722993479e-08	1.95974066904769e-08	none	3
crtI	Q7Z858	crtI	65.066		OE	1000	0	1	5	0	essential_tightly_const	2	0.000917669268195741	0.000917669268195924	0.000917669268195741	9.17669268195832e-06	9.34857503255711e-06	9.17669268195832e-06	none	3
CCD1	Q6E4P3	CCD1	61.311		OE	1000	0	1	4	0	essential_tightly_const	2	0.0004955414048257	0.000495541404825799	0.0004955414048257	4.95541404825749e-06	5.04823051729417e-06	4.95541404825749e-06	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	12.2960462669396	7128	1	17	0	essential	2	7.85834747334801e-07	8.35871620717657e-07	7.8596497466468e-07	0	2.05810675600894e-07	2.05774592732097e-07	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.45579891177015	7081	1	6	0	essential	2	1.90071510145248e-06	2.04057767023614e-06	2.0365914058884e-06	0	8.80109953924221e-07	8.80073871017498e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.2288554082513	7260	1	9	0	essential_tightly_const	2	6.87040275272314e-07	6.90236687909937e-07	6.87646178739405e-07	3.24890861104327e-07	5.84296135626037e-07	5.84259254816462e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450454309	7124	1	7	0	biomass_opt	0.5	6.44221697953234e-07	6.44439126392933e-07	6.44226117841574e-07	1.32433778708925e-06	1.32464637261476e-06	1.32441276366041e-06	down_distinct	1
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	KD	0.293827460547136	7704	1	5	0	biomass_opt	0.5	5.90913306218446e-08	5.97692268905513e-08	5.92051978551671e-08	1.21589602412177e-07	1.21957675902768e-07	1.21738821394786e-07	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547136	7609	1	4	0	biomass_opt	0.5	1.9108934198844e-06	1.91161960865424e-06	1.91105956507181e-06	3.92922352742689e-06	3.93220509350054e-06	3.92955597642294e-06	down_distinct	1
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	KD	0.286620240588634	7784	1	4	0	biomass_opt	0.5	0	3.64951967475925e-09	5.02516968738897e-11	0	0.00283924478736614	1.08523499900024e-10	down_subset	2
