genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10178029913963e-07	2.10427503090557e-07	2.10188074822914e-07	0	3.63473781899346e-09	2.90394596573646e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72290186221841e-08	2.7277652212558e-08	2.72466152002226e-08	0	4.71169945194534e-10	3.76437618344056e-10	up_distinct	1
FAR1	Q39152	FAR1	55.481		OE	1000	0	1	6	0	essential_tightly_const	2	0.00162831547420695	0.00162831547420727	0.00162831547420695	1.62831547420711e-05	1.64420606433759e-05	1.62831547420711e-05	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	12.2237187537219	7128	1	17	0	essential_tightly_const	2	9.44409655348044e-07	9.47821510842314e-07	9.46064725372089e-07	0	2.06281493299988e-07	2.06217420316711e-07	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.4569134783856	7081	1	6	0	essential	2	1.91265176839527e-06	2.05233583061036e-06	2.05211576602275e-06	0	8.80608330687905e-07	8.80572249551697e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.22851667972854	7260	1	9	0	essential_tightly_const	2	6.92403091561771e-07	6.95343514838239e-07	6.95306477080603e-07	3.25284796542705e-07	5.85004544347661e-07	5.84967677036748e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450454309	7124	1	7	0	biomass_opt	0.5	6.44186628600056e-07	6.44428820736432e-07	6.44226117841574e-07	1.32497939364945e-06	1.32528802606214e-06	1.32505442856826e-06	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547136	7609	1	4	0	biomass_opt	0.5	1.9108845398141e-06	1.91161524879987e-06	1.91105956507182e-06	3.93112737481135e-06	3.93410879459936e-06	3.93145980749638e-06	down_distinct	1
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	KD	0.293827460547136	7704	1	5	0	biomass_opt	0.5	5.90899543255169e-08	5.96649585297892e-08	5.92051978551671e-08	1.21648590990705e-07	1.22016646423086e-07	1.21797802651805e-07	down_distinct	1
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.277692209962407	7263	1	5	0	biomass_opt	0.5	8.7733733557776e-08	9.07085849540943e-08	8.77392512282168e-08	1.61614603258945e-07	0.00198894407706552	1.61669904049899e-07	down_distinct	1
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	KD	0.273995028232646	7355	1	4	0	biomass_opt	0.5	4.44991717955046e-07	4.45417908745952e-07	4.4535185447358e-07	8.75384534004412e-07	8.75484946202e-07	8.75444699496477e-07	down_distinct	1
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	KD	0.25578	7297	1	5	0	biomass_coupled	0.5	3.94352872398915e-07	3.97241778703664e-07	3.95411741460679e-07	8.119729313491e-07	8.14464242525662e-07	8.1296945581887e-07	down_distinct	1
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.252533868071944	7300	1	5	0	biomass_opt	0.5	1.43505905743291e-09	3.66277332773732e-09	1.43577083588769e-09	3.52772396876348e-09	0.00174069656854177	3.52870589110477e-09	down_overlaped	2
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	KD	0.21743441217227	7478	1	7	0	biomass_opt	0.5	1.76450253162531e-08	1.7794765395689e-08	1.76556702474977e-08	7.312363200072e-08	7.36442051239457e-08	7.31864311290987e-08	down_distinct	1
YOL077W-A	P81451	ATP19	7.53367	sce00190  Oxidative phosphorylation	KD	0.187139957702468	7826	1	4	0	biomass_opt	0.5	6.0707582093498e-06	6.07117456243986e-06	6.07118293918083e-06	1.40511099986826e-05	1.4051520563901e-05	1.40511334218966e-05	down_distinct	1
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7832	1	9	0	biomass_opt	0.5	6.13386334976688e-07	6.13776920006473e-07	6.13386334976688e-07	2.54277174723723e-06	2.55444818977617e-06	2.54495747938382e-06	down_distinct	1
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7878	1	9	0	biomass_opt	0.5	1.34604081816388e-07	1.36499804648146e-07	1.34604081816388e-07	5.5799654606662e-07	0.00148231329586226	5.5847619231235e-07	down_distinct	1
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7269	1	4	0	biomass_opt	0.5	1.52357004126829e-06	1.52457926758289e-06	1.52357004126829e-06	6.31590668906574e-06	6.34490941840744e-06	6.32133575658841e-06	down_distinct	1
YFL018C	P09624	LPD1	54.00934	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00260  Glycine, serine and threonine metabolism sce00280  Valine, leucine and isoleucine degradation sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.077828182096659	7189	1	24	0	biomass_opt	0.5	4.64352644677995e-07	4.6610436975653e-07	4.64368129991195e-07	1.01075010054022e-06	7.69104712277935e-06	1.01089342108357e-06	down_distinct	1
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7290	0	24	18	unnecessary_prod	0	0	9.27053288418726e-10	0	0	1.00179777744998e-06	0	down_subset	2
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7733	0	24	18	unnecessary_prod	0	0	2.37355683803851e-09	0	0	1.00179777744788e-06	7.18453591700305e-07	down_subset	2
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7294	0	24	18	unnecessary_prod	0	0	9.46868216851997e-10	0	0	1.00179777744988e-06	0	down_subset	2
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	KO	0	7168	1	4	0	unnecessary_prod	0	0	1.60565321134243e-11	0	5.06865252733366e-08	5.11483055125099e-08	5.07729666609251e-08	down_distinct	1
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KO	0	7715	1	48	0	unnecessary_prod	0	0	1.25992712781358e-09	0	0	0.000917968263872036	3.69241599668702e-07	down_subset	2
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KO	0	7374	1	52	0	unnecessary_prod	0	0	1.25221980806752e-09	0	0	0.000910904185358171	0	down_subset	2
YOR388C	Q08911	FDH1	41.7138	sce00630  Glyoxylate and dicarboxylate metabolism sce01200  Carbon metabolism	KO	0	7956	1	4	0	biomass_opt	0	0	8.64349097625949e-09	8.51686031078859e-09	1.15069615566345e-05	1.15078699698172e-05	1.15071058011133e-05	down_distinct	1
