rxn_IDs	rxnNames	K_score	grRules	rxn_formula
r_0045No1	3-hydroxy-L-kynurenine hydrolase (No1)	1000	YLR231C	3-hydroxy-L-kynurenine[c] + H2O[c] + 7.9365e-05 prot_Q05979[c] => 3-hydroxyanthranilate[c] + L-alanine[c]
r_0058No1	3-hydroxyanthranilate 3,4-dioxygenase (No1)	1000	YJR025C	3-hydroxyanthranilate[c] + oxygen[c] + 1.1111e-05 prot_P47096[c] => 2-amino-3-carboxymuconate-6-semialdehyde[c] + H+[c]
r_0149No1	adenylate kinase (No1)	1000	YER170W	AMP[m] + ATP[m] + 2.3742e-06 prot_P26364[c] => 2 ADP[m]
r_0364No1	dUTP diphosphatase (No1)	1000	YJR069C	pmet_r_0364[c] + 6.1866e-07 prot_P47119[c] => diphosphate[c] + dUMP[c] + H+[c]
r_0468No1	glutamate 5-kinase (No1)	1000	YDR300C	ATP[c] + L-glutamate[c] + 2.4123e-05 prot_P32264[c] => ADP[c] + L-gamma-glutamyl phosphate[c]
r_0473No1	glutamate-5-semialdehyde dehydrogenase (No1)	1000	YOR323C	H+[c] + L-gamma-glutamyl phosphate[c] + NADPH[c] + 3.1271e-06 prot_P54885[c] => L-glutamic 5-semialdehyde[c] + NADP(+)[c] + phosphate[c]
r_0671No1	kynurenine 3-monooxygenase (No1)	1000	YBL098W	H+[c] + L-kynurenine[c] + NADPH[c] + oxygen[c] + 0.00013684 prot_P38169[c] => 3-hydroxy-L-kynurenine[c] + H2O[c] + NADP(+)[c]
r_0694No1	L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing) (No1)	1000	YJR078W	L-tryptophan[c] + oxygen[c] + 2.3148e-05 prot_P47125[c] => N-formyl-L-kynurenine[c]
r_0762No1	N-formyl-L-kynurenine amidohydrolase (No1)	1000	YDR428C	H2O[c] + N-formyl-L-kynurenine[c] + 1.7253e-06 prot_Q04066[c] => formate[c] + H+[c] + L-kynurenine[c]
r_0768No1	NAD synthase (No1)	1000	YHR074W	ATP[c] + deamido-NAD(+)[c] + H2O[c] + L-glutamine[c] + 4.3403e-05 prot_P38795[c] => AMP[c] + diphosphate[c] + H+[c] + L-glutamate[c] + NAD[c]
r_0771No1	NADH kinase (No1)	1000	YEL041W	1.7253e-05 prot_P32622[c] + pmet_r_0771[c] => ADP[c] + H+[c] + NADPH[c]
r_0785No1	nicotinate-nucleotide adenylyltransferase (No1)	1000	YGR010W	0.00011526 prot_P53204[c] + pmet_r_0785[c] => deamido-NAD(+)[c] + diphosphate[c]
r_0786No1	nicotinate-nucleotide diphosphorylase (carboxylating) (No1)	1000	YFR047C	2 H+[c] + PRPP[c] + quinolinate[c] + 4.6296e-05 prot_P43619[c] => carbon dioxide[c] + diphosphate[c] + nicotinic acid D-ribonucleotide[c]
r_2115No2	alcohol dehydrogenase, (acetaldehyde to ethanol) (No2)	1000	YOL086C	3.0864e-07 prot_P00330[c] + pmet_r_2115[c] => ethanol[c] + NAD[c]
r_4335No1	Endopolyphosphatase (EC 3.6.1.10) (Deoxyadenosine triphosphate phosphohydrolase) (dATP phosphohydrolase) (EC 3.6.1.-) (Exopolyphosphatase) (EC 3.6.1.11) (Phosphate metabolism protein 5) (No1)	1000	YDR452W	dATP[c] + H2O[c] + 1.7921e-07 prot_Q04119[c] => dADP[c] + H+[c] + phosphate[c]
r_4039_REVNo1	succinyl-CoA:acetate CoA transferase (reversible) (No1)	1000	YBL015W	acetyl-CoA[m] + succinate[m] + 3.8261e-05 prot_P32316[c] => acetate[m] + succinyl-CoA[m]
newRxn2	newRxn2	1000	D12D	H+[erm] + oxygen[erm] + NADH[erm] + oleoyl-CoA[erm] + prot_Q9Y8H5[c] => 2 H2O[erm] + NAD[erm] + s_4311[erm]
newRxn3	newRxn3	1000	FAD3	oxygen[erm] + NADH[erm] + oleoyl-CoA[erm] + s_4311[erm] + prot_D5KSD6[c] => 2 H2O[erm] + NAD[erm] + s_4312[erm]
newRxn5	newRxn5	1000	D6D	oxygen[erm] + NADH[erm] + oleoyl-CoA[erm] + s_4312[erm] + prot_A0A1Y5I9G7[c] => 2 H2O[erm] + NAD[erm] + s_4314[erm]
newRxn7	newRxn7	1000	D6E	malonyl-CoA[erm] + 3 H+[erm] + 2 NADPH[erm] + s_4314[erm] + prot_D5KSD4[c] => carbon dioxide[erm] + coenzyme A[erm] + NADP(+)[erm] + H2O[erm] + s_4316[erm]
newRxn9	newRxn9	1000	D5D	oxygen[erm] + NADH[erm] + oleoyl-CoA[erm] + s_4316[erm] + prot_HQ678517[c] => 2 H2O[erm] + NAD[erm] + s_4318[erm]
r_0959No2	pyruvate decarboxylase (No2)	12.1710378360858	YLR044C	1.9157e-06 prot_P06169[c] + pmet_r_0959[c] => acetaldehyde[c] + carbon dioxide[c]
r_0962No1	pyruvate kinase (No1)	2.45263845263379	YAL038W	pmet_r_0962[c] + 1.1973e-06 prot_P00549[c] => ATP[c] + pyruvate[c]
r_0366No2	enolase (No2)	2.29693650227699	YGR254W	pmet_r_0366[c] + 1.2077e-06 prot_P00924[c] => H2O[c] + phosphoenolpyruvate[c]
r_0893No1	phosphoglycerate mutase (No1)	2.29693650227699	YOR283W	pmet_r_0893[c] + 3.3347e-07 prot_Q12040[c] => 2-phospho-D-glyceric acid[c]
r_1048_REVNo2	transaldolase (reversible) (No2)	1.26521843568613	YLR354C	3.7037e-06 prot_P15019[c] + pmet_r_1048_REV[c] => glyceraldehyde 3-phosphate[c] + sedoheptulose 7-phosphate[c]
r_0887No1	phosphofructokinase (s7p) (No1)	1.22843153855457	YMR205C	7.7809e-07 prot_P16862[c] + pmet_r_0887[c] => ADP[c] + H+[c] + sedoheptulose 1,7-bisphosphate[c]
r_0990	sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase (No1)	1.22843153855457	YKL060C	sedoheptulose 1,7-bisphosphate[c] => D-erythrose 4-phosphate[c] + dihydroxyacetone phosphate[c]
r_1054No1	triose-phosphate isomerase (No1)	1.22769962982552	YDR050C	dihydroxyacetone phosphate[c] + 3.2067e-08 prot_P00942[c] => glyceraldehyde 3-phosphate[c]
r_0486No2	glyceraldehyde-3-phosphate dehydrogenase (No2)	1.22638219004314	YJL052W	pmet_r_0486[c] + 9.5785e-06 prot_P00360[c] => 1,3-bisphospho-D-glycerate[c] + H+[c] + NADH[c]
r_0892No1	phosphoglycerate kinase (No1)	1.22638219004314	YCR012W	1,3-bisphospho-D-glycerate[c] + ADP[c] + 5.1757e-07 prot_P00560[c] => 3-phosphonato-D-glycerate(3-)[c] + ATP[c]
r_0467No1	glucose-6-phosphate isomerase (No1)	1.19340214799495	YBR196C	D-glucose 6-phosphate[c] + 4.0552e-07 prot_P12709[c] => D-fructose 6-phosphate[c]
r_2362No1	PA phosphatase (1-16:1, 2-16:1), Golgi membrane (No1)	0.328756846105062	YDR503C	H2O[gm] + phosphatidate (1-16:1, 2-16:1)[gm] + 2.8735e-06 prot_Q04396[c] => phosphate[gm] + diglyceride (1-16:1, 2-16:1)[gm]
r_1099	2-oxoadipate and 2-oxoglutarate transport	0.294	YOR222W or YPL134C	2-oxoadipic acid[m] + 2-oxoglutarate[c] => 2-oxoadipic acid[c] + 2-oxoglutarate[m]
arm_r_0018	2-aminoadipate transaminase (arm)	0.294	YER152C or YGL202W or YJL060W	2-oxoadipic acid[c] + L-glutamate[c] => pmet_r_0018[c]
r_1063No1	tyrosine transaminase (No1)	0.294	YGL202W	3-(4-hydroxyphenyl)pyruvate[c] + L-glutamate[c] + 2.3148e-07 prot_P53090[c] => 2-oxoglutarate[c] + L-tyrosine[c]
arm_r_0080	5,10-methylenetetrahydrofolate reductase (NADPH) (arm)	0.293884450454309	YGL125W or YPL023C	5,10-methylenetetrahydrofolate[c] + 2 H+[c] + NADPH[c] => pmet_r_0080[c]
r_0080No1	5,10-methylenetetrahydrofolate reductase (NADPH) (No1)	0.293884450454309	YGL125W	pmet_r_0080[c] + 1.7361e-06 prot_P53128[c] => 5-methyltetrahydrofolate[c] + NADP(+)[c]
r_0727No1	methionine synthase (No1)	0.293884450454309	YER091C	5-methyltetrahydrofolate[c] + L-homocysteine[c] + 7.9365e-05 prot_P05694[c] => H+[c] + L-methionine[c] + THF[c]
arm_r_0726	methionine adenosyltransferase (arm)	0.293827460547136	YDR502C or YLR180W	ATP[c] + H2O[c] + L-methionine[c] => pmet_r_0726[c]
r_0726No2	methionine adenosyltransferase (No2)	0.293827460547136	YLR180W	pmet_r_0726[c] + 0.00047646 prot_P10659[c] => diphosphate[c] + phosphate[c] + S-adenosyl-L-methionine[c]
r_0142No1	adenosine kinase (No1)	0.293827460547136	YJR105W	adenosine[c] + ATP[c] + 1.0893e-05 prot_P47143[c] => ADP[c] + AMP[c] + H+[c]
r_0144No1	adenosylhomocysteinase (No1)	0.293827460547136	YER043C	H2O[c] + S-adenosyl-L-homocysteine[c] + 0.00035162 prot_P39954[c] => adenosine[c] + L-homocysteine[c]
r_1277_REV	water diffusion (reversible)	0.293141679225988	YLL052C or YPR192W	H2O[c] => H2O[e]
r_0961No1	pyruvate dehydrogenase (No1)	0.292150655363452	YBR221C and YER178W and YFL018C and YGR193C and YNL071W	coenzyme A[m] + NAD[m] + pyruvate[m] + 3.9739e-06 prot_P09624[c] + 3.9739e-06 prot_P32473[c] + 3.9739e-06 prot_P16387[c] + 3.9739e-06 prot_P16451[c] + 3.9739e-06 prot_P12695[c] => acetyl-CoA[m] + carbon dioxide[m] + NADH[m]
r_0216_REVNo1	aspartate transaminase (reversible) (No1)	0.29153896399061	YLR027C	L-glutamate[c] + oxaloacetate[c] + 4.8393e-07 prot_P23542[c] => 2-oxoglutarate[c] + L-aspartate[c]
r_0851_REVNo1	phenylalanine transaminase (reversible) (No1)	0.28875819313188	YGL202W	keto-phenylpyruvate[c] + L-glutamate[c] + 2.3148e-07 prot_P53090[c] => 2-oxoglutarate[c] + L-phenylalanine[c]
r_2117No1	phenylalanine transaminase (No1)	0.287228383072916	YHR137W	L-phenylalanine[c] + pyruvate[c] + 2.3148e-07 prot_P38840[c] => keto-phenylpyruvate[c] + L-alanine[c]
r_0713No1	malate dehydrogenase (No1)	0.28644671291137	YKL085W	(S)-malate[m] + NAD[m] + 1.4589e-06 prot_P17505[c] => H+[m] + NADH[m] + oxaloacetate[m]
arm_r_0958	pyruvate carboxylase (arm)	0.28197185227424	YBR218C or YGL062W	ATP[c] + bicarbonate[c] + pyruvate[c] => pmet_r_0958[c]
r_0958No2	pyruvate carboxylase (No2)	0.28197185227424	YGL062W	pmet_r_0958[c] + 4.6296e-06 prot_P11154[c] => ADP[c] + H+[c] + oxaloacetate[c] + phosphate[c]
r_1265	succinate-fumarate transport	0.27783	YJR095W	fumarate[m] + succinate[c] => fumarate[c] + succinate[m]
r_1129	coenzyme A transport	0.277829999999999	YHR002W	coenzyme A[c] => coenzyme A[m]
r_0215No1	aspartate kinase (No1)	0.272563759769189	YER052C	ATP[c] + L-aspartate[c] + 1.2237e-06 prot_P10869[c] => 4-phospho-L-aspartate[c] + ADP[c]
r_0219No1	aspartate-semialdehyde dehydrogenase (No1)	0.272563759769189	YDR158W	4-phospho-L-aspartate[c] + H+[c] + NADPH[c] + 1.4635e-06 prot_P13663[c] => L-aspartate 4-semialdehyde[c] + NADP(+)[c] + phosphate[c]
r_0546No1	homoserine dehydrogenase (NADH) (No1)	0.272563759769189	YJR139C	H+[c] + L-aspartate 4-semialdehyde[c] + NADH[c] + 1.2302e-05 prot_P31116[c] => L-homoserine[c] + NAD[c]
r_0548No1	homoserine kinase (No1)	0.272563759769189	YHR025W	ATP[c] + L-homoserine[c] + 6.8083e-06 prot_P17423[c] => ADP[c] + H+[c] + O-phospho-L-homoserine[c]
