genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	OE	1000	7702	1	16	0	production_opt	2	0	0.00383688821028696	7.75269760703693e-12	0	0.00324204037534998	0	up_subset	2
Pa_5_5120	3DSD	Pa_5_5120	40.48		OE	1000	0	1	3	0	essential_tightly_const	2	9.47002585963434e-07	9.47003583004328e-07	9.47002585963434e-07	9.47002585963529e-09	9.47197371146632e-09	9.47002585963529e-09	none	3
ECL_01944	A0A0H3CJN8	ECL_01944	53.541		OE	1000	0	1	4	0	essential_tightly_const	2	1.27782215599333e-06	1.27782350219651e-06	1.27782215599333e-06	1.27782215599346e-08	1.27808516402463e-08	1.27782215599346e-08	none	3
HQD2	P86029	HQD2	33.8		OE	1000	0	1	4	0	essential_tightly_const	2	7.29119343431177e-07	7.29120111568418e-07	7.29119343431177e-07	7.29119343431249e-09	7.29269414582246e-09	7.29119343431249e-09	none	3
ERBC	G2TQU6	ERBC	72.835		OE	1000	0	1	5	0	essential_tightly_const	2	1.37301807592406e-05	1.37301807592434e-05	1.37301807592406e-05	1.3730180759242e-07	1.3732862069658e-07	1.3730180759242e-07	none	3
YBR249C	P32449	ARO4	39.74874	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	20.0961432965084	7409	1	12	0	production_opt_tight	2	0	9.74495365452506e-07	9.74492734651455e-07	0	7.45249296183526e-08	7.45197165210843e-08	up_subset	2
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	3.38852503177875	7980	1	2	0	essential	2	4.56643349454468e-06	0.00300434793987841	4.56670636498684e-06	1.74832869089957e-06	0.00253646298622042	1.74954778941969e-06	up_overlaped	2
YBR196C	P12709	PGI1	61.29832	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	1.23579911665922	7220	1	2	0	essential	2	3.71856124074221e-07	0.0013832359703418	3.71875026023798e-07	3.14148516482857e-07	0.00116878737238812	3.14155993508261e-07	up_overlaped	2
YBR029C	P38221	CDS1	51.82218	sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites sce04070  Phosphatidylinositol signaling system	KD	0.274658106914061	7532	1	34	0	biomass_coupled	0.5	7.35531969762241e-08	0.0016358053095653	7.3554180645688e-08	1.50390778660889e-07	0.00138228820839988	1.50392659352833e-07	overlaped	3
YOR175C	Q08548	ALE1	72.22714	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	KD	0.259793871390204	7948	1	19	0	biomass_coupled	0.5	1.55725618559234e-08	2.21992402519861e-08	2.2172052349836e-08	3.18459367616396e-08	4.53873190603001e-08	4.53341181552206e-08	down_distinct	1
YHR144C	P06773	DCD1	35.64574	sce00240  Pyrimidine metabolism	KD	0.233572611596801	7136	1	7	0	biomass_opt	0.5	2.71941384247777e-11	0.00237804894178236	2.77788423618331e-11	5.59325709435308e-11	0.00200937066648584	6.18818779900492e-11	overlaped	3
YDL052C	P33333	SLC1	33.88654	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	KD	0.229570171326102	7456	1	28	0	unnecessary_prod	0.5	0	2.97211926598074e-06	0	0	6.07448358191379e-06	0	down_subset	2
YDR503C	Q04396	LPP1	31.58604	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	KD	0.207961800020392	7872	1	35	0	biomass_coupled	0.5	0	9.79799586818748e-10	9.53795898879539e-10	0	2.00012343796649e-09	1.95018013188525e-09	down_subset	2
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.198439681592679	7300	1	5	0	biomass_opt	0.5	1.15870473554244e-09	0.00208117423526888	1.15970812943375e-09	3.37404630788121e-09	0.00175852395087465	3.37501952004797e-09	overlaped	3
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	KD	0.164378423298715	7951	1	122	0	unnecessary_prod	0.5	0	1.01734622041792e-07	0	0	2.07810946855904e-07	0	down_subset	2
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	KO	0	7478	1	7	0	unnecessary_prod	0	0	1.06953910392181e-10	0	6.41371881045542e-08	6.46551621836918e-08	6.41996403710884e-08	down_distinct	1
