genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YAL060W	P39714	BDH1	41.58155	sce00650  Butanoate metabolism	OE	1000	7606	1	5	0	essential	2	1.08996137081984e-06	0.00214763680960385	1.08996137081984e-06	1.08996137081995e-08	0.00172339842689131	1.08996137081995e-08	up_overlaped	2
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	340.636746201269	7128	1	17	0	production_opt	2	0	4.99225558305196e-06	2.35522919431715e-06	0	2.53685993385912e-07	2.27280015120938e-07	up_subset	2
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.43513518028446	7081	1	6	0	production_opt_tight	2	0	1.83764312894564e-06	1.83762461382185e-06	0	8.89590791272592e-07	8.89554914674043e-07	up_subset	2
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	2.27985048990328	7095	1	5	0	production_opt	2	0	0.00190844497003825	1.88737530919653e-06	0	0.00153167487606644	9.66341614349891e-07	up_subset	2
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	OE	2.27985048990328	7966	1	4	0	production_opt	2	0	0.00341036057809991	5.21124243193295e-07	0	0.00273790796080304	2.66817118985547e-07	up_subset	2
YLR354C	P15019	TAL1	37.0359	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.24312105172914	7237	1	6	0	production_opt	2	0	0.00241297999108479	2.97678522775682e-06	0	0.00193757816734343	2.67062883870253e-06	up_subset	2
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.22707142539402	7082	1	4	0	essential	2	8.93967329271386e-07	0.00199599520167513	8.9396732927148e-07	7.7817367573326e-07	0.00160257527334949	7.78173675733291e-07	up_overlaped	2
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.22707142539402	7071	1	8	0	production_opt	2	0	0.00251326166277621	1.6544560156811e-05	0	0.00201892857981894	1.44015790835533e-05	up_subset	2
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.22616094243246	7100	1	2	0	essential	2	2.7129193630975e-08	0.0033311077937093	2.7129258112236e-08	2.39333433504011e-08	0.00267443227779319	2.39334745502539e-08	up_overlaped	2
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.21928629295065	7233	1	7	0	unnecessary_prod	2	0	0.00225558895845621	0	0	0.00181119599618617	0	up_subset	2
