genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate	FCC
PYKS	A0A3G4RHW3	PYKS	43.267		OE	1000	tightly_const	2	0.000479719497204307	0.000479719497205266	0.000479719497204307	1	2	0	1	1.12954743551591	1.12956975711309	0.227760264509541
CYP82M3	A0A3G4RHY7	CYP82M3	59.479		OE	1000	tightly_const	2	0.000479719497204307	0.000479719497205266	0.000479719497204307	1	2	0	1	1.18717403895018	1.18720793552321	0.313331000016035
CS	A0A059Q4T4	CS	48.753		OE	1000	tightly_const	2	0.000479719497204307	0.000479719497205266	0.000479719497204307	1	3	0	1	1.14841106282272	1.14843706183593	0.25670031124393
YBR218C	P32327	PYC2	130.16549	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	KD	0.285853287959586	subOpt_isoenz	0	0	5.16830594551029e-07	0	0	8	2	2	1.00000350478719	0.999999830741442	0
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	KD	0.211366061739581	subOpt_isoenz	0	0	8.28086208869869e-08	0	0	6	6	2	0.999999999999994	1	0
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	KO	0.0287970174518306	subOpt_isoenz	0	0	3.00473825240042e-08	0	0	6	13	2	0.999999999999949	0.999999999999949	0
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	KO	0	subOpt_isoenz	0	0	7.35418477153617e-12	0	1	4	0	2	1.00000216657917	0.999999845657247	0
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KO	0	subOpt_isoenz	0	0	1.25783734611671e-09	0	1	52	0	2	1.00000350478791	0.999999830741442	0
YOR388C	Q08911	FDH1	41.7138	sce00630  Glyoxylate and dicarboxylate metabolism sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	1.644130142748e-09	0	1	4	0	2	1.0000033034468	0.999999832985608	0
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	subOpt_isoenz	0	0	2.38550467819834e-09	0	0	24	15	3	1.00000350478735	0.999999830741447	0
