genes	enzymes	shortNames	MWs	actions	k_scores
YBL015W	P32316	ACH1	58.71137	1	1000
YBR145W	P38113	ADH5	37.64764	1	1000
YBR252W	P33317	DUT1	15.30716	1	1000
YDR300C	P32264	PRO1	47.16164	1	1000
YER170W	P26364	ADK2	25.19373	1	1000
YGR088W	P06115	CTT1	64.58246	1	1000
YKL184W	P08432	SPE1	52.28467	1	1000
YOL086C	P00330	ADH1	36.84874	1	1000
YOR323C	P54885	PRO2	49.73991	1	1000
YJR069C	P47119	HAM1	22.09268	1	1000
YDR452W	Q04119	PPN1	78.34335	1	1000
DsPMT1	Q70EW6	DsPMT1	37.727	1	1000
MPO1		MPO1	NaN	1	1000
PYKS	A0A3G4RHW3	PYKS	43.267	1	1000
CYP82M3	A0A3G4RHY7	CYP82M3	59.479	1	1000
TR1	P50162	TR1	29.617	1	1000
PAL1	P35510	PAL1	78.726	1	1000
4CL5	Q9LU36	4CL5	62.559	1	1000
CS	A0A059Q4T4	CS	48.753	1	1000
YGR087C	P26263	PDC6	61.57964	1	12.2205675719325
YLR134W	P16467	PDC5	61.91138	1	12.2205675719325
YLR044C	P06169	PDC1	61.49468	1	12.2205675719325
YAL038W	P00549	CDC19	54.54404	1	2.44990039425338
YOR347C	P52489	PYK2	55.19478	1	2.44990039425338
YGR254W	P00924	ENO1	46.81564	1	2.29482386164859
YHR174W	P00925	ENO2	46.91368	1	2.29482386164859
YKL152C	P00950	GPM1	27.60828	1	2.29482386164859
YMR323W	P42222	ERR3	47.31216	1	2.29482386164859
YOR393W	P0CX10	ERR1	47.32712	1	2.29482386164859
YPL281C	P0CX11	ERR2	47.32712	1	2.29482386164859
YOR283W	Q12040	YOR283W	26.17622	1	2.29482386164859
YGR043C	P53228	NQM1	37.25314	1	1.26421309177577
YLR354C	P15019	TAL1	37.0359	1	1.26421309177577
YMR205C	P16862	PFK2	104.61673	1	1.22767806578052
YGR240C	P16861	PFK1	107.96906	1	1.22767806578052
YKL060C	P14540	FBA1	39.62024	1	1.22767806578052
YDR050C	P00942	TPI1	26.79508	1	1.22588876200965
YCR012W	P00560	PGK1	44.73787	1	1.22487387503054
YGR192C	P00359	TDH3	35.74626	1	1.22487387503054
