genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.10045192970517e-07	2.10422958873776e-07	2.10188074822914e-07	1	4	0	1	1.0001501412773	1.00015418395507
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.72280888917368e-08	2.72782587401358e-08	2.72466152002226e-08	1	6	0	1	1.00002052685833	1.00002107948739
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	essential	2	2.67971180616798e-11	4.25348119751746e-09	1.5728024228112e-10	1	16	0	1	1.0000000526294	1.00000005404627
Haur_4629	A9B0P2	Haur_4629	56.397		2	1000	tightly_const	2	7.82593792668125e-05	7.8259379266969e-05	7.82593792668125e-05	1	3	0	1	1.02439283869585	1.0250659954941
4CL1	Q42524	4CL1	61.053		2	1000	tightly_const	2	4.67610278510253e-07	4.67610278511189e-07	4.67610278510253e-07	1	6	0	1	1.00015404988002	1.0001581978168
VST1	P28343	VST1	42.84		2	1000	tightly_const	2	0.00198257094142592	0.00198257094142988	0.00198257094142592	1	6	0	1	1.84564348702641	1.88880287929625
YBR166C	P20049	TYR1	50.92272	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	2.33969499316912	tightly_const	2	2.83142103298373e-07	2.83191313196945e-07	2.83142103298373e-07	1	5	0	1	1.00010609577286	1.00010895235989
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.22947538836446	essential	2	2.8336265711343e-08	3.17171426587173e-08	2.83398035593706e-08	1	2	0	1	1.00002617566953	1.00002688038131
YPR060C	P32178	ARO7	29.7468	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1.17854536467996	tightly_const	2	2.60784948376169e-08	2.60820085569077e-08	2.60784948376169e-08	1	2	0	1	1.00000697074978	1.00000715841539
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.00066826441661	tightly_const	2	1.85810221280646e-07	1.86183050061089e-07	1.86178000000186e-07	1	4	0	1	1.0003440727446	1.00035333903195
YPL023C	P46151	MET12	73.94088	sce00670  One carbon pool by folate sce01200  Carbon metabolism	0	0.293884450454309	subOpt_isoenz	0	0	1.40930847722673e-08	0	0	6	1	2	1.00000000000002	1.00000000000002
YDR502C	P19358	SAM2	42.2555	sce00270  Cysteine and methionine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	0	0.293827460547136	subOpt_isoenz	0	0	2.14196270470007e-09	0	0	7	2	2	1.00000000000003	1.00000000000003
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	0	0.277713407805291	subOpt_isoenz	0	0	8.12038152225465e-08	0	0	6	3	2	1.00000000000002	1.00000000000002
YBR218C	P32327	PYC2	130.16549	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.262398767755734	subOpt_isoenz	0	0	4.74990485294341e-07	0	0	8	4	2	1.00000000000002	1.00000000000002
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.258201785040242	subOpt_isoenz	0	0	3.67098188722819e-08	0	0	12	6	2	1.00000000000003	1.00000000000003
YDR231C	Q04935	COX20	23.75778	sce00NNN  None	0	0.240630078227665	subOpt_isoenz	0	0	3.39081189843771e-10	0	0	7	7	2	1.00000000000002	1.00000000000002
YGR062C	P53239	COX18	35.64994	sce00NNN  None	0	0.240630078227665	subOpt_isoenz	0	0	3.39081189843771e-10	0	0	7	7	2	1.00000000000002	1.00000000000002
YHR116W	P38824	COX23	17.31758	sce00NNN  None	0	0.240630078227665	subOpt_isoenz	0	0	3.39081189843771e-10	0	0	7	7	2	1.00000000000002	1.00000000000002
YJL003W	P47081	COX16	14.07686	sce00NNN  None	0	0.240630078227665	subOpt_isoenz	0	0	3.39081189843771e-10	0	0	7	7	2	1.00000000000002	1.00000000000002
YLL018C-A	Q3E731	COX19	11.10542	sce00NNN  None	0	0.240630078227665	subOpt_isoenz	0	0	3.39081189843771e-10	0	0	7	7	2	1.00000000000002	1.00000000000002
YPL132W	P19516	COX11	34.04384	sce00190  Oxidative phosphorylation	0	0.240630078227665	subOpt_isoenz	0	0	3.39081189843771e-10	0	0	7	7	2	1.00000000000002	1.00000000000002
