genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	667.008864962541	7233	1	7	0	production_opt	2	0	0.00186833969679595	8.29518794695068e-10	0	0.00180732342750821	0	up_subset	2
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	334.017764938067	7260	1	9	0	essential	2	3.30651218323644e-07	5.94636066148548e-07	5.94617071089723e-07	3.24950605387529e-07	5.8440337626918e-07	5.84366682850203e-07	up_overlaped	2
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	32.4767340621932	7314	1	10	0	production_opt	2	0	0.00100277536745453	9.86421890328356e-07	0	0.000969016343813933	1.3972652428215e-07	up_subset	2
YOL058W	P22768	ARG1	46.92715	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	31.6417828382022	7310	1	7	0	essential	2	6.57635478948719e-06	0.00158214303970474	6.57635478948719e-06	3.44265788707742e-07	0.00152414797616201	3.44265788707742e-07	up_overlaped	2
YHR018C	P04076	ARG4	51.9886	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	31.6417828382022	7108	1	3	0	essential	2	3.87219178018344e-08	0.00142221456306522	3.87219178018344e-08	2.02705480453015e-09	0.00137545437522916	2.02705480453015e-09	up_overlaped	2
YJL088W	P05150	ARG3	37.84479	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	31.6417828382022	7119	1	5	0	essential_tightly_const	2	1.38359868457205e-06	1.38360548746738e-06	1.38359868457205e-06	7.24300478983639e-08	7.24432387075725e-08	7.24300478983639e-08	up_distinct	1
YJR109C	P03965	CPA2	123.91392	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	OE	20.7213821835257	7104	0	9	1	essential_tightly_const	2	4.31270820945452e-08	4.31274411688167e-08	4.31270820945452e-08	3.20323919010676e-09	3.20393498855837e-09	3.20323919010676e-09	up_distinct	1
YOR303W	P07258	CPA1	45.36103	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	OE	20.7213821835257	7152	0	9	1	essential_tightly_const	2	4.31270820945452e-08	4.31274411688167e-08	4.31270820945452e-08	3.20323919010676e-09	3.20393498855837e-09	3.20323919010676e-09	up_distinct	1
YLR174W	P41939	IDP2	46.56172	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	OE	19.2754287528661	7664	1	5	0	essential	2	1.97208233114265e-06	0.0015899070181248	1.97245095125801e-06	1.55118698244958e-07	0.00153592103027367	1.55832994212292e-07	up_overlaped	2
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	15.7727648459293	7878	1	9	0	essential	2	6.60350009024881e-06	0.00155184332309094	6.60373338041476e-06	6.18212930029412e-07	0.00149509173256329	6.18689908110504e-07	up_overlaped	2
