genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDL238C	Q07729	GUD1	55.20292	sce00230  Purine metabolism	OE	1000	7931	1	5	0	essential_tightly_const	2	2.09598906687283e-07	2.09599954553997e-07	2.09598906687283e-07	2.09598906687304e-09	2.09796358519387e-09	2.09598906687304e-09	up_distinct	1
YML056C	P50094	IMD4	56.39328	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	OE	156.624415435774	7737	1	7	0	production_opt_tight	2	0	5.55260600740839e-05	5.55260047773133e-05	0	1.02193259617195e-06	1.02182335681184e-06	up_subset	2
YMR217W	P38625	GUA1	58.48154	sce00230  Purine metabolism	OE	156.624415435774	7545	1	9	0	essential_tightly_const	2	0.00031765990768629	0.000317661489234008	0.00031765990768629	5.84577108506758e-06	5.84875123025493e-06	5.84577108506758e-06	up_distinct	1
YAR015W	P27616	ADE1	34.60299	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	78.29743220315	7349	1	7	0	essential_tightly_const	2	1.77163710471273e-06	1.77163898320022e-06	1.77163710471271e-06	4.74311039799785e-08	4.74348274073294e-08	4.74311039800018e-08	up_distinct	1
YMR300C	P04046	ADE4	56.71874	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	78.29743220315	7107	1	6	0	essential_tightly_const	2	2.46632200934525e-06	2.46632462278535e-06	2.46632200934524e-06	6.60295358243595e-08	6.60347192622065e-08	6.60295358243758e-08	up_distinct	1
YOR128C	P21264	ADE2	62.33875	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	OE	78.29743220315	7286	1	8	0	essential_tightly_const	2	3.42900434943023e-06	3.42900798524359e-06	3.42900434943021e-06	9.18029213843893e-08	9.18101232052666e-08	9.18029213844427e-08	up_distinct	1
YDR408C	P04161	ADE8	23.53994	sce00230  Purine metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	78.29743220315	7109	1	5	0	essential_tightly_const	2	1.82880166132685e-05	1.82880360042661e-05	1.82880166132685e-05	4.89615404455087e-07	4.8965381415264e-07	4.89615404455306e-07	up_distinct	1
YGL234W	P07244	ADE5,7	86.06721	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	78.29743220315	7144	1	9	0	essential_tightly_const	2	3.91886070284329e-05	3.91886485805707e-05	3.91886070284326e-05	1.04917586668956e-06	1.04925822889057e-06	1.04917586668994e-06	up_distinct	1
YGR061C	P38972	ADE6	148.90358	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	78.2974321957633	7582	1	9	0	essential_tightly_const	2	2.70667781156577e-05	2.70668068148789e-05	2.70667781156575e-05	7.24644547007755e-07	7.24701432913993e-07	7.24644547008158e-07	up_distinct	1
YPR035W	P32288	GLN1	41.7656	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00910  Nitrogen metabolism sce01230  Biosynthesis of amino acids	OE	24.6034883221893	7392	1	7	0	essential_tightly_const	2	7.95016530730025e-06	7.95027015617106e-06	7.95016530730021e-06	4.99752905583878e-07	4.99950474624105e-07	4.99752905583945e-07	up_distinct	1
