genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.10045119232698e-07	2.10441874439905e-07	2.10188074822914e-07	1	4	0	1	1.00015392789296	1.00015418395615
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.7246155589031e-08	2.72777846183597e-08	2.72466152002226e-08	1	6	0	1	1.00002104448412	1.00002107948752
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	essential	2	1.5397499822048e-10	4.34259184026288e-09	1.5728024228112e-10	1	16	0	1	1.0000000539565	1.00000005404625
crtE	Q1L6K3	crtE	42.153		2	1000	essential	2	4.77356400707055e-08	4.93457403176255e-08	4.93457403174481e-08	1	4	0	1	1.00001147457172	1.00001149365725
crtYB	Q7Z859	crtYB	74.736		2	1000	tightly_const	2	2.95066644365876e-06	2.95066644366467e-06	2.95066644365876e-06	1	5	0	1	1.0012179569611	1.00121998522434
crtI	Q7Z858	crtI	65.066		2	1000	tightly_const	2	0.00138168072888855	0.00138168072889131	0.00138168072888855	1	5	0	1	1.98382795970408	1.98707956097712
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.22854543382838	essential	2	2.82400106935425e-08	3.1790366675673e-08	2.8241461649714e-08	1	2	0	1	1.00002611024052	1.00002615367004
YPL023C	P46151	MET12	73.94088	sce00670  One carbon pool by folate sce01200  Carbon metabolism	0	0.293884450454309	subOpt_isoenz	0	0	1.40931311711695e-08	0	0	6	1	2	1.00000352599795	0.999999946094894
YDR502C	P19358	SAM2	42.2555	sce00270  Cysteine and methionine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	0	0.293827460547136	subOpt_isoenz	0	0	2.14144232605559e-09	0	0	7	2	2	1.00000261731337	0.999999949832266
YBR218C	P32327	PYC2	130.16549	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.282987457510794	subOpt_isoenz	0	0	5.14610825773148e-07	0	0	8	4	2	1.00000261731608	0.999999949832254
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.258201785040243	subOpt_isoenz	0	0	3.67686855723336e-08	0	0	12	6	2	1.00000000600714	1.00000000601713
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	0	0.211706267637247	subOpt_isoenz	0	0	8.29355399776507e-08	0	0	6	7	2	1.00000000453546	1.00000000454301
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.125578365895356	subOpt_isoenz	0	0	1.34298512728234e-06	0	0	8	13	2	1.00000000066823	1.00000000066934
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0284390447736423	subOpt_isoenz	0	0	2.98342213705697e-08	0	0	6	14	2	1.00000242154073	0.999999950637467
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	subOpt_isoenz	0	0	1.62528893130623e-11	0	1	4	0	2	1.00000258428079	0.999999949968127
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.27270639434994e-09	0	1	48	0	2	1.00000000533888	1.00000000534776
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.26229558592793e-09	0	1	52	0	2	1.00000352599846	0.999999946094894
YOR388C	Q08911	FDH1	41.7138	sce00630  Glyoxylate and dicarboxylate metabolism sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	1.61301026924912e-09	0	1	4	0	2	0.999999999999984	0.999999999999989
YBL015W	P32316	ACH1	58.71137	sce00620  Pyruvate metabolism	1	1000	opt_isoenz	2	0	1.55506474471682e-09	1.2969475940736e-11	1	7	0	3	1.00000001182404	1.0000000118437
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	1	1000	opt_isoenz	2	0	1.15665408929114e-09	1.59461388661699e-12	1	11	0	3	1.00000000193988	1.00000000194312
YLL052C		AQY2	NaN		0	0.287958567939788		0	NaN	NaN	NaN	0	2	3	3	1	1
YPR192W		AQY1	NaN		0	0.287958567939788		0	NaN	NaN	NaN	0	2	3	3	1	1
YOR222W		ODC2	NaN		0	0.26526130671434		0	NaN	NaN	NaN	0	6	5	3	1	1
YPL134C		ODC1	NaN		0	0.26526130671434		0	NaN	NaN	NaN	0	6	5	3	1	1
YER053C		PIC2	NaN		0	0.151828212780191		0	NaN	NaN	NaN	0	4	12	3	1	1
YJR077C		MIR1	NaN		0	0.151828212780191		0	NaN	NaN	NaN	0	4	12	3	1	1
YDR148C	P19262	KGD2	50.43011	sce00020  Citrate cycle (TCA cycle) sce00310  Lysine degradation sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	3.94610217909461e-10	0	0	11	15	3	1.00000000147212	1.00000000147457
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.40294555526744e-10	0	0	24	16	3	1.000000004535	1.00000000454254
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	2.39017911166979e-09	0	0	24	16	3	1.00000000453503	1.00000000454256
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.60321995550383e-10	0	0	24	16	3	1.00000000453502	1.00000000454255
YIL125W	P20967	KGD1	114.41496	sce00020  Citrate cycle (TCA cycle) sce00310  Lysine degradation sce00380  Tryptophan metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	3.94610217909461e-10	0	0	11	15	3	1.00000000147212	1.00000000147457
