genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10045119359039e-07	2.10441874207346e-07	2.10188074822914e-07	0	3.63481808100306e-09	2.90439983594628e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72461556054175e-08	2.72808148723426e-08	2.72466152002226e-08	0	4.71180344481567e-10	3.76496453399129e-10	up_distinct	1
crtE	Q1L6K3	crtE	42.153		OE	1000	0	1	4	0	essential	2	4.77356415223316e-08	4.9345740317502e-08	4.93457403174921e-08	0	4.99595892815756e-10	4.9345740317497e-10	none	3
crtYB	Q7Z859	crtYB	74.736		OE	1000	0	1	5	0	essential_tightly_const	2	2.95066644366139e-06	2.95066644366198e-06	2.95066644366139e-06	2.95066644366169e-08	2.98737201431624e-08	2.95066644366169e-08	none	3
crtI	Q7Z858	crtI	65.066		OE	1000	0	1	5	0	essential_tightly_const	2	0.00138168072888978	0.00138168072889006	0.00138168072888978	1.38168072888992e-05	1.39886849993776e-05	1.38168072888992e-05	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	12.3244391964209	7128	1	17	0	essential	2	7.90029803882221e-07	8.46090714080975e-07	7.90705048489855e-07	0	2.05805119561406e-07	2.05769037666219e-07	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.4575024629873	7081	1	6	0	essential	2	1.89803884574925e-06	2.04058705313127e-06	2.03616153309355e-06	0	8.80158200325349e-07	8.80122118392643e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.22946493060089	7260	1	9	0	essential_tightly_const	2	6.86981596433174e-07	6.90242785467373e-07	6.87366822098675e-07	3.24889769465023e-07	5.84294171456792e-07	5.84257291642578e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450454309	7124	1	7	0	biomass_opt	0.5	6.44186386883187e-07	6.44443522830044e-07	6.44226117841574e-07	1.32430197339873e-06	1.3246106126236e-06	1.32437700997452e-06	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547136	7609	1	4	0	biomass_opt	0.5	1.91088314056611e-06	1.9116530141216e-06	1.91105956507182e-06	3.9291174545848e-06	3.9320989401895e-06	3.92944989460772e-06	down_distinct	1
