genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10108799211726e-07	2.10420906747484e-07	2.10188074822914e-07	0	3.62697404190009e-09	2.89813203969119e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72269570849372e-08	2.72650472797596e-08	2.72466152002226e-08	0	4.70163524063045e-10	3.75683960907061e-10	up_distinct	1
TAL	A5FKY3	TAL	56.649		OE	1000	0	1	3	0	essential_tightly_const	2	0.00153769730673136	0.00153769730673167	0.00153769730673136	1.53769730673152e-05	1.53838278049312e-05	1.53769730673152e-05	none	3
YBR166C	P20049	TYR1	50.92272	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	12.4885356056196	7280	1	5	0	essential_tightly_const	2	1.40174839944729e-06	1.40179615576049e-06	1.40174839944729e-06	1.3031327876381e-07	1.30337530604537e-07	1.3031327876381e-07	up_distinct	1
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	7.69402099272122	7128	1	17	0	essential_tightly_const	2	1.53365664378493e-06	1.53651001288973e-06	1.53482245495444e-06	0	2.05360962900903e-07	2.05324981121449e-07	up_distinct	1
YPR060C	P32178	ARO7	29.7468	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.56690783462821	7386	1	2	0	essential_tightly_const	2	1.07571834938359e-07	1.07576187815092e-07	1.07572520485002e-07	0	2.06722657791798e-08	2.06704989554649e-08	up_distinct	1
YDR127W	P08566	ARO1	174.75305	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.00032538677995	7181	1	14	0	essential_tightly_const	2	1.83092230159779e-06	1.8315502867852e-06	1.83092230159779e-06	3.87997444757768e-07	5.26668231672152e-07	3.87997444757768e-07	up_distinct	1
aroL	P0A6E1	aroL	19.151		OE	5.00032538677995	0	1	5	0	essential_tightly_const	2	1.22853162364468e-06	1.22977499032936e-06	1.22973349498568e-06	0	2.60617294311853e-07	2.60597324840656e-07	none	3
YGL148W	P28777	ARO2	40.83793	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.00032538677994	7363	1	3	0	essential_tightly_const	2	4.51161229294517e-05	4.51176446606864e-05	4.51161229294517e-05	9.56072270173811e-06	9.56145583204909e-06	9.5607227017381e-06	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.84865472914427	7081	1	6	0	essential	2	1.44097650176578e-06	1.58021626359464e-06	1.58017998897346e-06	0	8.78044852742327e-07	8.78008848675194e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450454309	7124	1	7	0	biomass_opt	0.5	6.44186758591237e-07	6.44333226030858e-07	6.44226117841574e-07	1.32144408493701e-06	1.3217520581121e-06	1.32151895958126e-06	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547136	7609	1	4	0	biomass_opt	0.5	1.91088511573593e-06	1.91161970755342e-06	1.91105956507182e-06	3.92063828618747e-06	3.92361333766714e-06	3.92097000879577e-06	down_distinct	1
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	KD	0.293827460547136	7704	1	5	0	biomass_opt	0.5	5.9152225031303e-08	5.96196941112776e-08	5.92051978551671e-08	1.21323932600272e-07	1.21691201866062e-07	1.21472825545449e-07	down_distinct	1
