genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.10052092924017e-07	2.10427755729112e-07	2.10188074822914e-07	1	4	0	1	1.0001520206223	1.00015277127191
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.72290007595672e-08	2.72789335093078e-08	2.72466152002226e-08	1	6	0	1	1.00002078373409	1.00002088635033
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	essential	2	2.63198907374358e-11	4.2671901781691e-09	1.5728024228112e-10	1	16	0	1	1.00000005328116	1.00000005355109
TASY	Q2PRN4	TASY	97.962		2	1000	tightly_const	2	2.76958509857417e-06	2.76958509857971e-06	2.76958509857417e-06	1	3	0	1	1.0014909577107	1.00149833002156
crtE	Q1L6K3	crtE	42.153		2	1000	essential	2	5.1139270148563e-08	5.27540018777087e-08	5.27540018776032e-08	1	4	0	1	1.00001220210369	1.00001226236167
mvaS	Q9FD71	mvaS	42.151		2	1000	tightly_const	2	5.91129400977989e-07	5.91499003418083e-07	5.91263222192172e-07	1	5	0	1	1.00027754920523	1.00027891987876
CYP725A4	Q6WG30	CYP725A4	56.558		2	1000	tightly_const	2	0.00159528101677872	0.00159528101678191	0.00159528101677872	1	4	0	1	1.98051494548557	1.99015444217406
TAT	Q9M6F0	TAT	49.08		2	1000	tightly_const	2	1.49757896509587e-08	1.49757896509886e-08	1.49757896509587e-08	1	4	0	1	1.00000403312366	1.00000405304049
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.23182372612815	essential	2	2.85629072070807e-08	3.19573140354093e-08	2.85686717867573e-08	1	2	0	1	1.0000262462147	1.00002639273012
YPL023C	P46151	MET12	73.94088	sce00670  One carbon pool by folate sce01200  Carbon metabolism	0	0.293884450454309	subOpt_isoenz	0	0	1.40931336842904e-08	0	0	6	1	2	1.00000108874323	0.999999995499101
YDR502C	P19358	SAM2	42.2555	sce00270  Cysteine and methionine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	0	0.293827460547136	subOpt_isoenz	0	0	2.10642385072429e-09	0	0	7	2	2	1.00000108920803	0.999999995499098
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	0	0.230710820941421	subOpt_isoenz	0	0	8.1500808839885e-08	0	0	6	7	2	1.00000108920872	0.999999995499097
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.125861665400391	subOpt_isoenz	0	0	1.40920314398756e-06	0	0	8	14	2	1.00000108920736	0.999999995499099
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0284390434418869	subOpt_isoenz	0	0	1.85735162555483e-08	0	0	6	15	2	1.00000000045695	1.00000000000004
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	subOpt_isoenz	0	0	1.59934213192435e-11	0	1	4	0	2	0.999999999991553	1.00000000000004
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	1	1000	opt_isoenz	2	0	1.16012131641025e-09	1.59461388661699e-12	1	11	0	3	1.00000000192081	1.00000000192531
YOR222W		ODC2	NaN		0	0.26526130671434		0	NaN	NaN	NaN	0	6	4	3	1	1
YPL134C		ODC1	NaN		0	0.26526130671434		0	NaN	NaN	NaN	0	6	4	3	1	1
YGL080W		MPC1	NaN		0	0.25387513323017		0	NaN	NaN	NaN	0	4	6	3	1.00000108921234	0.999999995499082
YGR243W		MPC3	NaN		0	0.25387513323017		0	NaN	NaN	NaN	0	4	6	3	1	1
YHR162W		MPC2	NaN		0	0.25387513323017		0	NaN	NaN	NaN	0	4	6	3	1	1
YER053C		PIC2	NaN		0	0.150264319780561		0	NaN	NaN	NaN	0	4	13	3	1	1
YJR077C		MIR1	NaN		0	0.150264319780561		0	NaN	NaN	NaN	0	4	13	3	1	1
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.27994903430238e-10	0	0	24	17	3	1.0000010892122	0.999999995499083
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	2.37152897294313e-09	0	0	24	17	3	1.00000108874356	0.999999995499098
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.4805468384008e-10	0	0	24	17	3	1.00000108874311	0.999999995499101
