gene_IDs	gene_names	K_score
YAR035W	YAT1	1000
YBL015W	ACH1	1000
YBR252W	DUT1	1000
YEL046C	GLY1	1000
YER024W	YAT2	1000
YER073W	ALD5	1000
YER170W	ADK2	1000
YLR138W	NHA1	1000
YML042W	CAT2	1000
YMR170C	ALD2	1000
YOR100C	CRC1	1000
YOR374W	ALD4	1000
YJR069C	HAM1	1000
YMR110C	HFD1	1000
YDR456W	NHX1	1000
YDR038C	ENA5	1000
YDR039C	ENA2	1000
YDR040C	ENA1	1000
YBR296C	PHO89	46.2961166074682
YCR037C	PHO87	46.2961166074682
YJL198W	PHO90	46.2961166074682
YML123C	PHO84	46.2961166074682
YNR013C	PHO91	46.2961166074682
YLR174W	IDP2	28.4394448571368
YOL126C	MDH2	8.30160413189807
YKL085W	MDH1	8.18832890735154
YPR001W	CIT3	8.18832890735154
YNR001C	CIT1	8.18832890735153
YCR053W	THR4	6.18425114050428
YDR158W	HOM2	6.18425114050428
YER052C	HOM3	6.18425114050428
YHR025W	THR1	6.18425114050428
YJR139C	HOM6	6.18425114050428
YBR218C	PYC2	4.96842582450226
YGL062W	PYC1	4.96842582450226
YNL036W	NCE103	3.42644662953785
YBR221C	PDB1	2.92968353267045
YER178W	PDA1	2.92968353267045
YGR193C	PDX1	2.92968353267045
YNL071W	LAT1	2.92968353267045
YAL038W	CDC19	2.51079849060966
YOR347C	PYK2	2.51079849060966
YGR254W	ENO1	2.35002645231279
YHR174W	ENO2	2.35002645231279
YKL152C	GPM1	2.35002645231279
YMR323W	ERR3	2.35002645231279
YOR393W	ERR1	2.35002645231279
YPL281C	ERR2	2.35002645231279
YOR283W	YOR283W	2.35002645231279
YGL080W	MPC1	2.08875899047548
YGR243W	MPC3	2.08875899047548
YHR162W	MPC2	2.08875899047548
YML120C	NDI1	1.75435923555651
YLR354C	TAL1	1.29902417358705
YGR043C	NQM1	1.29902417358705
YDR050C	TPI1	1.25317127298016
YGR240C	PFK1	1.24609743991872
YKL060C	FBA1	1.24609743991872
YMR205C	PFK2	1.24609743991872
YCR012W	PGK1	1.2404818880844
YGR192C	TDH3	1.2404818880844
YJL052W	TDH1	1.2404818880844
YJR009C	TDH2	1.2404818880844
YBR196C	PGI1	1.23864052054595
YDR516C	EMI2	1.00066848178423
YDL085W	NDE2	0.290572814503725
YMR145C	NDE1	0.290572814503725
YBR029C	CDS1	0.281229405342676
YGR087C	PDC6	0.27194219627139
YLR044C	PDC1	0.27194219627139
YLR134W	PDC5	0.27194219627139
YOR175C	ALE1	0.269558228983863
YBL039C	URA7	0.258201785040242
YJR103W	URA8	0.258201785040242
YMR246W	FAA4	0.252579281344393
YOR317W	FAA1	0.252579281344393
YDL052C	SLC1	0.247978693804359
YPR021C	AGC1	0.226729032861341
YBR263W	SHM1	0.216771339443663
YDR503C	LPP1	0.207961800276693
YER070W	RNR1	0.195999999999986
YIL066C	RNR3	0.195999999999986
YJL026W	RNR2	0.195999999999986
YGR180C	RNR4	0.180731707317061
YOL140W	ARG8	0.163390624011538
YER069W	ARG5,6	0.163390624011538
YMR062C	ARG7	0.163390624011538
YOR130C	ORT1	0.163390624011538
YOR095C	RKI1	0.141329958206768
YAL044C	GCV3	0.108385561990831
YDR019C	GCV1	0.108385561990831
YMR189W	GCV2	0.108385561990831
YLR438W	CAR2	0.0359531482734496
YPL061W	ALD6	0.0348673192113106
YLR058C	SHM2	0.00839663950455033
YOR184W	SER1	0.000140026528864874
YER081W	SER3	0.000140026528864874
YGR208W	SER2	0.000140026528864874
YIL074C	SER33	0.000140026528864874
YCL040W	GLK1	0
YDR148C	KGD2	0
YFR053C	HXK1	0
YGL253W	HXK2	0
YGR248W	SOL4	0
YGR256W	GND2	0
YHR002W	LEU5	0
YHR163W	SOL3	0
YHR183W	GND1	0
YIL125W	KGD1	0
YMR267W	PPA2	0
YNL241C	ZWF1	0
YOR388C	FDH1	0
YLR446W	YLR446W	0
