genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10052614559325e-07	2.10426439126232e-07	2.10188074822914e-07	0	3.63492911346823e-09	2.90448852852877e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.7229062898882e-08	2.72781484088809e-08	2.72466152002226e-08	0	4.71194742976709e-10	3.76507950591196e-10	up_distinct	1
PAL	P45730	PAL	77.919		OE	1000	0	1	3	0	essential_tightly_const	2	1.86923179619221e-08	1.86923179619259e-08	1.86923179619221e-08	1.8692317961924e-10	1.90673279399683e-10	1.8692317961924e-10	none	3
C4H	C0LUU6	C4H	58.011		OE	1000	0	1	7	0	essential_tightly_const	2	2.54160071175703e-09	2.54160071175753e-09	2.54160071175703e-09	2.54160071175728e-11	2.59259094366833e-11	2.54160071175728e-11	none	3
4CL	C0LUU7	4CL	60.994		OE	1000	0	1	6	0	essential_tightly_const	2	4.04516029079566e-06	4.04516029079647e-06	4.04516029079566e-06	4.04516029079606e-08	4.12631531241042e-08	4.04516029079606e-08	none	3
IFS	Q9M6D6	IFS	58.93		OE	1000	0	1	3	0	essential_tightly_const	2	0.00148043158258423	0.00148043158258453	0.00148043158258423	1.48043158258438e-05	1.51013237284966e-05	1.48043158258438e-05	none	3
CHS	Q6X0M9	CHS	42.488		OE	1000	0	1	6	0	essential_tightly_const	2	6.85384991937145e-05	6.85384991937282e-05	6.85384991937145e-05	6.85384991937213e-07	6.99135357793485e-07	6.85384991937213e-07	none	3
CHI	C0LUV0	CHI	24.679		OE	1000	0	1	3	0	essential_tightly_const	2	2.94056316380095e-09	2.94056316380154e-09	2.94056316380095e-09	2.94056316380125e-11	2.99955748108136e-11	2.94056316380125e-11	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	12.1674090064889	7128	1	17	0	essential_tightly_const	2	8.93869686977446e-07	8.97235163196153e-07	8.95514615483999e-07	0	2.0589648739472e-07	2.05860404397193e-07	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.4480911516605	7081	1	6	0	essential	2	1.90370487461369e-06	2.0428365523378e-06	2.04261627615179e-06	0	8.80023852157399e-07	8.7998776912184e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.22831104991646	7260	1	9	0	essential_tightly_const	2	6.92026574020102e-07	6.94959339841559e-07	6.94922507904049e-07	3.24895488574143e-07	5.8430445742699e-07	5.84267576486329e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450454309	7124	1	7	0	biomass_opt	0.5	6.44189889388509e-07	6.44428290569577e-07	6.44226117841574e-07	1.32434241897654e-06	1.32465106763205e-06	1.32441745784476e-06	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547136	7609	1	4	0	biomass_opt	0.5	1.9109509883703e-06	1.91163528367015e-06	1.91105956507182e-06	3.92923745397313e-06	3.93221903065295e-06	3.92956990415051e-06	down_distinct	1
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	KD	0.293827460547136	7704	1	5	0	biomass_opt	0.5	5.91023400153049e-08	5.96630648617431e-08	5.92051978551671e-08	1.21590033365373e-07	1.21958108167571e-07	1.21739252879958e-07	down_distinct	1
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.275865705681201	7263	1	5	0	biomass_opt	0.5	7.89985955896171e-08	8.19457221645433e-08	7.89880981912093e-08	1.6153688488632e-07	0.00197999247867602	1.61592187245569e-07	down_distinct	1
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	KD	0.269934526473504	7297	1	5	0	biomass_opt	0.5	4.09043956933612e-07	4.11957550574941e-07	4.10098555431812e-07	8.11728942159737e-07	8.14220384446643e-07	8.12725519074421e-07	down_distinct	1
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	KD	0.261749021439315	7355	1	4	0	biomass_opt	0.5	4.32183146100226e-07	4.32610635454256e-07	4.32542251900719e-07	8.74835643645403e-07	8.74932607461375e-07	8.74895857923052e-07	down_distinct	1
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.240033977421207	7300	1	5	0	biomass_opt	0.5	1.38748949526122e-09	3.6056284296366e-09	1.38778590308774e-09	3.525545692413e-09	0.00173286168178835	3.52652714273833e-09	down_overlaped	2
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	KD	0.18469099872286	7478	1	7	0	biomass_opt	0.5	1.45761788425605e-08	1.47253241827368e-08	1.45867799897481e-08	7.30576250443531e-08	7.35782255602341e-08	7.31203939834104e-08	down_distinct	1
YOL077W-A	P81451	ATP19	7.53367	sce00190  Oxidative phosphorylation	KD	0.182633131490351	7826	1	4	0	biomass_opt	0.5	6.00963386098379e-06	6.01004747143327e-06	6.01005585464602e-06	1.40445007790342e-05	1.40448495804024e-05	1.40445241909908e-05	down_distinct	1
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7832	1	9	0	biomass_opt	0.5	6.13386334976688e-07	6.13775898424557e-07	6.13386334976688e-07	2.54154360617088e-06	2.55322066312298e-06	2.54372828759977e-06	down_distinct	1
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7878	1	9	0	biomass_opt	0.5	1.34604081816388e-07	1.36492007280247e-07	1.34604081816388e-07	5.57727037590337e-07	0.00147564363811617	5.58206453288127e-07	down_distinct	1
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7269	1	4	0	biomass_opt	0.5	1.52357004126829e-06	1.52457381848775e-06	1.52357004126829e-06	6.31285614976422e-06	6.34186040553205e-06	6.31828260774833e-06	down_distinct	1
YFL018C	P09624	LPD1	54.00934	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00260  Glycine, serine and threonine metabolism sce00280  Valine, leucine and isoleucine degradation sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.0778279158280577	7189	1	24	0	biomass_opt	0.5	4.40032047959524e-07	4.41753771215112e-07	4.40024194402916e-07	1.01032719118358e-06	7.68769511792615e-06	1.01041297130903e-06	down_distinct	1
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7290	0	24	18	unnecessary_prod	0	0	9.23238195138178e-10	0	0	1.00131645035145e-06	0	down_subset	2
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7733	0	24	18	unnecessary_prod	0	0	2.3593793477081e-09	0	0	1.00131645035155e-06	7.18108221808887e-07	down_subset	2
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7294	0	24	18	unnecessary_prod	0	0	9.44484508393255e-10	0	0	1.00131645035222e-06	0	down_subset	2
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	KO	0	7168	1	4	0	unnecessary_prod	0	0	1.60161304803784e-11	0	5.06619303083071e-08	5.11237348485131e-08	5.07483301443717e-08	down_distinct	1
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KO	0	7715	1	48	0	unnecessary_prod	0	0	1.25510301440998e-09	0	0	0.000913837966969164	3.69064100477862e-07	down_subset	2
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KO	0	7374	1	52	0	unnecessary_prod	0	0	1.24474017299054e-09	0	0	0.000906805672612235	0	down_subset	2
YOR388C	Q08911	FDH1	41.7138	sce00630  Glyoxylate and dicarboxylate metabolism sce01200  Carbon metabolism	KO	0	7956	1	4	0	biomass_opt	0	0	8.60923984340336e-09	8.49192129355e-09	1.15020132824863e-05	1.15029217390304e-05	1.15021574576255e-05	down_distinct	1
