genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10048174349337e-07	2.10436648364462e-07	2.10188074822914e-07	0	3.63492024012573e-09	2.90448142752731e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72291701998601e-08	2.7280112675225e-08	2.72466152002226e-08	0	4.71193584428177e-10	3.7650703009057e-10	up_distinct	1
DDS	Q08IT1	DDS	88.343		OE	1000	0	1	3	0	essential_tightly_const	2	0.00062709569334598	0.000627095693346106	0.00062709569334598	6.27095693346043e-06	6.39087284312265e-06	6.27095693346043e-06	none	3
PPDS	H2DH16	PPDS	55.356		OE	1000	0	1	7	0	essential_tightly_const	2	0.00062709569334598	0.000627095693346106	0.00062709569334598	6.27095693346043e-06	6.39087284312265e-06	6.27095693346043e-06	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	12.3034529152267	7128	1	17	0	essential	2	7.89454922561085e-07	8.38456822220586e-07	7.89612640653748e-07	0	2.05810900903717e-07	2.05774817994698e-07	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.45550338179877	7081	1	6	0	essential	2	1.90076674306648e-06	2.04057730607554e-06	2.0366764769796e-06	0	8.80103670196166e-07	8.8006758724986e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.22863467226486	7260	1	9	0	essential_tightly_const	2	6.87041343401589e-07	6.90236575571024e-07	6.87701462941015e-07	3.24889798647768e-07	5.84294214157313e-07	5.84257344184229e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.29388445045431	7124	1	7	0	biomass_opt	0.5	6.44187147248013e-07	6.4425114239304e-07	6.44226117841574e-07	1.32433917481831e-06	1.32464782271714e-06	1.32441421350249e-06	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547137	7609	1	4	0	biomass_opt	0.5	1.91089319065638e-06	1.91164190092709e-06	1.91105956507182e-06	3.92922782876689e-06	3.93220939815168e-06	3.92956027812991e-06	down_distinct	1
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	KD	0.293827460547137	7704	1	5	0	biomass_opt	0.5	5.90911193424143e-08	5.97588137739681e-08	5.92051978551671e-08	1.21589735513694e-07	1.21957809413753e-07	1.21738954662956e-07	down_distinct	1
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	KD	0.286620240588634	7784	1	4	0	biomass_opt	0.5	0	3.64816770449984e-09	5.02516968738897e-11	0	0.00283924282957168	1.08523618700928e-10	down_subset	2
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.277692209962407	7263	1	5	0	biomass_coupled	0.5	7.85383676218584e-08	8.11707279046758e-08	7.86329398289155e-08	1.61536489179816e-07	0.00198000007074731	1.61591791403336e-07	down_distinct	1
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	KD	0.259683938534405	7355	1	4	0	biomass_opt	0.5	4.29597204472502e-07	4.30313417205884e-07	4.30235456905057e-07	8.7481047754277e-07	8.74907396398672e-07	8.74870646950641e-07	down_distinct	1
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	KD	0.25578	7297	1	5	0	biomass_coupled	0.5	3.94207349261374e-07	3.96293659377165e-07	3.95411741460679e-07	8.11580085940756e-07	8.1407152211832e-07	8.12576660411823e-07	down_distinct	1
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.25253386807196	7300	1	5	0	biomass_opt	0.5	1.43560969399261e-09	3.65741701036102e-09	1.43577083588766e-09	3.52601690426146e-09	0.00173286832952671	3.52699835216008e-09	down_overlaped	2
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	KD	0.217434412172269	7478	1	7	0	biomass_opt	0.5	1.76471812235616e-08	1.79027461688165e-08	1.76556702474977e-08	7.30881349059841e-08	7.36087341456387e-08	7.31509036911764e-08	down_distinct	1
YOL077W-A	P81451	ATP19	7.53367	sce00190  Oxidative phosphorylation	KD	0.180979480114449	7826	1	4	0	biomass_opt	0.5	5.99898867336712e-06	6.00656531694878e-06	6.00654534227867e-06	1.4044314297391e-05	1.40446630979029e-05	1.40443377092884e-05	down_distinct	1
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7832	1	9	0	biomass_opt	0.5	6.13386334976688e-07	6.13788838527904e-07	6.13386334976688e-07	2.54153738030627e-06	2.55321440865937e-06	2.54372205634665e-06	down_distinct	1
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7878	1	9	0	biomass_opt	0.5	1.34604081816388e-07	1.36495245111985e-07	1.34604081816388e-07	5.57725671363088e-07	0.00147564929519562	5.58205085875687e-07	down_distinct	1
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7269	1	4	0	biomass_opt	0.5	1.52357004126829e-06	1.5246088202935e-06	1.52357004126829e-06	6.31284068557563e-06	6.34184487029319e-06	6.31826713014468e-06	down_distinct	1
YFL018C	P09624	LPD1	54.00934	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00260  Glycine, serine and threonine metabolism sce00280  Valine, leucine and isoleucine degradation sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.0901938845155091	7189	1	24	0	biomass_opt	0.5	4.8368888028943e-07	4.84333562352376e-07	4.83892834756552e-07	1.01076777030273e-06	7.68777633600264e-06	1.01085350070984e-06	down_distinct	1
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7290	0	24	17	unnecessary_prod	0	0	9.23133458814307e-10	0	0	1.00131399748979e-06	0	down_subset	2
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7733	0	24	17	unnecessary_prod	0	0	2.34279825566357e-09	0	0	1.00131399748783e-06	7.18106462704282e-07	down_subset	2
YHR123W	P22140	EPT1	44.55926	sce00440  Phosphonate and phosphinate metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	KO	0	7301	1	36	0	unnecessary_prod	0	0	1.49213994200113e-09	0	0	3.53918430231324e-08	0	down_subset	2
