genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
ADS	Q9AR04	ADS	63.933		OE	1000	0	1	3	0	essential_tightly_const	2	0.000178365043190688	0.000178365043190724	0.000178365043190688	1.78365043190706e-06	1.78399606028618e-06	1.78365043190706e-06	none	3
CYP71AV1	Q1PS23	CYP71AV1	55.725		OE	1000	0	1	7	0	essential_tightly_const	2	4.28629173559019e-06	4.28629173559105e-06	4.28629173559019e-06	4.28629173559062e-08	4.28712231538644e-08	4.28629173559062e-08	none	3
YJL167W	P08524	ERG20	40.48289	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	27.5267988567776	7178	1	5	0	essential_tightly_const	2	6.17646291985379e-05	6.17647073296928e-05	6.17646291985379e-05	3.55734579134027e-06	3.55749719048883e-06	3.55734579134027e-06	up_distinct	1
YML075C	P12683	HMG1	115.62448	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	27.5267988567776	7217	1	7	0	production_opt_tight	2	0	2.20350867167107e-06	2.20350588598334e-06	0	1.26916749931646e-07	1.26911348637739e-07	up_subset	2
YML126C	P54839	ERG13	55.01283	sce00072  Synthesis and degradation of ketone bodies sce00280  Valine, leucine and isoleucine degradation sce00650  Butanoate metabolism sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	27.5267988567776	7816	1	12	0	essential_tightly_const	2	0.000245570442330063	0.000245570752972303	0.000245570442330063	1.41436772281489e-05	1.41442791771355e-05	1.41436772281489e-05	up_distinct	1
YMR208W	P07277	ERG12	48.45901	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce04146  Peroxisome	OE	27.5267988567776	7158	1	11	0	essential_tightly_const	2	4.65349795242848e-06	4.65350383902062e-06	4.65349795242848e-06	2.68019116618835e-07	2.68030523400363e-07	2.68019116618835e-07	up_distinct	1
YMR220W	P24521	ERG8	50.45437	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	27.5267988567776	7322	1	4	0	essential_tightly_const	2	2.9974024177488e-05	2.99740620708617e-05	2.9974024177488e-05	1.72635973276178e-06	1.72643320591048e-06	1.72635973276178e-06	up_distinct	1
YNR043W	P32377	MVD1	44.11544	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	27.5267988567776	7405	1	6	0	essential_tightly_const	2	2.07982987468053e-05	2.07983250562834e-05	2.07982987468053e-05	1.19788204793006e-06	1.19793302928931e-06	1.19788204793006e-06	up_distinct	1
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.64161989066032	7416	0	6	1	essential_tightly_const	2	4.71052285034328e-06	4.71062369666492e-06	4.71056220729326e-06	9.40182078792143e-07	9.40377593315381e-07	9.40258441893079e-07	up_distinct	1
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.64161989066032	7251	0	6	1	essential_tightly_const	2	4.71052285034328e-06	4.71062369666492e-06	4.71056220729326e-06	9.40182078792143e-07	9.40377593315381e-07	9.40258441893079e-07	up_distinct	1
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	OE	6.64161989066032	7252	0	6	1	essential_tightly_const	2	4.71052285034328e-06	4.71062369666492e-06	4.71056220729326e-06	9.40182078792143e-07	9.40377593315381e-07	9.40258441893079e-07	up_distinct	1
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.64161989066032	7219	0	6	1	essential_tightly_const	2	4.71052285034356e-06	4.71062369666492e-06	4.71056220729326e-06	9.40182078792143e-07	9.40377593315381e-07	9.40258441893079e-07	up_distinct	1
