genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate	FCC
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	1.45079669126392	essential	2	1.8617588269748e-07	2.23231952329521e-07	1.98031259987732e-07	1	4	0	1	1.00020233611314	1.00197815024938	0
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.24609755481499	essential	2	3.86639747139184e-07	6.95323303947931e-07	6.95312541672204e-07	1	9	0	1	1.00156344293691	1.01546984952134	0.0288094997969624
YER073W	P40047	ALD5	56.69214	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	1000	opt_isoenz_tight	2	0	1.25935441277003e-06	1.25917754870555e-06	1	17	0	2	1.00018669096669	1.0018249440728	0
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.81404538967881	opt_isoenz_tight	2	0	1.43469710048464e-06	1.43467648256406e-06	1	6	0	2	1.00196813805306	1.01954444283442	0.0352201464443841
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KD	0.266504125110811	subOpt_isoenz	0	0	0.00107482910280909	0	1	52	0	2	1	0.999999999999998	0
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	KD	0.258201785040242	subOpt_isoenz	0	0	4.1539386549809e-08	0	0	12	6	2	1	1	0
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.195999999999996	subOpt_isoenz	0	0	4.87288496036321e-07	0	0	24	7	2	1	0.999999999999998	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.195999999999996	subOpt_isoenz	0	0	4.87288496036829e-07	0	0	24	7	2	1.00000000000001	0.999999999999998	0
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.195999999999996	subOpt_isoenz	0	0	4.87288496035744e-07	0	0	24	7	2	1	1.00000000000001	0
YBR117C	P33315	TKL2	75.02862	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	KO	0.000897929074798229	subOpt_isoenz	0	0	0.0011153390739779	0	1	10	0	2	1.00000000000001	0.999999999999998	0
