genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
LEU1m	P07264ly	LEU1m	85.794		2	1000	tightly_const	2	6.88735080773304e-06	6.88901789129935e-06	6.88773786026738e-06	1	6	0	1	1.02786088162753	1.04652038995767
LEU2m	P04173ly	LEU2m	38.953		2	1000	tightly_const	2	1.4109559247298e-05	1.41111312719945e-05	1.41103491634649e-05	1	9	0	1	1.02586398534342	1.04312997665916
LEU4m	P06208ly	LEU4m	68.409		2	1000	tightly_const	2	4.63011819903398e-06	4.63011819904324e-06	4.63011819903398e-06	1	5	0	1	1.01474308643168	1.02440847281538
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	39.6423272248193	essential	2	8.14111687021022e-07	5.76776124646976e-06	8.14353208533485e-07	1	2	0	1	1.00106335082353	1.00174504788601
YER086W	P00927	ILV1	63.83052	sce00260  Glycine, serine and threonine metabolism sce00290  Valine, leucine and isoleucine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	24.2962720245778	essential	2	3.31558595613705e-07	4.57406430587824e-07	4.57406015179651e-07	1	3	0	1	1.00132547440752	1.00217557987501
YCR053W	P16120	THR4	57.47349	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	13.7306357229624	tightly_const	2	3.28584649122386e-08	3.28649819010489e-08	3.28647550604976e-08	1	6	0	1	1.00008489780525	1.00013923717234
YDR158W	P13663	HOM2	39.54334	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	13.7306357229624	tightly_const	2	7.0636003430405e-07	7.06478452714085e-07	7.06471457896708e-07	1	6	0	1	1.00125704639596	1.00206317448866
YER052C	P10869	HOM3	58.10913	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	13.7306357229624	tightly_const	2	5.90611165550806e-07	5.90700923811587e-07	5.90696506606371e-07	1	4	0	1	1.00154493942261	1.00253615734672
YHR025W	P17423	THR1	38.71215	sce00260  Glycine, serine and threonine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	13.7306357229624	tightly_const	2	3.28584649110945e-06	3.2865029639592e-06	3.28647550604976e-06	1	5	0	1	1.00574931419502	1.00946350587399
YJR139C	P31116	HOM6	38.50163	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	13.7306357229624	tightly_const	2	5.93711253330111e-06	5.93838635590326e-06	5.938341699794e-06	1	7	0	1	1.0103773345629	1.01713226523798
