genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10102948063739e-07	2.10421008300683e-07	2.10188074822914e-07	0	3.62697407295552e-09	2.8981320644022e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72376480855318e-08	2.72767971307344e-08	2.72466152002226e-08	0	4.70163526338601e-10	3.75683964110342e-10	up_distinct	1
TAL	A5FKY3	TAL	56.649		OE	1000	0	1	3	0	essential_tightly_const	2	0.00153769730673136	0.00153769730673167	0.00153769730673136	1.53769730673151e-05	1.53838278050145e-05	1.53769730673151e-05	none	3
YBR166C	P20049	TYR1	50.92272	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	12.4885356056208	7280	1	5	0	essential_tightly_const	2	1.40174839944729e-06	1.40179781314933e-06	1.40174839944729e-06	1.30313278763809e-07	1.30337530604918e-07	1.30313278763809e-07	up_distinct	1
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	7.69402097801818	7128	1	17	0	essential_tightly_const	2	1.53365732171084e-06	1.53654385393457e-06	1.53482245495444e-06	0	2.05360985151086e-07	2.05324981121448e-07	up_distinct	1
YPR060C	P32178	ARO7	29.7468	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.56690783462843	7386	1	2	0	essential_tightly_const	2	1.07571940899329e-07	1.07576187815107e-07	1.07572520485002e-07	0	2.0672265779205e-08	2.06704989554648e-08	up_distinct	1
YDR127W	P08566	ARO1	174.75305	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.00032538678012	7181	1	14	0	essential_tightly_const	2	1.83092230159779e-06	1.83156311704454e-06	1.83092230159779e-06	3.87997444757767e-07	5.26668231672791e-07	3.87997444757767e-07	up_distinct	1
YGL148W	P28777	ARO2	40.83793	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.00032538678012	7363	1	3	0	essential_tightly_const	2	4.51161229294516e-05	4.51176446606919e-05	4.51161229294516e-05	9.56072270173806e-06	9.56145583205077e-06	9.56072270173806e-06	up_distinct	1
aroL	P0A6E1	aroL	19.151		OE	5.00032538678012	0	1	5	0	essential_tightly_const	2	1.22850686315247e-06	1.22977366728774e-06	1.22973349498567e-06	0	2.6061730782789e-07	2.60597324840655e-07	none	3
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.84865472886828	7081	1	6	0	essential	2	1.44097650145941e-06	1.58021823866148e-06	1.58017998897346e-06	0	8.78044852742453e-07	8.7800884867519e-07	up_distinct	1
