genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	27.3335053480125	7314	1	10	0	production_opt	2	0	0.00103142146622617	1.02506076481141e-06	0	0.000969304330886091	1.40112913026845e-07	up_subset	2
YGR155W	P32582	CYS4	56.02121	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	17.2243149064269	7424	1	4	0	essential_tightly_const	2	1.18576423310902e-07	1.18747257254172e-07	1.18656388135343e-07	1.02098003513794e-08	1.05408349121762e-08	1.03647526988313e-08	up_distinct	1
YNL247W	P53852	YNL247W	87.52914	sce00970  Aminoacyl-tRNA biosynthesis	OE	17.2243149064269	7799	1	6	0	essential_tightly_const	2	2.47680596189261e-07	2.47680606118409e-07	2.47680596189261e-07	2.16351447076968e-08	2.16356060938796e-08	2.16351447076968e-08	up_distinct	1
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	10.3851988220751	7688	1	2	0	essential	2	6.23057664443213e-07	0.00292928640353795	6.23165120271487e-07	8.49726156287115e-08	0.00275471017772908	8.51788335826377e-08	up_overlaped	2
YLL058W	Q12198	YLL058W	64.22244	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce00920  Sulfur metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	7.36692823278096	7981	1	16	0	production_opt	2	0	0.00118424394931897	1.04062835991954e-07	0	0.00111380069371105	2.93577906929424e-08	up_subset	2
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.42467384555274	7577	1	5	0	production_opt_tight	2	0	1.25480958342184e-05	1.25477762163073e-05	0	2.64010006014844e-06	2.63944657892182e-06	up_subset	2
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.42467384555274	7214	1	5	0	essential_tightly_const	2	1.98260628038328e-07	1.98294589058823e-07	1.98289538212802e-07	4.1655086631369e-08	4.17208764917124e-08	4.17105496822282e-08	up_distinct	1
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.42467384555274	7563	1	6	0	production_opt_tight	2	0	3.44727738754721e-06	3.44718958047281e-06	0	7.25301859223917e-07	7.25122331497201e-07	up_subset	2
YDR007W	P00912	TRP1	24.14425	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.53930430000644	7094	1	2	0	essential_tightly_const	2	5.34638747504177e-08	5.34697524016678e-08	5.34638747504177e-08	1.28407223391774e-08	1.28521117951482e-08	1.28407223391774e-08	up_distinct	1
YDR354W	P07285	TRP4	41.37402	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.53930430000644	7161	1	4	0	essential_tightly_const	2	1.27207251016421e-06	1.27221235783764e-06	1.27207251016421e-06	3.05520876939273e-07	3.05791867659908e-07	3.05520876939273e-07	up_distinct	1
YER090W	P00899	TRP2	56.76706	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.53930430000644	7093	1	6	0	essential_tightly_const	2	6.36036255082104e-06	6.3604731920501e-06	6.36036255082104e-06	1.52760438469636e-06	1.52781878044207e-06	1.52760438469636e-06	up_distinct	1
YGL026C	P00931	TRP5	76.62516	sce00260  Glycine, serine and threonine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.53930430000644	7098	1	5	0	essential_tightly_const	2	4.75540777769429e-09	4.75593057235903e-09	4.75540777769429e-09	1.14213328472718e-09	1.14314633340523e-09	1.14213328472718e-09	up_distinct	1
YKL211C	P00937	TRP3	53.48881	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	5.53930430000644	7099	1	10	0	essential_tightly_const	2	6.69270562781252e-06	6.69282205029223e-06	6.69270562781252e-06	1.60742510837038e-06	1.6076507067714e-06	1.60742510837038e-06	up_distinct	1
YOL097C	Q12109	WRS1	49.34966	sce00970  Aminoacyl-tRNA biosynthesis	OE	5.53930430000644	7973	1	6	0	essential_tightly_const	2	2.63501246493945e-06	2.63501277927596e-06	2.63501246493945e-06	6.3286590394937e-07	6.32870429248641e-07	6.3286590394937e-07	up_distinct	1
YCL050C	P16550	APA1	36.49211	sce00230  Purine metabolism sce00920  Sulfur metabolism	OE	4.62774094379471	7254	1	9	0	essential_tightly_const	2	6.55366455487652e-08	6.55894088309318e-08	6.55814175319377e-08	1.84148097750632e-08	1.851706209396e-08	1.8501566970613e-08	up_distinct	1
YJR137C	P47169	MET5	161.21721	sce00920  Sulfur metabolism	OE	4.62774094379471	7708	0	6	1	essential_tightly_const	2	4.03578477079454e-08	4.03599044431927e-08	4.03578477079819e-08	1.13855944299271e-08	1.13895798817414e-08	1.13855944299271e-08	up_distinct	1
YKL001C	Q02196	MET14	23.06018	sce00230  Purine metabolism sce00920  Sulfur metabolism	OE	4.62774094379471	7840	1	5	0	essential_tightly_const	2	1.43086626138199e-06	1.43104072871308e-06	1.43086626138199e-06	4.03670261443453e-07	4.04008336618415e-07	4.03670261443452e-07	up_distinct	1
YOL064C	P32179	MET22	39.14886	sce00920  Sulfur metabolism sce01130  Biosynthesis of antibiotics	OE	4.62774094379471	7387	1	4	0	essential_tightly_const	2	5.72339381685034e-07	5.72424198598439e-07	5.72346051254271e-07	1.614550526942e-07	1.61619407206787e-07	1.61467976694616e-07	up_distinct	1
YPR167C	P18408	MET16	30.3799	sce00920  Sulfur metabolism	OE	4.62774094379471	7268	1	7	0	essential_tightly_const	2	1.79880414186319e-06	1.79902347232145e-06	1.79880414186319e-06	5.0747142331119e-07	5.07896432302469e-07	5.0747142331119e-07	up_distinct	1
YFR030W	P39692	MET10	114.82714	sce00920  Sulfur metabolism	OE	4.62774056856727	7603	0	6	1	essential_tightly_const	2	4.03578477079454e-08	4.03599044431927e-08	4.03578477079454e-08	1.13855944299271e-08	1.13895798817414e-08	1.13855944299271e-08	up_distinct	1
