genes	enzymes	shortNames	MWs	pathways	actions	k_scores
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	OE	1000
YOR236W	P07807	DFR1	24.26075	sce00670  One carbon pool by folate sce00790  Folate biosynthesis	OE	963.74100255779
YOR074C	P06785	CDC21	35.04694	sce00240  Pyrimidine metabolism sce00670  One carbon pool by folate	OE	963.74100255779
YKL024C	P15700	URA6	22.93296	sce00240  Pyrimidine metabolism	OE	79.5422370789611
YDR353W	P29509	TRR1	34.23767	sce00450  Selenocompound metabolism	OE	47.0394846887889
YJR095W		SFC1	NaN		OE	36.7007740524604
YKL216W	P28272	URA1	34.80045	sce00240  Pyrimidine metabolism	OE	36.7007740524604
YLR420W	P20051	URA4	40.31285	sce00240  Pyrimidine metabolism	OE	36.7007740524604
YML106W	P13298	URA5	24.66419	sce00240  Pyrimidine metabolism	OE	36.7007740524604
YJR051W	P21375	OSM1	55.06455	sce00NNN  None	OE	36.7007740524604
YEL021W	P03962	URA3	29.23918	sce00240  Pyrimidine metabolism	OE	36.7007740524604
YJL130C	P07259	URA2	245.03829	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	OE	26.3389769089679
YHR144C	P06773	DCD1	35.64574	sce00240  Pyrimidine metabolism	OE	17.3372801361974
YJR109C	P03965	CPA2	123.91392	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	OE	12.9775663668829
YOR303W	P07258	CPA1	45.36103	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	OE	12.9775663668829
