genes	enzymes	shortNames	MWs	actions	k_scores	OE	minUsage	maxUsage	pUsage	foldChange	unique	conectivity	groups	priority
YBR208C	P32528	DUR1,2	201.82994	2	1000	2	1.87015657097598e-07	1.87113998171904e-07	1.87042164919645e-07	1.000001000001	1	10	0	1
YEL046C	P37303	GLY1	42.81463	2	1000	2	4.09451758829919e-06	4.09532262406631e-06	4.09521379623172e-06	1.000001000001	1	4	0	1
YEL047C	P32614	FRD1	50.84351	1	1000	2	5.60396316605932e-07	0.00151710729169461	5.60436169711178e-07	1.00000100000097	1	10	0	1
YER065C	P28240	ICL1	62.40816	2	1000	2	5.10868664472111e-05	5.10869924445785e-05	5.10868664472111e-05	1.000001000001	1	3	0	1
YHR037W	P07275	PUT2	64.43444	1	1000	2	5.75340218382127e-06	0.00120242127544347	5.75381134236809e-06	1.000001000001	1	9	0	1
YLR142W	P09368	PUT1	53.27087	2	1000	2	2.5761515763137e-07	2.57931357964989e-07	2.57633478172863e-07	1.000001000001	1	4	0	1
YLR438W	P07991	CAR2	46.08557	2	1000	2	4.44785763122277e-08	4.45873868539445e-08	4.44848807586346e-08	1.000001000001	1	4	0	1
YML042W	P32796	CAT2	77.24096	2	1000	2	6.78519898614071e-07	1.58662313106371e-06	1.58615746540748e-06	1.000001000001	1	8	0	1
YMR303C	P00331	ADH2	36.73148	1	1000	2	5.0103413253131e-07	0.00181241148399957	1.81835446589295e-06	1.00000100000101	1	5	0	1
YPL111W	P00812	CAR1	35.66162	2	1000	2	1.60370661198714e-05	1.60454991160387e-05	1.6039339232734e-05	1.000001000001	1	4	0	1
YNL274C	P53839	GOR1	38.83095	1	1000	2	5.18726949890601e-05	0.00203757351698599	5.18726949890601e-05	1.000001000001	1	5	0	1
YPL262W	P08417	FUM1	53.15125	1	398.285854032688	2	6.57007430664682e-07	0.00145135623888344	6.57008024024288e-07	1.000001000001	1	6	0	1
YDR158W	P13663	HOM2	39.54334	2	79.4415596723568	2	9.06047128602172e-07	9.06229512985417e-07	9.06204857562284e-07	1.000001000001	1	6	0	1
YJR139C	P31116	HOM6	38.50163	2	79.4415596723568	2	7.61590208014127e-06	7.61743513682331e-06	7.61722789231889e-06	1.000001000001	1	7	0	1
YCR053W	P16120	THR4	57.47349	2	79.4415596723568	2	4.2148931314833e-08	4.21574157596247e-08	4.21562687997113e-08	1.000001000001	1	6	0	1
YER052C	P10869	HOM3	58.10913	2	79.4415596723568	2	7.57566165913584e-07	7.57718661554656e-07	7.5769804660676e-07	1.000001000001	1	4	0	1
YHR025W	P17423	THR1	38.71215	2	79.4415596723568	2	4.21489313148079e-06	4.2157415759624e-06	4.21562687997113e-06	1.000001000001	1	5	0	1
YKL085W	P17505	MDH1	35.64959	1	48.8240567669692	2	3.45427631977388e-06	0.00216642694899392	3.52612806617294e-06	1.00000100000092	1	5	0	1
YPR035W	P32288	GLN1	41.7656	1	6.16521775733518	2	1.2098725954484e-06	3.8215660511146e-06	1.20993179341922e-06	1.000001000001	1	7	0	1
YKL069W	P36088	YKL069W	19.73402	1	4.73891199297013	2	3.67083032040583e-07	0.00390766374094203	3.69221387672005e-07	1.000001000001	1	5	0	1
YER023W	P32263	PRO3	30.13145	2	3.74272191667018	2	6.23918112856241e-09	6.25444440215533e-09	6.24006547752955e-09	1.000001000001	1	6	0	1
YKL029C	P36013	MAE1	74.37529	2	1.42346982031691	2	6.4402333437397e-08	6.46314928498857e-08	6.44080827368935e-08	1.000001000001	1	7	0	1
YCR012W	P00560	PGK1	44.73787	1	1.33360057940203	2	9.80903950354701e-07	0.00172449832039604	9.8092003194041e-07	1.00000100000108	1	4	0	1
YDR050C	P00942	TPI1	26.79508	1	1.33332338922885	2	3.03873068161959e-08	0.00287766659899747	3.03883033338374e-08	1.000001000001	1	2	0	1
YMR205C	P16862	PFK2	104.61673	2	1.3210506139303	2	4.10630803856323e-07	7.38478671047466e-07	7.38450718729233e-07	1.000001000001	1	9	0	1
YBR196C	P12709	PGI1	61.29832	1	1.18708389849074	2	3.91908815017236e-07	0.0012582824160527	3.91918180064098e-07	1.000001000001	1	2	0	1
YDR516C	Q04409	EMI2	55.92028	2	1.00082638368537	2	1.86171311681959e-07	3.17279400258105e-07	1.86178e-07	1.000001000001	1	4	0	1
YOR317W	P30624	FAA1	77.86529	0	0.0477222415845169	0	0	0.000990338280661782	0	1.000001000001	1	52	0	1
YCL009C	P25605	ILV6	33.98652	0	0	0	0	4.01710856205053e-11	0	1.000001000001	1	8	0	1
YCL018W	P04173	LEU2	38.95257	0	0	0	0	8.18921350197658e-11	0	1.000001000001	1	5	0	1
YCL040W	P17709	GLK1	55.37689	0	0	0	0	3.64197163247624e-11	0	1.000001000001	1	6	0	1
YDL022W	Q00055	GPD1	42.8683	0	0	0	0	0.000109336925338041	0	1.000001000001	1	6	0	1
YDL066W	P21954	IDP1	48.18986	0	0	0	0	2.13835132563094e-10	0	1.000001000001	1	5	0	1
YDL131W	Q12122	LYS21	48.59372	0	0	0	0	3.72738691456073e-10	0	1.000001000001	1	6	0	1
YDR234W	P49367	LYS4	75.14989	0	0	0	0	0.00102603662864351	0	1.000001000001	1	6	0	1
YDR300C	P32264	PRO1	47.16164	0	0	0	0	3.71402556229098e-10	0	1.000001000001	1	4	0	1
YDR380W	Q06408	ARO10	71.38357	0	0	0	0	6.40342462726084e-12	0	1.000001000001	1	4	0	1
YER069W	Q01217	ARG5,6	94.86823	0	0	0	0	2.59193969756338e-09	0	1.000001000001	1	9	0	1
YER152C	P10356	YER152C	49.48976	0	0	0	0	0.00155802911116529	0	1.000001000001	1	6	0	1
YGL009C	P07264	LEU1	85.79356	0	0	0	0	0.000898744778388792	0	1.000001000001	1	4	0	1
YGR208W	P42941	SER2	34.20684	0	0	0	0	6.20486931818709e-12	0	1.000001000001	1	4	0	1
YHR018C	P04076	ARG4	51.9886	0	0	0	0	0.00148314342084375	0	1.000001000001	1	3	0	1
YIL094C	P40495	LYS12	40.06854	0	0	0	0	1.35282502089654e-11	0	1.000001000001	1	6	0	1
YIR034C	P38998	LYS1	41.46445	0	0	0	0	1.22329578884471e-11	0	1.000001000001	1	7	0	1
YJL060W	P47039	BNA3	50.08168	0	0	0	0	0.00153961526962696	0	1.000001000001	1	10	0	1
YJL088W	P05150	ARG3	37.84479	0	0	0	0	2.02824519496775e-11	0	1.000001000001	1	5	0	1
YJR016C	P39522	ILV3	62.86049	0	0	0	0	2.26846278934636e-11	0	1.000001000001	1	5	0	1
YLR355C	P06168	ILV5	44.36792	0	0	0	0	5.78690652503805e-10	0	1.000001000001	1	7	0	1
YMR062C	Q04728	ARG7	47.84821	0	0	0	0	0.00161148275391239	0	1.000001000001	1	9	0	1
YMR108W	P07342	ILV2	74.93608	0	0	0	0	4.01710855936882e-11	0	1.000001000001	1	8	0	1
YMR267W	P28239	PPA2	35.57213	0	0	0	0	5.75712375474003e-11	0	1.000001000001	1	4	0	1
YNL104C	P06208	LEU4	68.40819	0	0	0	0	5.37434729308268e-11	0	1.000001000001	1	13	0	1
YNR050C	P38999	LYS9	48.91735	0	0	0	0	7.0165022094261e-13	0	1.000001000001	1	7	0	1
YOL058W	P22768	ARG1	46.92715	0	0	0	0	0.00164310996669673	0	1.000001000001	1	7	0	1
YOL126C	P22133	MDH2	40.7305	0	0	0	0	0.00189325884211449	0	1.000001000001	1	5	0	1
YOL140W	P18544	ARG8	46.68082	0	0	0	0	6.43803332528617e-09	0	1.000001000001	1	4	0	1
YOR184W	P33330	SER1	43.41501	0	0	0	0	2.00380467945966e-09	0	1.000001000001	1	4	0	1
YOR323C	P54885	PRO2	49.73991	0	0	0	0	4.81447985234599e-11	0	1.000001000001	1	6	0	1
YOR388C	Q08911	FDH1	41.7138	0	0	0	0	1.20713393879987e-10	0	1.000001000001	1	4	0	1
YLR446W	Q06204	YLR446W	48.96875	0	0	0	0	5.97543583853889e-09	0	1.000001000001	1	20	0	1
YJL200C	P39533	ACO2	86.58224	0	0	0	0	0.000899609595932571	0	1.000001000001	1	7	0	1
YAR035W	P80235	YAT1	77.76483	2	1000	2	0	1.57305936390822e-06	1.57259767914633e-06	1.000001000001	0	5	1	2
YGL256W	P10127	ADH4	41.14161	1	1000	2	0	0.000118974956047452	2.88916632721818e-07	1.00000100000099	0	21	2	2
YDR038C	Q12691	ENA5	120.29497	1	1000	2	0	1.69271772276196e-06	2.87024209705205e-10	1.000001000001	0	8	3	2
YOR303W	P07258	CPA1	45.36103	2	16.3997321572971	2	2.52038993644575e-08	2.52082036164698e-08	2.52068314493523e-08	1.000001000001	0	9	5	2
YGL062W	P11154	PYC1	130.09827	2	5.39410719715032	2	0	2.52987189288377e-06	2.52937294395416e-06	1.000001000001	0	8	6	2
YBR221C	P32473	PDB1	40.0532	2	5.09174290820211	2	3.57684410604021e-06	6.91457034603218e-06	3.57748550002441e-06	1.000001000001	0	6	7	2
YAL038W	P00549	CDC19	54.54404	2	3.72222123731545	2	0	2.26927084596165e-06	2.2692278330549e-06	1.000001000001	0	6	9	2
YGR254W	P00924	ENO1	46.81564	1	3.72222123731545	2	0	0.00164931578409806	2.28895744731182e-06	1.000001000001	0	5	8	2
YJL052W	P00360	TDH1	35.74956	1	1.33360057940203	2	0	0.00217500446631818	1.81537847593205e-05	1.000001000001	0	8	11	2
YLR354C	P15019	TAL1	37.0359	1	1.30849889090242	2	0	0.00208546117135866	3.52042992268055e-06	1.00000100000097	0	6	12	2
YFR055W	P43623	IRC7	36.97108	1	1.0435155049468	2	0	0.000107601023970016	6.04971550670396e-06	1.000001000001	0	6	14	2
YDR384C		ATO3	NaN	0	0.0631005910213404	0	NaN	NaN	NaN	1.000001000001	0	2	16	2
YGR121C		MEP1	NaN	0	0.0631005910213404	0	NaN	NaN	NaN	1.000001000001	0	2	16	2
YNL142W		MEP2	NaN	0	0.0631005910213404	0	NaN	NaN	NaN	1.000001000001	0	2	16	2
YPR138C		MEP3	NaN	0	0.0631005910213404	0	NaN	NaN	NaN	1.000001000001	0	2	16	2
YBR115C	P07702	LYS2	155.34394	0	0	0	0	5.51510562845043e-12	0	1.000001000001	0	8	17	2
YDL085W	Q07500	NDE2	61.65854	0	0	0	0	7.03712408652289e-05	0	1.000001000001	0	6	18	2
YDR148C	P19262	KGD2	50.43011	0	0	0	0	3.24805599048818e-06	0	1.000001000001	0	11	19	2
YER081W	P40054	SER3	51.1927	0	0	0	0	1.60433702029515e-11	0	1.000001000001	0	6	20	2
YFR053C	P04806	HXK1	53.73784	0	0	0	0	3.64197162599004e-11	0	1.000001000001	0	12	21	2
YGL154C	P50113	LYS5	30.68281	0	0	0	0	5.51510562845043e-12	0	1.000001000001	0	8	17	2
YGL253W	P04807	HXK2	53.9419	0	0	0	0	7.87608384932092e-11	0	1.000001000001	0	12	21	2
YIL074C	P40510	SER33	51.18777	0	0	0	0	1.6043370185081e-11	0	1.000001000001	0	6	20	2
YIL125W	P20967	KGD1	114.41496	0	0	0	0	3.24805599048818e-06	0	1.000001000001	0	11	19	2
YMR145C	P40215	NDE1	62.77345	0	0	0	0	7.03022532727068e-05	0	1.000001000001	0	6	18	2
YNL037C	P28834	IDH1	39.32357	0	0	0	0	4.98948929231809e-10	0	1.000001000001	0	5	22	2
YOR136W	P28241	IDH2	39.73903	0	0	0	0	4.98948929231809e-10	0	1.000001000001	0	5	22	2
YER070W	P21524	RNR1	99.56021	0	0.136394201251135	0	0	1.27099427390247e-07	0	1.000001000001	0	24	15	3
YIL066C	P21672	RNR3	97.51369	0	0.136394201251135	0	0	1.27099427392174e-07	0	1.000001000001	0	24	15	3
YJL026W	P09938	RNR2	46.14681	0	0.136394201251135	0	0	1.27099427392885e-07	0	1.000001000001	0	24	15	3
