genes	enzymes	shortNames	MWs	actions	k_scores
YBL015W	P32316	ACH1	58.71137	1	1000
YBR145W	P38113	ADH5	37.64764	1	1000
YBR252W	P33317	DUT1	15.30716	1	1000
YDR300C	P32264	PRO1	47.16164	1	1000
YER170W	P26364	ADK2	25.19373	1	1000
YOL086C	P00330	ADH1	36.84874	1	1000
YOR323C	P54885	PRO2	49.73991	1	1000
YJR069C	P47119	HAM1	22.09268	1	1000
YDR452W	Q04119	PPN1	78.34335	1	1000
CrTdc	A0A3S7SKS7	CrTdc	56.221	1	1000
PcpsiH	P0DPA7	PcpsiH	57.515	1	1000
PcPsiK	P0DPA8	PcPsiK	40.442	1	1000
PcPsiM	P0DPA9	PcPsiM	34.434	1	1000
YGR087C	P26263	PDC6	61.57964	1	12.2048150664466
YLR134W	P16467	PDC5	61.91138	1	12.2048150664466
YLR044C	P06169	PDC1	61.49468	1	12.2048150664466
YAL038W	P00549	CDC19	54.54404	1	2.44761512492585
YOR347C	P52489	PYK2	55.19478	1	2.44761512492585
YGR254W	P00924	ENO1	46.81564	1	2.2932457072435
YHR174W	P00925	ENO2	46.91368	1	2.2932457072435
YKL152C	P00950	GPM1	27.60828	1	2.2932457072435
YMR323W	P42222	ERR3	47.31216	1	2.2932457072435
YOR393W	P0CX10	ERR1	47.32712	1	2.2932457072435
YPL281C	P0CX11	ERR2	47.32712	1	2.2932457072435
YOR283W	Q12040	YOR283W	26.17622	1	2.2932457072435
YLR354C	P15019	TAL1	37.0359	1	1.26343567433351
YGR043C	P53228	NQM1	37.25314	1	1.26343567433351
YGR240C	P16861	PFK1	107.96906	1	1.22695038928667
YKL060C	P14540	FBA1	39.62024	1	1.22695038928667
YMR205C	P16862	PFK2	104.61673	1	1.22695038928667
YDR050C	P00942	TPI1	26.79508	1	1.22583971393985
YCR012W	P00560	PGK1	44.73787	1	1.2248324018669
YGR192C	P00359	TDH3	35.74626	1	1.2248324018669
YJL052W	P00360	TDH1	35.74956	1	1.2248324018669
YJR009C	P00358	TDH2	35.84645	1	1.2248324018669
YBR196C	P12709	PGI1	61.29832	1	1.19202038601796
YBR221C	P32473	PDB1	40.0532	0	0.287687053462434
