genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YOL086C	P00330	ADH1	36.84874	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00350  Tyrosine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	1000	7067	1	21	0	production_opt	2	0	0.00031821872269954	1.63617613538829e-07	0	0.000267218292425177	1.63617613538845e-09	up_subset	2
YHR208W	P38891	BAT1	43.59553	sce00270  Cysteine and methionine metabolism sce00280  Valine, leucine and isoleucine degradation sce00290  Valine, leucine and isoleucine biosynthesis sce00770  Pantothenate and CoA biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	25.6330544139223	7578	1	16	0	essential	2	1.40599308612256e-07	0.00195554775491881	1.40599308612256e-07	8.76522871852685e-09	0.00164286055582039	8.76522871852685e-09	up_overlaped	2
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	OE	20.8772966812777	7478	1	7	0	essential_tightly_const	2	1.13448236386386e-06	1.13474965934357e-06	1.13451290807757e-06	8.37059448972889e-08	8.42238984093981e-08	8.37683946869071e-08	up_distinct	1
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.98452913713546	7300	1	5	0	essential	2	1.88983890054915e-08	0.0020929701594288	1.88988649850256e-08	3.67992446799876e-09	0.0017584143372083	3.68090092815025e-09	up_overlaped	2
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	3.25460011707511	7211	1	8	0	production_opt_tight	2	0	3.00910762012547e-06	3.00857887597649e-06	0	1.15893347602314e-06	1.15791618503181e-06	up_subset	2
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	OE	2.27796935372206	7784	1	4	0	production_opt	2	0	0.00342923269695743	2.09462996910402e-10	0	0.00288109873383018	1.09538642906185e-10	up_subset	2
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.27772438514719	7081	1	6	0	production_opt_tight	2	0	1.69765559075195e-06	1.69763706439273e-06	0	8.88190938750165e-07	8.88155039179744e-07	up_subset	2
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	2.13385578763403	7095	1	5	0	production_opt	2	0	0.00182265528326178	1.74617064956331e-06	0	0.00153081705656667	9.64929567753551e-07	up_subset	2
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	OE	2.13385578763403	7966	1	4	0	production_opt	2	0	0.00325714095799266	4.82136146322381e-07	0	0.00273637576460325	2.66427238016836e-07	up_subset	2
YLR354C	P15019	TAL1	37.0359	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.24859297899341	7237	1	6	0	production_opt	2	0	0.00230488833396903	3.14999602748413e-06	0	0.00193649725076229	2.67236094670029e-06	up_subset	2
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.2288047763568	7100	1	2	0	essential	2	2.7879025023629e-08	0.00318146600219399	2.78790891935352e-08	2.39408410246131e-08	0.00267293597476792	2.39409728610689e-08	up_overlaped	2
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.22838407250796	7082	1	4	0	essential	2	9.06069824178023e-07	0.00190638108926362	9.0606982417815e-07	7.78294700682266e-07	0.00160167906367544	7.78294700682389e-07	up_overlaped	2
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.22838407250796	7071	1	8	0	production_opt	2	0	0.00240132532693207	1.67685397682293e-05	0	0.0020178093181504	1.44038188796681e-05	up_subset	2
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.22191063057229	7233	1	7	0	unnecessary_prod	2	0	0.00215454778765054	0	0	0.00181018567623349	0	up_subset	2
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.22191063057229	7260	1	9	0	essential	2	3.77337562084137e-07	6.78592954282576e-07	6.78573959223913e-07	3.25417477431393e-07	5.85242945150485e-07	5.85206251731765e-07	up_overlaped	2
YBR196C	P12709	PGI1	61.29832	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	1.16840724501359	7220	1	2	0	essential	2	3.53126613467215e-07	0.00139104345370734	3.53130282170629e-07	3.14949420867765e-07	0.00116871514480161	3.14956921789695e-07	up_overlaped	2
