genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YBR068C		BAP2	NaN		1	1000		2	NaN	NaN	NaN
YBR069C		TAT1	NaN		1	1000		2	NaN	NaN	NaN
YCL025C		AGP1	NaN		1	1000		2	NaN	NaN	NaN
YDR046C		BAP3	NaN		1	1000		2	NaN	NaN	NaN
YKR039W		GAP1	NaN		1	1000		2	NaN	NaN	NaN
YMR241W		YHM2	NaN		1	1000		2	NaN	NaN	NaN
YOL020W		TAT2	NaN		1	1000		2	NaN	NaN	NaN
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	opt_isoenz	2	0	0.00366578603712257	7.7527060662256e-12
YBR166C	P20049	TYR1	50.92272	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	36.3078487222984	tightly_const	2	3.12503341359415e-06	3.12527915380941e-06	3.12526695791056e-06
YPR060C	P32178	ARO7	29.7468	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	15.8663605411815	tightly_const	2	2.33136327957484e-07	2.33137216467498e-07	2.33136327957484e-07
YDR127W	P08566	ARO1	174.75305	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	14.1930852951675	tightly_const	2	5.35499756340106e-06	5.35501788424637e-06	5.35499756340106e-06
YBR249C	P32449	ARO4	39.74874	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	14.1930852951675	opt_isoenz_tight	2	0	6.93278201499558e-07	6.93275570696218e-07
YGL148W	P28777	ARO2	40.83793	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	14.1930852951675	tightly_const	2	9.72178870948899e-05	9.72182560118915e-05	9.72178870948899e-05
YPR021C		AGC1	NaN		1	4.20250039650052		2	NaN	NaN	NaN
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	3.68700211641297	essential	2	5.06971067887379e-06	0.00287107905046419	5.06998354958915e-06
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	2.45584959195376	opt_isoenz_tight	2	0	5.39033793915616e-06	5.38897403133956e-06
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	2.45584959195376	opt_isoenz_tight	2	0	1.48086134616244e-06	1.48048664640109e-06
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	2.45584959195376	tightly_const	2	8.51482714365332e-08	8.51822220630522e-08	8.51606813585309e-08
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	1	1.30204519438709	opt_isoenz	2	0	0.00173108453314968	1.16738521551174e-06
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	1	1.30204519438709	opt_isoenz	2	0	0.00309424394362064	3.22327379183306e-07
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.0002511652905	essential	2	2.22092630872469e-08	1.86179440866401e-07	1.8608740912094e-07
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.289455471179037	subOpt_isoenz	0	0	4.15289346525e-08	0
YJR103W	P38627	URA8	64.50989	sce00240  Pyrimidine metabolism	0	0.289455471179037	opt_isoenz_tight	0	0	4.15289346525093e-08	4.11779236728564e-08
YBR029C	P38221	CDS1	51.82218	sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites sce04070  Phosphatidylinositol signaling system	0	0.284296005994518	essential	0	7.35531969751353e-08	0.00156286153016504	7.3554180645688e-08
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.281559049384033	subOpt_isoenz	0	0	4.8726675681415e-07	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.281559049384033	subOpt_isoenz	0	0	4.87266756816641e-07	0
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.281559049384033	subOpt_isoenz	0	0	4.87266756816691e-07	0
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.279620762901802	opt_isoenz	0	0	4.87266756817513e-07	3.37437837599074e-07
YOR175C	Q08548	ALE1	72.22714	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.274114903659161	essential	0	1.55725618105283e-08	2.21992263521143e-08	2.2172052349836e-08
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	0	0.265663278064027	opt_isoenz	0	0	0.00325787186927274	4.77348289001624e-11
YOR222W		ODC2	NaN		0	0.258481339587202		0	NaN	NaN	NaN
YPL134C		ODC1	NaN		0	0.258481339587202		0	NaN	NaN	NaN
YDL052C	P33333	SLC1	33.88654	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.256569337627545	subOpt_isoenz	0	0	2.97211928641008e-06	0
YBR218C	P32327	PYC2	130.16549	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.251714123891705	subOpt_isoenz	0	0	4.75073886929114e-07	0
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.251714122833425	opt_isoenz_tight	0	0	4.7507388692799e-07	4.74835023135799e-07
YHR144C	P06773	DCD1	35.64574	sce00240  Pyrimidine metabolism	0	0.231795246920134	essential	0	2.71961036837965e-11	0.00227200224582304	2.77788396488474e-11
YCR048W	P25628	ARE1	71.61215	sce00100  Steroid biosynthesis	0	0.220003558124511	opt_isoenz	0	0	0.00113091220039941	1.9670167838932e-11
YLR304C	P19414	ACO1	85.36736	sce00020  Citrate cycle (TCA cycle) sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.217825595982815	opt_isoenz	0	0	0.000948897908144579	2.08956263375597e-07
YDR503C	Q04396	LPP1	31.58604	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.207961799706873	opt_isoenz	0	0	9.79799613274285e-10	9.53795898879539e-10
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	0	0.207585615227837	subOpt_isoenz	0	0	0.00109409514303105	0
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.198439237489904	essential	0	1.15870537762714e-09	0.00198836641451864	1.15970812943361e-09
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	0	0.164378422841755	subOpt_isoenz	0	0	1.01734623701457e-07	0
