genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	37.8640738285461	7314	1	10	0	production_opt	2	0	0.00120056092835285	1.77880138772264e-06	0	0.000970994201011775	1.47650319251827e-07	up_subset	2
YHR137W	P38840	ARO9	58.52706	sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	28.5934446188112	7576	1	13	0	production_opt	2	0	0.00151195757111535	2.47726477511311e-07	0	0.00122428840125748	1.39084946414145e-08	up_subset	2
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	11.4734581688842	7688	1	2	0	essential	2	1.08127914950409e-06	0.00340834199615566	1.08138660533281e-06	8.95548304811204e-08	0.0027594963773715	8.97610484307404e-08	up_overlaped	2
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.26736744575483	7214	1	5	0	essential_tightly_const	2	2.99996635030203e-07	3.00030583242498e-07	3.00025545204624e-07	4.26724283784492e-08	4.27382365607603e-08	4.27279097514706e-08	up_distinct	1
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.26736744575483	7563	1	6	0	production_opt_tight	2	0	5.21591988085071e-06	5.21583207377847e-06	0	7.42988284144084e-07	7.4280875641851e-07	up_subset	2
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.26736744575483	7577	1	5	0	production_opt_tight	2	0	1.89859576618115e-05	1.89856380439146e-05	0	2.7044786783776e-06	2.70382519715513e-06	up_subset	2
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	3.3959116501586	7980	1	2	0	essential	2	6.98848078925669e-06	0.00313801826626759	6.98911601056803e-06	1.74906297544613e-06	0.00253744777401714	1.75028202553075e-06	up_overlaped	2
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.21476844381304	7081	1	6	0	production_opt_tight	2	0	1.68049391693272e-06	1.68047539057364e-06	0	8.88019322011376e-07	8.87983422441568e-07	up_subset	2
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	2.07546568887208	7095	1	5	0	production_opt	2	0	0.00189161162367565	1.72885976498648e-06	0	0.00153150654222223	9.64756458907799e-07	up_subset	2
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	OE	2.07546568887208	7966	1	4	0	production_opt	2	0	0.00338049414733498	4.77356428382791e-07	0	0.00273760929649491	2.66379440837445e-07	up_subset	2
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.11336080319809	7082	1	4	0	essential	2	7.99288170182995e-07	0.0019784512459538	7.99288170182998e-07	7.77226884142462e-07	0.00160239984639024	7.77226884142563e-07	up_overlaped	2
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.11336080319809	7071	1	8	0	production_opt	2	0	0.00248967300560488	1.47923428309136e-05	0	0.00201869279506121	1.43840569102972e-05	up_subset	2
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.293629976061759	7878	1	9	0	biomass_opt	0.5	2.71333512356926e-07	0.00184936924492081	2.7156680250673e-07	5.54891264291273e-07	0.00149806699178094	5.55368242373943e-07	overlaped	3
