genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	1.86630813102421e-09	1.51086593342648e-09
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	2.41928955346319e-10	1.95853084157507e-10
tesA	P0ADA1	tesA	23.622		2	1000	tightly_const	2	4.61473184707975e-07	4.61760795427499e-07	4.61591077280152e-07
FAS1	A0A2Z6EZ44	FAS1	318.115		2	604.042620819165	essential	2	3.37188656598252e-06	8.29188543856873e-06	8.29184879507217e-06
FAS2	A0A2Z6EYW1	FAS2	137.582		2	604.042620819165	essential	2	3.37188656598252e-06	8.29188543856873e-06	8.29184879507217e-06
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	28.0318582671109	opt_isoenz	2	0	0.000958108787262106	8.49945861902491e-07
YLR153C	P52910	ACS2	75.49079	sce00010  Glycolysis / Gluconeogenesis sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	11.499208955337	opt_isoenz_tight	2	0	4.12935053909864e-06	4.12928165905089e-06
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	2	11.4992089553214	opt_isoenz_tight	2	0	1.77703341482462e-06	1.77701488846865e-06
YPL061W	P54115	ALD6	54.41344	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	11.4992089553214	tightly_const	2	1.17111941429342e-05	1.17122930953054e-05	1.17121709894878e-05
YDL141W	P48445	BPL1	76.36203	sce00780  Biotin metabolism	2	11.3306925390872	tightly_const	2	4.95939835423882e-10	4.95941291672024e-10	4.95939835423883e-10
