genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
tesA	P0ADA1	tesA	23.622		2	1000	tightly_const	2	4.61473184707975e-07	4.61760795427499e-07	4.61591077280152e-07	1	17	0	1	1.0033778365521	1.00363320598902
FAS1	A0A2Z6EZ44	FAS1	318.115		2	604.042620819165	essential	2	3.37188656598252e-06	8.29188543856873e-06	8.29184879507217e-06	0	13	1	1	1.17750065883816	1.19345806871959
FAS2	A0A2Z6EYW1	FAS2	137.582		2	604.042620819165	essential	2	3.37188656598252e-06	8.29188543856873e-06	8.29184879507217e-06	0	13	1	1	1.07198403168057	1.07782844705777
YPL061W	P54115	ALD6	54.41344	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	11.4992089553214	tightly_const	2	1.17111941429342e-05	1.17122930953054e-05	1.17121709894878e-05	1	8	0	1	0.999003907268958	1.04903775917898
YDL141W	P48445	BPL1	76.36203	sce00780  Biotin metabolism	2	11.3306925390872	tightly_const	2	4.95939835423882e-10	4.95941291672024e-10	4.95939835423883e-10	1	10	0	1	1.00000235695275	1.00000253449726
YNR016C	Q00955	ACC1	250.35091	sce00061  Fatty acid biosynthesis sce00620  Pyruvate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01212  Fatty acid metabolism	2	11.3306925390872	tightly_const	2	6.83085851689163e-06	6.83089505106561e-06	6.83085851689163e-06	1	7	0	1	1.11410049838264	1.12375913983385
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	8.54702890169512	essential	2	5.16600073443381e-07	0.00272130328910734	5.16707529386481e-07	1	2	0	1	1.0031805273208	1.00342092903038
YGL055W	P21147	OLE1	58.40232	sce01040  Biosynthesis of unsaturated fatty acids sce01212  Fatty acid metabolism	2	6.18397844374176	tightly_const	2	2.56704521383239e-05	2.56709908671458e-05	2.56704521383239e-05	1	9	0	1	1.12881145287808	1.13987172277393
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	4.70370003839383	tightly_const	2	1.48074018618607e-07	1.48107979669786e-07	1.48102928823928e-07	1	5	0	1	1.00209021640255	1.00224802175343
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	2.58390624237621	essential	2	3.65040047445399e-06	0.0025038595829001	3.65103569645205e-06	1	2	0	1	1.0267961072218	1.02887287861176
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	2	1.59429626676398	tightly_const	2	1.25290550303789e-06	1.25300487167838e-06	1.25298612520504e-06	1	4	0	1	0.999999999999994	0.999999999999995
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.14507733078069	essential	2	8.58996652442739e-07	0.00158006573385206	8.58996652442761e-07	1	4	0	1	0.98786336173804	1.03948368691993
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.06101466043193	essential	2	2.49625246405942e-08	0.00263671574132014	2.49625891218493e-08	1	2	0	1	1.00063716288794	1.00068519185109
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	1.05535786668144	essential	2	3.37985220870613e-07	6.07824941868037e-07	6.07805946791141e-07	1	9	0	1	1.0095723917372	1.06969185320894
