genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority
YDR380W	Q06408	ARO10	71.38357	2	1000	tightly_const	2	3.38320816727671e-08	3.38321166995254e-08	3.38320816727671e-08	1	4	0	1
YNL316C	P32452	PHA2	38.22484	2	26.5625350985778	tightly_const	2	2.04722683533926e-08	2.04722890213552e-08	2.04722683533926e-08	1	5	0	1
ARO7T226I	P32178ly	ARO7T226I	29.7468	2	15.2046112641676	tightly_const	2	0.00130006071382111	0.00130006569901639	0.00130006071382111	1	2	0	1
YDR127W	P08566	ARO1	174.75305	2	13.6024405304801	essential	2	3.77935208624981e-06	5.12972360944967e-06	3.77935208624981e-06	1	14	0	1
ARO4K229L	P32449ly	ARO4K229L	39.7487	2	13.6024405304801	tightly_const	2	0.00037631728180255	0.000376318717390591	0.00037631728180255	1	5	0	1
YGL148W	P28777	ARO2	40.83793	2	13.6024405304801	tightly_const	2	4.65638567655684e-05	4.65640343989608e-05	4.65638567655684e-05	1	3	0	1
YOR095C	Q12189	RKI1	28.25777	1	3.64687574433694	essential	2	4.44428292105679e-06	0.00105051251890539	4.44491760360974e-06	1	2	0	1
YNL241C	P11412	ZWF1	57.5209	2	2.29584790115386	tightly_const	2	6.23070786366285e-08	6.23410061746353e-08	6.23359553289099e-08	1	5	0	1
aroL	P0A6E1	aroL	19.151	2	13.6024405304801	opt_isoenz_tight	2	0	6.1912120146681e-07	6.19118839631079e-07	1	5	0	2
YHR163W	P38858	SOL3	27.78417	2	2.29584790115386	opt_isoenz_tight	2	0	3.94494334715536e-06	3.94462372925327e-06	1	5	0	2
YHR183W	P38720	GND1	53.54274	2	2.29584790115386	opt_isoenz_tight	2	0	1.08377511420156e-06	1.0836873071338e-06	1	6	0	2
YBR218C	P32327	PYC2	130.16549	0	0.293645122508894	subOpt_isoenz	0	0	6.19575992455754e-07	0	0	8	1	2
YNR019W	P53629	ARE2	74.022	0	0.207585614873507	subOpt_isoenz	0	0	0.000399334934353043	0	1	84	0	2
YOR245C	Q08650	DGA1	47.71075	0	0.16437842231026	subOpt_isoenz	0	0	1.01732648488283e-07	0	1	122	0	2
YDR300C	P32264	PRO1	47.16164	2	1000	opt_isoenz	2	0	1.86495898174347e-09	1.5095167535724e-09	1	4	0	3
YOL086C	P00330	ADH1	36.84874	1	1000	opt_isoenz	2	0	0.000110372021988359	8.5707947094312e-08	1	21	0	3
YOR323C	P54885	PRO2	49.73991	2	1000	opt_isoenz	2	0	2.41754057884041e-10	1.9567819038986e-10	1	6	0	3
YPR074C	P23254	TKL1	73.80488	1	23.6754100856269	opt_isoenz	2	0	0.000401096682600544	5.87108647466374e-07	1	10	0	3
YFR053C	P04806	HXK1	53.73784	1	2.55567532456851	opt_isoenz	2	0	8.92854470566804e-07	1.67113245146611e-09	1	12	0	3
YGR254W	P00924	ENO1	46.81564	1	1.25920724033292	opt_isoenz	2	0	0.000632540698111636	1.13644260571292e-06	1	5	0	3
YOR283W	Q12040	YOR283W	26.17622	1	1.25920724033292	opt_isoenz	2	0	0.00112956742122677	3.13783798033725e-07	1	4	0	3
YOR222W		ODC2	NaN	0	0.293584198087061		0	NaN	NaN	NaN	0	6	2	3
YPL134C		ODC1	NaN	0	0.293584198087061		0	NaN	NaN	NaN	0	6	2	3
