genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
MCRca	Q6QQP7	MCRca	300		2	1000	tightly_const	2	4.57391025830565e-06	4.5739102583148e-06	4.57391025830565e-06	1	6	0	1	1.09239392318329	1.10397441237935
YDL141W	P48445	BPL1	76.36203	sce00780  Biotin metabolism	2	12.2327081563059	tightly_const	2	5.36560328311578e-10	5.36560800427713e-10	5.36560328311578e-10	1	10	0	1	1.00000315053307	1.00000350822574
YNR016C	Q00955	ACC1	250.35091	sce00061  Fatty acid biosynthesis sce00620  Pyruvate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01212  Fatty acid metabolism	2	12.2327081541427	tightly_const	2	7.39034743063273e-06	7.39036899098712e-06	7.39034743063273e-06	1	7	0	1	1.15880209136907	1.18007816487951
YPL061W	P54115	ALD6	54.41344	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	10.7833486546559	tightly_const	2	1.10549716299661e-05	1.10553728347935e-05	1.10552507289728e-05	1	8	0	1	1.00862351118784	1.06022382911572
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	10.6400319076584	essential	2	6.45440324457064e-07	0.00305943444928251	6.45547780401253e-07	1	2	0	1	1.00351139079662	1.0039116111155
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	5.82202671505486	tightly_const	2	1.82737509551715e-07	1.82771470602897e-07	1.82766419757262e-07	1	5	0	1	1.00227518276722	1.00253414710043
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	3.16464267819899	essential	2	4.41203504512282e-06	0.00281522120902166	4.41267026712808e-06	1	2	0	1	1.02860452706756	1.03195588174683
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	2	1.42416561498382	tightly_const	2	1.30527568445314e-06	1.30532545931098e-06	1.30530671283747e-06	1	4	0	1	1.00000000000004	1.00000000000003
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.12239422886787	essential	2	8.45373240190413e-07	0.00177623634479212	8.45373240190333e-07	1	4	0	1	0.988543250119011	1.03976351574282
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.01532807089214	essential	2	2.41184624849068e-08	0.00296426995708277	2.41185269661533e-08	1	2	0	1	1.00061850023392	1.00068876917091
