genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YGR155W	P32582	CYS4	56.02121	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	958.116802943536	7424	1	4	0	essential_tightly_const	2	7.19783338048559e-06	7.19800421442438e-06	7.19791334530792e-06	8.10023699219461e-08	8.13334044852802e-08	8.11573222705642e-08	up_distinct	1
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	131.705537553473	7314	1	10	0	production_opt	2	0	0.00103383967809916	3.7897455377073e-06	0	0.000969333847496516	1.67759760758981e-07	up_subset	2
YFR030W	P39692	MET10	114.82714	sce00920  Sulfur metabolism	OE	123.169624575538	7603	0	6	1	essential_tightly_const	2	9.96797626356819e-07	9.96799683092011e-07	9.96797626356819e-07	2.09499922164167e-08	2.09539776682743e-08	2.09499922164167e-08	up_distinct	1
YJR137C	P47169	MET5	161.21721	sce00920  Sulfur metabolism	OE	123.169624575538	7708	0	6	1	essential_tightly_const	2	9.96797626356819e-07	9.96799683092011e-07	9.96797626356819e-07	2.09499922164167e-08	2.09539776682743e-08	2.09499922163884e-08	up_distinct	1
YKL001C	Q02196	MET14	23.06018	sce00230  Purine metabolism sce00920  Sulfur metabolism	OE	123.169624575538	7840	1	5	0	essential_tightly_const	2	3.53409355053101e-05	3.53411099726345e-05	3.53409355053101e-05	7.42770953882765e-07	7.43109029060729e-07	7.42770953882764e-07	up_distinct	1
YCL050C	P16550	APA1	36.49211	sce00230  Purine metabolism sce00920  Sulfur metabolism	OE	123.169624575538	7254	1	9	0	essential_tightly_const	2	1.61974930029548e-06	1.61980203487665e-06	1.61979404357783e-06	3.39569947135813e-08	3.4059188354598e-08	3.40436932310733e-08	up_distinct	1
YOL064C	P32179	MET22	39.14886	sce00920  Sulfur metabolism sce01130  Biosynthesis of antibiotics	OE	123.169624575538	7387	1	4	0	essential_tightly_const	2	1.41363563408195e-05	1.41364411534549e-05	1.41363630061133e-05	2.97095230984006e-07	2.97259576756772e-07	2.97108146243219e-07	up_distinct	1
YPR167C	P18408	MET16	30.3799	sce00920  Sulfur metabolism	OE	123.169624575538	7268	1	7	0	essential_tightly_const	2	4.44286254278382e-05	4.4428844758292e-05	4.44286254278382e-05	9.3376963617098e-07	9.34194645164934e-07	9.3376963617098e-07	up_distinct	1
YDR353W	P29509	TRR1	34.23767	sce00450  Selenocompound metabolism	OE	105.522466287144	7369	1	6	0	essential_tightly_const	2	4.67391829739341e-06	4.67394311264036e-06	4.67391829739341e-06	1.06815771752429e-07	1.06863855956636e-07	1.06815771752429e-07	up_distinct	1
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	39.4046494435419	7688	1	2	0	essential	2	2.30379228834091e-06	0.00292998214695138	2.3038997441661e-06	1.01780029972844e-07	0.00275473242094435	1.01986179823515e-07	up_overlaped	2
